Tick: 52091000, Cache Block Addr: 71296, Byte Offset: 57, FaultType: bit_flip, Mask: 00010000
Tick: 52099000, Cache Block Addr: 60928, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 52099000, Cache Block Addr: 73024, Byte Offset: 11, FaultType: bit_flip, Mask: 01000000
Tick: 52107000, Cache Block Addr: 92352, Byte Offset: 37, FaultType: bit_flip, Mask: 10000000
Tick: 52107000, Cache Block Addr: 87296, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 52108000, Cache Block Addr: 95296, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 52121000, Cache Block Addr: 77504, Byte Offset: 32, FaultType: bit_flip, Mask: 01000000
Tick: 52125000, Cache Block Addr: 96832, Byte Offset: 33, FaultType: bit_flip, Mask: 00010000
Tick: 52146000, Cache Block Addr: 73664, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 52169000, Cache Block Addr: 81920, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 52172000, Cache Block Addr: 83520, Byte Offset: 36, FaultType: bit_flip, Mask: 01000000
Tick: 52180000, Cache Block Addr: 98752, Byte Offset: 20, FaultType: bit_flip, Mask: 00100000
Tick: 52190000, Cache Block Addr: 93440, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 52205000, Cache Block Addr: 81088, Byte Offset: 18, FaultType: bit_flip, Mask: 10000000
Tick: 52211000, Cache Block Addr: 81536, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 52222000, Cache Block Addr: 81920, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 52223000, Cache Block Addr: 72448, Byte Offset: 54, FaultType: bit_flip, Mask: 00010000
Tick: 52232000, Cache Block Addr: 75392, Byte Offset: 14, FaultType: bit_flip, Mask: 00100000
Tick: 52251000, Cache Block Addr: 88896, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 52258000, Cache Block Addr: 77248, Byte Offset: 41, FaultType: bit_flip, Mask: 00000010
Tick: 52262000, Cache Block Addr: 77632, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 52265000, Cache Block Addr: 89088, Byte Offset: 56, FaultType: bit_flip, Mask: 00100000
Tick: 52269000, Cache Block Addr: 91136, Byte Offset: 7, FaultType: bit_flip, Mask: 00000001
Tick: 52282000, Cache Block Addr: 68672, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
Tick: 52288000, Cache Block Addr: 74176, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 52303000, Cache Block Addr: 74688, Byte Offset: 54, FaultType: bit_flip, Mask: 00001000
Tick: 52339000, Cache Block Addr: 75840, Byte Offset: 18, FaultType: bit_flip, Mask: 00000001
Tick: 52343000, Cache Block Addr: 68032, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 52344000, Cache Block Addr: 90880, Byte Offset: 2, FaultType: bit_flip, Mask: 00000100
Tick: 52349000, Cache Block Addr: 72128, Byte Offset: 18, FaultType: bit_flip, Mask: 01000000
Tick: 52349000, Cache Block Addr: 84224, Byte Offset: 46, FaultType: bit_flip, Mask: 10000000
Tick: 52350000, Cache Block Addr: 96960, Byte Offset: 19, FaultType: bit_flip, Mask: 00000010
Tick: 52370000, Cache Block Addr: 95744, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 52378000, Cache Block Addr: 91008, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 52382000, Cache Block Addr: 83264, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 52410000, Cache Block Addr: 70272, Byte Offset: 23, FaultType: bit_flip, Mask: 00010000
Tick: 52416000, Cache Block Addr: 77440, Byte Offset: 42, FaultType: bit_flip, Mask: 00000001
Tick: 52417000, Cache Block Addr: 97088, Byte Offset: 33, FaultType: bit_flip, Mask: 00000010
Tick: 52417000, Cache Block Addr: 92544, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 52439000, Cache Block Addr: 97664, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 52443000, Cache Block Addr: 99456, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 52443000, Cache Block Addr: 89088, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 52444000, Cache Block Addr: 75840, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 52452000, Cache Block Addr: 54848, Byte Offset: 40, FaultType: bit_flip, Mask: 01000000
Tick: 52454000, Cache Block Addr: 85888, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 52478000, Cache Block Addr: 80640, Byte Offset: 9, FaultType: bit_flip, Mask: 00000100
Tick: 52484000, Cache Block Addr: 71488, Byte Offset: 25, FaultType: bit_flip, Mask: 00000001
Tick: 52486000, Cache Block Addr: 82944, Byte Offset: 13, FaultType: bit_flip, Mask: 00100000
Tick: 52535000, Cache Block Addr: 100288, Byte Offset: 42, FaultType: bit_flip, Mask: 00000001
Tick: 52542000, Cache Block Addr: 84480, Byte Offset: 0, FaultType: bit_flip, Mask: 00000010
Tick: 52554000, Cache Block Addr: 97152, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 52572000, Cache Block Addr: 90240, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 52578000, Cache Block Addr: 100352, Byte Offset: 5, FaultType: bit_flip, Mask: 00001000
Tick: 52580000, Cache Block Addr: 73088, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
