Tick: 80494000, Cache Block Addr: 478592, Byte Offset: 4, FaultType: bit_flip, Mask: 00010000
Tick: 106967000, Cache Block Addr: 450496, Byte Offset: 13, FaultType: bit_flip, Mask: 00100000
Tick: 139257000, Cache Block Addr: 448960, Byte Offset: 63, FaultType: bit_flip, Mask: 00100000
Tick: 200582000, Cache Block Addr: 449280, Byte Offset: 6, FaultType: bit_flip, Mask: 00000100
Tick: 302073000, Cache Block Addr: 449728, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 404601000, Cache Block Addr: 449088, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 422050000, Cache Block Addr: 450176, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 511462000, Cache Block Addr: 450048, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 621871000, Cache Block Addr: 450560, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 713325000, Cache Block Addr: 449536, Byte Offset: 28, FaultType: bit_flip, Mask: 00001000
Tick: 747771000, Cache Block Addr: 450368, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 861167000, Cache Block Addr: 450496, Byte Offset: 14, FaultType: bit_flip, Mask: 00100000
Tick: 940338000, Cache Block Addr: 450240, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 1214725000, Cache Block Addr: 449856, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 1311497000, Cache Block Addr: 450688, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
Tick: 1342725000, Cache Block Addr: 450688, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 1418540000, Cache Block Addr: 450112, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 1466131000, Cache Block Addr: 449728, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 1630864000, Cache Block Addr: 450496, Byte Offset: 59, FaultType: bit_flip, Mask: 00001000
Tick: 1654076000, Cache Block Addr: 450688, Byte Offset: 23, FaultType: bit_flip, Mask: 00001000
Tick: 1685184000, Cache Block Addr: 448896, Byte Offset: 24, FaultType: bit_flip, Mask: 00100000
Tick: 1805179000, Cache Block Addr: 448960, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 1890733000, Cache Block Addr: 449280, Byte Offset: 17, FaultType: bit_flip, Mask: 00100000
Tick: 2061873000, Cache Block Addr: 450560, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
