Tick: 52531000, Cache Block Addr: 471552, Byte Offset: 50, FaultType: bit_flip, Mask: 00000100
Tick: 60115000, Cache Block Addr: 431104, Byte Offset: 50, FaultType: bit_flip, Mask: 01000000
Tick: 61684000, Cache Block Addr: 412480, Byte Offset: 47, FaultType: bit_flip, Mask: 00010000
Tick: 67596000, Cache Block Addr: 479360, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 110214000, Cache Block Addr: 469760, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 118783000, Cache Block Addr: 483584, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 121594000, Cache Block Addr: 477312, Byte Offset: 58, FaultType: bit_flip, Mask: 00100000
Tick: 139080000, Cache Block Addr: 490432, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 143651000, Cache Block Addr: 476416, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 168313000, Cache Block Addr: 509632, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 174468000, Cache Block Addr: 507136, Byte Offset: 32, FaultType: bit_flip, Mask: 00000001
Tick: 185207000, Cache Block Addr: 517888, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 209229000, Cache Block Addr: 495936, Byte Offset: 21, FaultType: bit_flip, Mask: 10000000
Tick: 225767000, Cache Block Addr: 512896, Byte Offset: 46, FaultType: bit_flip, Mask: 00010000
Tick: 232437000, Cache Block Addr: 521024, Byte Offset: 10, FaultType: bit_flip, Mask: 00000010
Tick: 236521000, Cache Block Addr: 528960, Byte Offset: 57, FaultType: bit_flip, Mask: 00000001
Tick: 241737000, Cache Block Addr: 516416, Byte Offset: 14, FaultType: bit_flip, Mask: 10000000
Tick: 248279000, Cache Block Addr: 471680, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 267390000, Cache Block Addr: 500544, Byte Offset: 45, FaultType: bit_flip, Mask: 01000000
Tick: 269012000, Cache Block Addr: 486016, Byte Offset: 29, FaultType: bit_flip, Mask: 00100000
Tick: 300642000, Cache Block Addr: 527936, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 304177000, Cache Block Addr: 514368, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 310089000, Cache Block Addr: 509056, Byte Offset: 28, FaultType: bit_flip, Mask: 00001000
Tick: 314783000, Cache Block Addr: 523008, Byte Offset: 37, FaultType: bit_flip, Mask: 10000000
Tick: 339059000, Cache Block Addr: 483072, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 346868000, Cache Block Addr: 476480, Byte Offset: 32, FaultType: bit_flip, Mask: 00001000
Tick: 353214000, Cache Block Addr: 504896, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 354780000, Cache Block Addr: 506304, Byte Offset: 4, FaultType: bit_flip, Mask: 00010000
Tick: 354909000, Cache Block Addr: 503168, Byte Offset: 15, FaultType: bit_flip, Mask: 00100000
Tick: 380566000, Cache Block Addr: 523328, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 382803000, Cache Block Addr: 530560, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 400636000, Cache Block Addr: 522816, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 414020000, Cache Block Addr: 478848, Byte Offset: 28, FaultType: bit_flip, Mask: 00000100
Tick: 421263000, Cache Block Addr: 498112, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 450659000, Cache Block Addr: 512896, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 465046000, Cache Block Addr: 472704, Byte Offset: 34, FaultType: bit_flip, Mask: 00000001
Tick: 468018000, Cache Block Addr: 517120, Byte Offset: 32, FaultType: bit_flip, Mask: 00100000
Tick: 474544000, Cache Block Addr: 469952, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 485589000, Cache Block Addr: 479552, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 501524000, Cache Block Addr: 504000, Byte Offset: 25, FaultType: bit_flip, Mask: 00000100
Tick: 506070000, Cache Block Addr: 504320, Byte Offset: 50, FaultType: bit_flip, Mask: 00000100
Tick: 520193000, Cache Block Addr: 499776, Byte Offset: 11, FaultType: bit_flip, Mask: 00001000
Tick: 525744000, Cache Block Addr: 516672, Byte Offset: 48, FaultType: bit_flip, Mask: 00000010
Tick: 527485000, Cache Block Addr: 522240, Byte Offset: 57, FaultType: bit_flip, Mask: 00100000
Tick: 540697000, Cache Block Addr: 468672, Byte Offset: 19, FaultType: bit_flip, Mask: 10000000
Tick: 566187000, Cache Block Addr: 484672, Byte Offset: 12, FaultType: bit_flip, Mask: 01000000
Tick: 570775000, Cache Block Addr: 469760, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 571241000, Cache Block Addr: 469184, Byte Offset: 32, FaultType: bit_flip, Mask: 10000000
Tick: 585818000, Cache Block Addr: 504128, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 589350000, Cache Block Addr: 494464, Byte Offset: 45, FaultType: bit_flip, Mask: 00100000
Tick: 596426000, Cache Block Addr: 518016, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 598902000, Cache Block Addr: 491136, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 599343000, Cache Block Addr: 491584, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 602997000, Cache Block Addr: 501376, Byte Offset: 8, FaultType: bit_flip, Mask: 00100000
Tick: 642132000, Cache Block Addr: 483584, Byte Offset: 12, FaultType: bit_flip, Mask: 00000010
Tick: 658014000, Cache Block Addr: 494272, Byte Offset: 37, FaultType: bit_flip, Mask: 00100000
Tick: 658154000, Cache Block Addr: 487680, Byte Offset: 8, FaultType: bit_flip, Mask: 00001000
Tick: 673083000, Cache Block Addr: 486912, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 689091000, Cache Block Addr: 527040, Byte Offset: 15, FaultType: bit_flip, Mask: 00000010
Tick: 693580000, Cache Block Addr: 504320, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 721243000, Cache Block Addr: 483840, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 727479000, Cache Block Addr: 469696, Byte Offset: 32, FaultType: bit_flip, Mask: 01000000
Tick: 762530000, Cache Block Addr: 508160, Byte Offset: 42, FaultType: bit_flip, Mask: 00000100
Tick: 767043000, Cache Block Addr: 528768, Byte Offset: 28, FaultType: bit_flip, Mask: 00100000
Tick: 772072000, Cache Block Addr: 520640, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 778721000, Cache Block Addr: 522112, Byte Offset: 23, FaultType: bit_flip, Mask: 00010000
Tick: 780783000, Cache Block Addr: 528448, Byte Offset: 1, FaultType: bit_flip, Mask: 00000001
Tick: 787430000, Cache Block Addr: 518720, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 792334000, Cache Block Addr: 488384, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 800865000, Cache Block Addr: 494208, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 809322000, Cache Block Addr: 479744, Byte Offset: 27, FaultType: bit_flip, Mask: 00000010
Tick: 828190000, Cache Block Addr: 513536, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
Tick: 839519000, Cache Block Addr: 511168, Byte Offset: 21, FaultType: bit_flip, Mask: 00100000
Tick: 845102000, Cache Block Addr: 519616, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 845695000, Cache Block Addr: 512960, Byte Offset: 12, FaultType: bit_flip, Mask: 10000000
Tick: 848509000, Cache Block Addr: 522176, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 872524000, Cache Block Addr: 485568, Byte Offset: 20, FaultType: bit_flip, Mask: 01000000
Tick: 913421000, Cache Block Addr: 499008, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 921099000, Cache Block Addr: 512896, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 936118000, Cache Block Addr: 523456, Byte Offset: 25, FaultType: bit_flip, Mask: 00000100
Tick: 954897000, Cache Block Addr: 467328, Byte Offset: 58, FaultType: bit_flip, Mask: 10000000
Tick: 961785000, Cache Block Addr: 478080, Byte Offset: 24, FaultType: bit_flip, Mask: 00001000
Tick: 967919000, Cache Block Addr: 498752, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 975115000, Cache Block Addr: 491456, Byte Offset: 1, FaultType: bit_flip, Mask: 00000100
Tick: 981232000, Cache Block Addr: 512000, Byte Offset: 8, FaultType: bit_flip, Mask: 00001000
Tick: 987057000, Cache Block Addr: 518528, Byte Offset: 42, FaultType: bit_flip, Mask: 00100000
Tick: 1006293000, Cache Block Addr: 467072, Byte Offset: 8, FaultType: bit_flip, Mask: 00010000
Tick: 1010885000, Cache Block Addr: 476352, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 1013077000, Cache Block Addr: 527680, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
