Tick: 53114000, Cache Block Addr: 96192, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 55295000, Cache Block Addr: 84544, Byte Offset: 55, FaultType: bit_flip, Mask: 00000100
Tick: 56353000, Cache Block Addr: 97792, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 56519000, Cache Block Addr: 86144, Byte Offset: 29, FaultType: bit_flip, Mask: 01000000
Tick: 57457000, Cache Block Addr: 91200, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 58325000, Cache Block Addr: 83456, Byte Offset: 56, FaultType: bit_flip, Mask: 00000010
Tick: 59247000, Cache Block Addr: 97536, Byte Offset: 60, FaultType: bit_flip, Mask: 10000000
Tick: 60009000, Cache Block Addr: 74816, Byte Offset: 25, FaultType: bit_flip, Mask: 00000100
Tick: 60108000, Cache Block Addr: 106304, Byte Offset: 29, FaultType: bit_flip, Mask: 00100000
Tick: 60535000, Cache Block Addr: 98304, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 61630000, Cache Block Addr: 92032, Byte Offset: 24, FaultType: bit_flip, Mask: 10000000
Tick: 61966000, Cache Block Addr: 88192, Byte Offset: 36, FaultType: bit_flip, Mask: 00010000
Tick: 63436000, Cache Block Addr: 60992, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 63889000, Cache Block Addr: 81856, Byte Offset: 48, FaultType: bit_flip, Mask: 00100000
Tick: 65433000, Cache Block Addr: 105344, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 65461000, Cache Block Addr: 102016, Byte Offset: 41, FaultType: bit_flip, Mask: 00000100
Tick: 66730000, Cache Block Addr: 86784, Byte Offset: 8, FaultType: bit_flip, Mask: 00001000
Tick: 67830000, Cache Block Addr: 112640, Byte Offset: 20, FaultType: bit_flip, Mask: 01000000
Tick: 70705000, Cache Block Addr: 109824, Byte Offset: 57, FaultType: bit_flip, Mask: 00001000
Tick: 71340000, Cache Block Addr: 108352, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 71496000, Cache Block Addr: 112640, Byte Offset: 21, FaultType: bit_flip, Mask: 00100000
Tick: 71884000, Cache Block Addr: 108352, Byte Offset: 57, FaultType: bit_flip, Mask: 10000000
