Tick: 52325000, Cache Block Addr: 85440, Byte Offset: 5, FaultType: bit_flip, Mask: 00000010
Tick: 53565000, Cache Block Addr: 94912, Byte Offset: 11, FaultType: bit_flip, Mask: 00000100
Tick: 54546000, Cache Block Addr: 78208, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 54772000, Cache Block Addr: 86080, Byte Offset: 35, FaultType: bit_flip, Mask: 00000100
Tick: 54880000, Cache Block Addr: 89536, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
Tick: 55328000, Cache Block Addr: 94336, Byte Offset: 55, FaultType: bit_flip, Mask: 00010000
Tick: 57788000, Cache Block Addr: 79232, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 59078000, Cache Block Addr: 80768, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 60828000, Cache Block Addr: 75392, Byte Offset: 51, FaultType: bit_flip, Mask: 00100000
Tick: 61399000, Cache Block Addr: 92608, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 61530000, Cache Block Addr: 108480, Byte Offset: 28, FaultType: bit_flip, Mask: 00000010
Tick: 63937000, Cache Block Addr: 83840, Byte Offset: 59, FaultType: bit_flip, Mask: 00100000
Tick: 64444000, Cache Block Addr: 60992, Byte Offset: 6, FaultType: bit_flip, Mask: 00000001
Tick: 66728000, Cache Block Addr: 90048, Byte Offset: 58, FaultType: bit_flip, Mask: 10000000
Tick: 67420000, Cache Block Addr: 91840, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 68430000, Cache Block Addr: 84224, Byte Offset: 5, FaultType: bit_flip, Mask: 00100000
Tick: 68653000, Cache Block Addr: 90752, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 68811000, Cache Block Addr: 112384, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 69064000, Cache Block Addr: 109248, Byte Offset: 23, FaultType: bit_flip, Mask: 00000010
Tick: 69255000, Cache Block Addr: 102528, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 71906000, Cache Block Addr: 115840, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 72570000, Cache Block Addr: 100224, Byte Offset: 56, FaultType: bit_flip, Mask: 00001000
Tick: 72711000, Cache Block Addr: 94080, Byte Offset: 24, FaultType: bit_flip, Mask: 10000000
Tick: 73589000, Cache Block Addr: 115776, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 75207000, Cache Block Addr: 109440, Byte Offset: 12, FaultType: bit_flip, Mask: 10000000
Tick: 75763000, Cache Block Addr: 119936, Byte Offset: 29, FaultType: bit_flip, Mask: 10000000
Tick: 76587000, Cache Block Addr: 95808, Byte Offset: 23, FaultType: bit_flip, Mask: 00000001
Tick: 76664000, Cache Block Addr: 111232, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 76799000, Cache Block Addr: 110784, Byte Offset: 7, FaultType: bit_flip, Mask: 00001000
Tick: 76866000, Cache Block Addr: 105088, Byte Offset: 54, FaultType: bit_flip, Mask: 10000000
Tick: 77302000, Cache Block Addr: 118912, Byte Offset: 35, FaultType: bit_flip, Mask: 00000001
Tick: 77510000, Cache Block Addr: 100544, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 78200000, Cache Block Addr: 109504, Byte Offset: 53, FaultType: bit_flip, Mask: 00000001
Tick: 80302000, Cache Block Addr: 110848, Byte Offset: 52, FaultType: bit_flip, Mask: 01000000
Tick: 80402000, Cache Block Addr: 98560, Byte Offset: 25, FaultType: bit_flip, Mask: 01000000
Tick: 81394000, Cache Block Addr: 112768, Byte Offset: 21, FaultType: bit_flip, Mask: 00000001
