Tick: 55209000, Cache Block Addr: 457984, Byte Offset: 17, FaultType: bit_flip, Mask: 10000000
Tick: 63220000, Cache Block Addr: 465792, Byte Offset: 32, FaultType: bit_flip, Mask: 00100000
Tick: 73053000, Cache Block Addr: 418752, Byte Offset: 20, FaultType: bit_flip, Mask: 00000100
Tick: 82294000, Cache Block Addr: 128, Byte Offset: 1, FaultType: bit_flip, Mask: 00000001
Tick: 98065000, Cache Block Addr: 486400, Byte Offset: 40, FaultType: bit_flip, Mask: 00001000
Tick: 121076000, Cache Block Addr: 489600, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 126016000, Cache Block Addr: 499840, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 127909000, Cache Block Addr: 486336, Byte Offset: 41, FaultType: bit_flip, Mask: 00010000
Tick: 139854000, Cache Block Addr: 475200, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 139981000, Cache Block Addr: 496640, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 141068000, Cache Block Addr: 473728, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 154696000, Cache Block Addr: 508096, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 155430000, Cache Block Addr: 478528, Byte Offset: 17, FaultType: bit_flip, Mask: 00000100
Tick: 179815000, Cache Block Addr: 508480, Byte Offset: 34, FaultType: bit_flip, Mask: 00100000
Tick: 206908000, Cache Block Addr: 517056, Byte Offset: 0, FaultType: bit_flip, Mask: 00100000
Tick: 209518000, Cache Block Addr: 520128, Byte Offset: 27, FaultType: bit_flip, Mask: 00000001
Tick: 231444000, Cache Block Addr: 472576, Byte Offset: 39, FaultType: bit_flip, Mask: 00001000
Tick: 232911000, Cache Block Addr: 471680, Byte Offset: 0, FaultType: bit_flip, Mask: 00000001
Tick: 234878000, Cache Block Addr: 508864, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 234919000, Cache Block Addr: 515968, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 247998000, Cache Block Addr: 470528, Byte Offset: 41, FaultType: bit_flip, Mask: 00000001
Tick: 254055000, Cache Block Addr: 525504, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 266098000, Cache Block Addr: 477184, Byte Offset: 15, FaultType: bit_flip, Mask: 00000010
Tick: 292552000, Cache Block Addr: 522944, Byte Offset: 57, FaultType: bit_flip, Mask: 00100000
Tick: 294275000, Cache Block Addr: 493824, Byte Offset: 20, FaultType: bit_flip, Mask: 00010000
Tick: 299754000, Cache Block Addr: 527232, Byte Offset: 52, FaultType: bit_flip, Mask: 00000010
Tick: 304658000, Cache Block Addr: 509952, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 307103000, Cache Block Addr: 531200, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 315147000, Cache Block Addr: 467712, Byte Offset: 35, FaultType: bit_flip, Mask: 00000001
Tick: 349805000, Cache Block Addr: 492864, Byte Offset: 32, FaultType: bit_flip, Mask: 00001000
Tick: 352118000, Cache Block Addr: 498624, Byte Offset: 35, FaultType: bit_flip, Mask: 00000100
Tick: 359253000, Cache Block Addr: 513600, Byte Offset: 15, FaultType: bit_flip, Mask: 00000100
Tick: 361364000, Cache Block Addr: 500352, Byte Offset: 41, FaultType: bit_flip, Mask: 00000001
Tick: 366186000, Cache Block Addr: 512512, Byte Offset: 39, FaultType: bit_flip, Mask: 00010000
Tick: 366288000, Cache Block Addr: 518848, Byte Offset: 9, FaultType: bit_flip, Mask: 00000010
Tick: 369145000, Cache Block Addr: 502720, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 380739000, Cache Block Addr: 519552, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 383097000, Cache Block Addr: 503232, Byte Offset: 21, FaultType: bit_flip, Mask: 00010000
Tick: 419371000, Cache Block Addr: 470144, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 428979000, Cache Block Addr: 489984, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
Tick: 431194000, Cache Block Addr: 481408, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 443632000, Cache Block Addr: 519872, Byte Offset: 55, FaultType: bit_flip, Mask: 00100000
Tick: 457711000, Cache Block Addr: 508032, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
Tick: 461870000, Cache Block Addr: 517888, Byte Offset: 32, FaultType: bit_flip, Mask: 00000001
Tick: 466336000, Cache Block Addr: 518272, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 478059000, Cache Block Addr: 470976, Byte Offset: 29, FaultType: bit_flip, Mask: 10000000
Tick: 499462000, Cache Block Addr: 497856, Byte Offset: 21, FaultType: bit_flip, Mask: 00000001
Tick: 504048000, Cache Block Addr: 489152, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 512410000, Cache Block Addr: 508352, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 529815000, Cache Block Addr: 507072, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 539275000, Cache Block Addr: 522240, Byte Offset: 40, FaultType: bit_flip, Mask: 00010000
Tick: 543332000, Cache Block Addr: 530752, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
Tick: 545939000, Cache Block Addr: 512960, Byte Offset: 17, FaultType: bit_flip, Mask: 00010000
Tick: 552104000, Cache Block Addr: 519424, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 557020000, Cache Block Addr: 475264, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 559880000, Cache Block Addr: 467200, Byte Offset: 6, FaultType: bit_flip, Mask: 00000010
Tick: 596952000, Cache Block Addr: 492160, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 612020000, Cache Block Addr: 506752, Byte Offset: 44, FaultType: bit_flip, Mask: 00010000
Tick: 614813000, Cache Block Addr: 530176, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 615801000, Cache Block Addr: 526784, Byte Offset: 34, FaultType: bit_flip, Mask: 00000010
Tick: 624708000, Cache Block Addr: 515136, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 632535000, Cache Block Addr: 521088, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 661754000, Cache Block Addr: 478720, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 665653000, Cache Block Addr: 491456, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
Tick: 672718000, Cache Block Addr: 511936, Byte Offset: 63, FaultType: bit_flip, Mask: 01000000
Tick: 672808000, Cache Block Addr: 506240, Byte Offset: 53, FaultType: bit_flip, Mask: 00000001
Tick: 683780000, Cache Block Addr: 496384, Byte Offset: 39, FaultType: bit_flip, Mask: 00000100
Tick: 704061000, Cache Block Addr: 477952, Byte Offset: 11, FaultType: bit_flip, Mask: 10000000
Tick: 713387000, Cache Block Addr: 474688, Byte Offset: 15, FaultType: bit_flip, Mask: 00000010
Tick: 729917000, Cache Block Addr: 487872, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 739819000, Cache Block Addr: 504320, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 750356000, Cache Block Addr: 507008, Byte Offset: 27, FaultType: bit_flip, Mask: 00000010
Tick: 771987000, Cache Block Addr: 530112, Byte Offset: 8, FaultType: bit_flip, Mask: 00010000
Tick: 773011000, Cache Block Addr: 520960, Byte Offset: 28, FaultType: bit_flip, Mask: 10000000
Tick: 783843000, Cache Block Addr: 473984, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 797096000, Cache Block Addr: 492544, Byte Offset: 23, FaultType: bit_flip, Mask: 00000001
Tick: 804951000, Cache Block Addr: 500160, Byte Offset: 6, FaultType: bit_flip, Mask: 00100000
Tick: 816549000, Cache Block Addr: 508224, Byte Offset: 49, FaultType: bit_flip, Mask: 00001000
Tick: 817638000, Cache Block Addr: 498752, Byte Offset: 22, FaultType: bit_flip, Mask: 01000000
Tick: 824092000, Cache Block Addr: 499520, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 828615000, Cache Block Addr: 516416, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 833110000, Cache Block Addr: 496128, Byte Offset: 25, FaultType: bit_flip, Mask: 01000000
Tick: 845906000, Cache Block Addr: 515072, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 846432000, Cache Block Addr: 510144, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 849738000, Cache Block Addr: 526912, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 866228000, Cache Block Addr: 524864, Byte Offset: 33, FaultType: bit_flip, Mask: 00010000
Tick: 870953000, Cache Block Addr: 483008, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 877924000, Cache Block Addr: 487296, Byte Offset: 33, FaultType: bit_flip, Mask: 00000100
Tick: 888398000, Cache Block Addr: 505856, Byte Offset: 34, FaultType: bit_flip, Mask: 00100000
Tick: 890807000, Cache Block Addr: 490816, Byte Offset: 44, FaultType: bit_flip, Mask: 00000010
Tick: 893764000, Cache Block Addr: 494272, Byte Offset: 4, FaultType: bit_flip, Mask: 00000001
Tick: 895589000, Cache Block Addr: 492096, Byte Offset: 10, FaultType: bit_flip, Mask: 00000010
Tick: 905863000, Cache Block Addr: 513024, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 911467000, Cache Block Addr: 503680, Byte Offset: 53, FaultType: bit_flip, Mask: 00000100
Tick: 915678000, Cache Block Addr: 513472, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 939562000, Cache Block Addr: 481408, Byte Offset: 60, FaultType: bit_flip, Mask: 00000001
Tick: 954119000, Cache Block Addr: 477568, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 966246000, Cache Block Addr: 488576, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 967455000, Cache Block Addr: 506368, Byte Offset: 33, FaultType: bit_flip, Mask: 01000000
Tick: 983218000, Cache Block Addr: 514560, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 1026255000, Cache Block Addr: 526592, Byte Offset: 59, FaultType: bit_flip, Mask: 00010000
Tick: 1027972000, Cache Block Addr: 530624, Byte Offset: 22, FaultType: bit_flip, Mask: 01000000
Tick: 1034123000, Cache Block Addr: 485760, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 1042236000, Cache Block Addr: 481216, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 1050413000, Cache Block Addr: 506048, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 1071528000, Cache Block Addr: 520512, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 1073271000, Cache Block Addr: 511872, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 1075856000, Cache Block Addr: 511232, Byte Offset: 28, FaultType: bit_flip, Mask: 00000010
Tick: 1076608000, Cache Block Addr: 513472, Byte Offset: 7, FaultType: bit_flip, Mask: 00000010
Tick: 1083180000, Cache Block Addr: 515136, Byte Offset: 38, FaultType: bit_flip, Mask: 00000001
Tick: 1135942000, Cache Block Addr: 492032, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 1164388000, Cache Block Addr: 519232, Byte Offset: 35, FaultType: bit_flip, Mask: 00001000
Tick: 1176873000, Cache Block Addr: 470656, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 1199142000, Cache Block Addr: 488448, Byte Offset: 21, FaultType: bit_flip, Mask: 10000000
Tick: 1223960000, Cache Block Addr: 500800, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 1229796000, Cache Block Addr: 531136, Byte Offset: 42, FaultType: bit_flip, Mask: 01000000
Tick: 1231897000, Cache Block Addr: 514240, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 1243669000, Cache Block Addr: 526400, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 1258921000, Cache Block Addr: 468096, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 1279849000, Cache Block Addr: 496768, Byte Offset: 16, FaultType: bit_flip, Mask: 00010000
Tick: 1318606000, Cache Block Addr: 467840, Byte Offset: 39, FaultType: bit_flip, Mask: 01000000
Tick: 1327271000, Cache Block Addr: 522624, Byte Offset: 1, FaultType: bit_flip, Mask: 00000001
