Tick: 62444000, Cache Block Addr: 470784, Byte Offset: 25, FaultType: bit_flip, Mask: 00001000
Tick: 65506000, Cache Block Addr: 422656, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 72593000, Cache Block Addr: 415616, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 81051000, Cache Block Addr: 451328, Byte Offset: 54, FaultType: bit_flip, Mask: 00000001
Tick: 82092000, Cache Block Addr: 486976, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 83174000, Cache Block Addr: 486912, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 89662000, Cache Block Addr: 467840, Byte Offset: 58, FaultType: bit_flip, Mask: 00000001
Tick: 93099000, Cache Block Addr: 481856, Byte Offset: 42, FaultType: bit_flip, Mask: 00100000
Tick: 97232000, Cache Block Addr: 483776, Byte Offset: 56, FaultType: bit_flip, Mask: 00100000
Tick: 99761000, Cache Block Addr: 474560, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 104531000, Cache Block Addr: 469312, Byte Offset: 45, FaultType: bit_flip, Mask: 00000001
Tick: 122078000, Cache Block Addr: 460800, Byte Offset: 22, FaultType: bit_flip, Mask: 00000100
Tick: 147021000, Cache Block Addr: 489472, Byte Offset: 40, FaultType: bit_flip, Mask: 00100000
Tick: 151406000, Cache Block Addr: 477440, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 153769000, Cache Block Addr: 507328, Byte Offset: 41, FaultType: bit_flip, Mask: 00100000
Tick: 222394000, Cache Block Addr: 524416, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 225085000, Cache Block Addr: 528064, Byte Offset: 36, FaultType: bit_flip, Mask: 00010000
Tick: 228704000, Cache Block Addr: 514880, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
Tick: 230121000, Cache Block Addr: 524288, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
