Tick: 60641000, Cache Block Addr: 401408, Byte Offset: 0, FaultType: bit_flip, Mask: 00100000
Tick: 91499000, Cache Block Addr: 449856, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 155886000, Cache Block Addr: 449088, Byte Offset: 57, FaultType: bit_flip, Mask: 00010000
Tick: 176662000, Cache Block Addr: 449984, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 225292000, Cache Block Addr: 448832, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 233429000, Cache Block Addr: 449856, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 237926000, Cache Block Addr: 449408, Byte Offset: 40, FaultType: bit_flip, Mask: 00001000
Tick: 351602000, Cache Block Addr: 449088, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 437269000, Cache Block Addr: 449984, Byte Offset: 37, FaultType: bit_flip, Mask: 00100000
Tick: 501288000, Cache Block Addr: 449152, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 515546000, Cache Block Addr: 449984, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 766165000, Cache Block Addr: 449344, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 801149000, Cache Block Addr: 449920, Byte Offset: 30, FaultType: bit_flip, Mask: 00010000
Tick: 813762000, Cache Block Addr: 449536, Byte Offset: 3, FaultType: bit_flip, Mask: 00000001
Tick: 830978000, Cache Block Addr: 448960, Byte Offset: 9, FaultType: bit_flip, Mask: 00000100
Tick: 925946000, Cache Block Addr: 450112, Byte Offset: 51, FaultType: bit_flip, Mask: 00010000
Tick: 1029447000, Cache Block Addr: 449472, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 1182600000, Cache Block Addr: 450496, Byte Offset: 57, FaultType: bit_flip, Mask: 00010000
Tick: 1224182000, Cache Block Addr: 450304, Byte Offset: 12, FaultType: bit_flip, Mask: 00010000
Tick: 1284589000, Cache Block Addr: 450624, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 1293269000, Cache Block Addr: 450368, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 1423015000, Cache Block Addr: 449664, Byte Offset: 3, FaultType: bit_flip, Mask: 00010000
Tick: 1445516000, Cache Block Addr: 450112, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 1474319000, Cache Block Addr: 450368, Byte Offset: 46, FaultType: bit_flip, Mask: 01000000
Tick: 1475175000, Cache Block Addr: 450624, Byte Offset: 28, FaultType: bit_flip, Mask: 00000100
Tick: 1728385000, Cache Block Addr: 449216, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 1796060000, Cache Block Addr: 449024, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 1998064000, Cache Block Addr: 449216, Byte Offset: 36, FaultType: bit_flip, Mask: 00000100
Tick: 2086930000, Cache Block Addr: 449536, Byte Offset: 30, FaultType: bit_flip, Mask: 00000010
