Tick: 55367000, Cache Block Addr: 475072, Byte Offset: 18, FaultType: bit_flip, Mask: 00000100
Tick: 84562000, Cache Block Addr: 484736, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 96194000, Cache Block Addr: 481344, Byte Offset: 54, FaultType: bit_flip, Mask: 00000001
Tick: 103248000, Cache Block Addr: 468736, Byte Offset: 55, FaultType: bit_flip, Mask: 10000000
Tick: 105600000, Cache Block Addr: 462784, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 108832000, Cache Block Addr: 485312, Byte Offset: 38, FaultType: bit_flip, Mask: 01000000
Tick: 118098000, Cache Block Addr: 458176, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 135778000, Cache Block Addr: 486464, Byte Offset: 50, FaultType: bit_flip, Mask: 00100000
Tick: 140039000, Cache Block Addr: 500096, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 142126000, Cache Block Addr: 476992, Byte Offset: 41, FaultType: bit_flip, Mask: 10000000
Tick: 143690000, Cache Block Addr: 503232, Byte Offset: 42, FaultType: bit_flip, Mask: 00000100
Tick: 191261000, Cache Block Addr: 458752, Byte Offset: 35, FaultType: bit_flip, Mask: 00100000
Tick: 218761000, Cache Block Addr: 510080, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 219411000, Cache Block Addr: 499968, Byte Offset: 12, FaultType: bit_flip, Mask: 10000000
Tick: 229932000, Cache Block Addr: 525504, Byte Offset: 14, FaultType: bit_flip, Mask: 00010000
Tick: 230801000, Cache Block Addr: 518336, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 255096000, Cache Block Addr: 473856, Byte Offset: 34, FaultType: bit_flip, Mask: 00010000
Tick: 266481000, Cache Block Addr: 469184, Byte Offset: 55, FaultType: bit_flip, Mask: 00010000
Tick: 273065000, Cache Block Addr: 495680, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 273797000, Cache Block Addr: 501696, Byte Offset: 53, FaultType: bit_flip, Mask: 00000100
Tick: 293201000, Cache Block Addr: 507648, Byte Offset: 44, FaultType: bit_flip, Mask: 00100000
