Tick: 69111000, Cache Block Addr: 473408, Byte Offset: 22, FaultType: bit_flip, Mask: 00000001
Tick: 77751000, Cache Block Addr: 462464, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 78705000, Cache Block Addr: 417344, Byte Offset: 45, FaultType: bit_flip, Mask: 10000000
Tick: 85307000, Cache Block Addr: 480768, Byte Offset: 43, FaultType: bit_flip, Mask: 00000100
Tick: 95328000, Cache Block Addr: 490496, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 97200000, Cache Block Addr: 470656, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 98921000, Cache Block Addr: 410816, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 108371000, Cache Block Addr: 484672, Byte Offset: 38, FaultType: bit_flip, Mask: 00010000
Tick: 130987000, Cache Block Addr: 485312, Byte Offset: 41, FaultType: bit_flip, Mask: 00100000
Tick: 132184000, Cache Block Addr: 500928, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 140717000, Cache Block Addr: 477504, Byte Offset: 9, FaultType: bit_flip, Mask: 00000001
Tick: 143889000, Cache Block Addr: 502336, Byte Offset: 45, FaultType: bit_flip, Mask: 00000100
Tick: 150047000, Cache Block Addr: 500416, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 163119000, Cache Block Addr: 513024, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 168613000, Cache Block Addr: 492032, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 179096000, Cache Block Addr: 510784, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 180806000, Cache Block Addr: 489600, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 180874000, Cache Block Addr: 491584, Byte Offset: 21, FaultType: bit_flip, Mask: 10000000
Tick: 196790000, Cache Block Addr: 521088, Byte Offset: 19, FaultType: bit_flip, Mask: 00000001
Tick: 237592000, Cache Block Addr: 525568, Byte Offset: 55, FaultType: bit_flip, Mask: 00000001
Tick: 252657000, Cache Block Addr: 528704, Byte Offset: 20, FaultType: bit_flip, Mask: 00010000
Tick: 262450000, Cache Block Addr: 467840, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 310502000, Cache Block Addr: 520320, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 319137000, Cache Block Addr: 531264, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 335787000, Cache Block Addr: 490048, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 363398000, Cache Block Addr: 497024, Byte Offset: 47, FaultType: bit_flip, Mask: 01000000
Tick: 370189000, Cache Block Addr: 504064, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 370638000, Cache Block Addr: 510400, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 378793000, Cache Block Addr: 498752, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 386283000, Cache Block Addr: 526848, Byte Offset: 55, FaultType: bit_flip, Mask: 00000001
Tick: 391050000, Cache Block Addr: 531904, Byte Offset: 49, FaultType: bit_flip, Mask: 10000000
Tick: 401348000, Cache Block Addr: 476800, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 402396000, Cache Block Addr: 472704, Byte Offset: 23, FaultType: bit_flip, Mask: 00100000
Tick: 415514000, Cache Block Addr: 479040, Byte Offset: 8, FaultType: bit_flip, Mask: 00001000
Tick: 418963000, Cache Block Addr: 474816, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 420558000, Cache Block Addr: 478272, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 421963000, Cache Block Addr: 499456, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 423874000, Cache Block Addr: 498240, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
