Tick: 69777000, Cache Block Addr: 461888, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 70790000, Cache Block Addr: 458752, Byte Offset: 55, FaultType: bit_flip, Mask: 00000010
Tick: 77510000, Cache Block Addr: 470144, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 82238000, Cache Block Addr: 471296, Byte Offset: 21, FaultType: bit_flip, Mask: 00000001
Tick: 101509000, Cache Block Addr: 483712, Byte Offset: 38, FaultType: bit_flip, Mask: 00100000
Tick: 104099000, Cache Block Addr: 480448, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
Tick: 118709000, Cache Block Addr: 493248, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 122125000, Cache Block Addr: 484480, Byte Offset: 34, FaultType: bit_flip, Mask: 00100000
Tick: 128766000, Cache Block Addr: 472064, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 137128000, Cache Block Addr: 499136, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 144077000, Cache Block Addr: 486208, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 145497000, Cache Block Addr: 475456, Byte Offset: 57, FaultType: bit_flip, Mask: 00010000
Tick: 151467000, Cache Block Addr: 489920, Byte Offset: 37, FaultType: bit_flip, Mask: 10000000
Tick: 175221000, Cache Block Addr: 460800, Byte Offset: 30, FaultType: bit_flip, Mask: 00000010
Tick: 229563000, Cache Block Addr: 524352, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 234443000, Cache Block Addr: 512832, Byte Offset: 34, FaultType: bit_flip, Mask: 00010000
