run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,OK,0,6,-,2026-05-11T01:03:23+00:00,2026-05-11T01:03:29+00:00
3,OK,0,5,-,2026-05-11T01:03:25+00:00,2026-05-11T01:03:30+00:00
4,OK,0,6,-,2026-05-11T01:03:25+00:00,2026-05-11T01:03:31+00:00
6,OK,0,5,-,2026-05-11T01:03:27+00:00,2026-05-11T01:03:32+00:00
7,OK,0,5,-,2026-05-11T01:03:29+00:00,2026-05-11T01:03:34+00:00
8,OK,0,6,-,2026-05-11T01:03:30+00:00,2026-05-11T01:03:36+00:00
10,OK,0,5,-,2026-05-11T01:03:32+00:00,2026-05-11T01:03:37+00:00
2,CRASH,137,15,exit_137,2026-05-11T01:03:25+00:00,2026-05-11T01:03:40+00:00
5,CRASH,137,15,exit_137,2026-05-11T01:03:26+00:00,2026-05-11T01:03:41+00:00
12,OK,0,5,-,2026-05-11T01:03:36+00:00,2026-05-11T01:03:41+00:00
14,OK,0,5,-,2026-05-11T01:03:40+00:00,2026-05-11T01:03:45+00:00
9,CRASH,137,15,exit_137,2026-05-11T01:03:31+00:00,2026-05-11T01:03:46+00:00
15,OK,0,5,-,2026-05-11T01:03:41+00:00,2026-05-11T01:03:46+00:00
16,OK,0,5,-,2026-05-11T01:03:41+00:00,2026-05-11T01:03:46+00:00
11,CRASH,137,15,exit_137,2026-05-11T01:03:34+00:00,2026-05-11T01:03:49+00:00
17,OK,0,5,-,2026-05-11T01:03:45+00:00,2026-05-11T01:03:50+00:00
18,OK,0,5,-,2026-05-11T01:03:46+00:00,2026-05-11T01:03:51+00:00
19,OK,0,5,-,2026-05-11T01:03:46+00:00,2026-05-11T01:03:51+00:00
20,OK,0,5,-,2026-05-11T01:03:46+00:00,2026-05-11T01:03:51+00:00
13,CRASH,137,15,exit_137,2026-05-11T01:03:37+00:00,2026-05-11T01:03:52+00:00
21,OK,0,5,-,2026-05-11T01:03:49+00:00,2026-05-11T01:03:54+00:00
24,OK,0,5,-,2026-05-11T01:03:51+00:00,2026-05-11T01:03:56+00:00
23,OK,0,5,-,2026-05-11T01:03:51+00:00,2026-05-11T01:03:56+00:00
25,OK,0,5,-,2026-05-11T01:03:51+00:00,2026-05-11T01:03:56+00:00
26,OK,0,6,-,2026-05-11T01:03:52+00:00,2026-05-11T01:03:58+00:00
29,OK,0,5,-,2026-05-11T01:03:56+00:00,2026-05-11T01:04:01+00:00
28,OK,0,5,-,2026-05-11T01:03:56+00:00,2026-05-11T01:04:01+00:00
30,OK,0,5,-,2026-05-11T01:03:56+00:00,2026-05-11T01:04:01+00:00
31,OK,0,5,-,2026-05-11T01:03:58+00:00,2026-05-11T01:04:03+00:00
22,CRASH,137,15,exit_137,2026-05-11T01:03:50+00:00,2026-05-11T01:04:05+00:00
32,OK,0,5,-,2026-05-11T01:04:01+00:00,2026-05-11T01:04:06+00:00
33,OK,0,5,-,2026-05-11T01:04:01+00:00,2026-05-11T01:04:06+00:00
34,OK,0,6,-,2026-05-11T01:04:01+00:00,2026-05-11T01:04:07+00:00
35,OK,0,5,-,2026-05-11T01:04:03+00:00,2026-05-11T01:04:08+00:00
27,CRASH,137,15,exit_137,2026-05-11T01:03:54+00:00,2026-05-11T01:04:09+00:00
36,OK,0,5,-,2026-05-11T01:04:05+00:00,2026-05-11T01:04:10+00:00
37,OK,0,5,-,2026-05-11T01:04:06+00:00,2026-05-11T01:04:11+00:00
38,OK,0,5,-,2026-05-11T01:04:06+00:00,2026-05-11T01:04:11+00:00
39,OK,0,5,-,2026-05-11T01:04:07+00:00,2026-05-11T01:04:12+00:00
40,OK,0,5,-,2026-05-11T01:04:08+00:00,2026-05-11T01:04:13+00:00
