Tick: 63324000, Cache Block Addr: 416448, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 75213000, Cache Block Addr: 470848, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 112812000, Cache Block Addr: 468608, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 125900000, Cache Block Addr: 473984, Byte Offset: 6, FaultType: bit_flip, Mask: 00000010
Tick: 149058000, Cache Block Addr: 487488, Byte Offset: 37, FaultType: bit_flip, Mask: 00000001
Tick: 172330000, Cache Block Addr: 514560, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 178312000, Cache Block Addr: 491072, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 197977000, Cache Block Addr: 500096, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 209010000, Cache Block Addr: 500160, Byte Offset: 54, FaultType: bit_flip, Mask: 10000000
Tick: 215204000, Cache Block Addr: 527424, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 243651000, Cache Block Addr: 518464, Byte Offset: 42, FaultType: bit_flip, Mask: 10000000
Tick: 245993000, Cache Block Addr: 530304, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 276421000, Cache Block Addr: 499136, Byte Offset: 57, FaultType: bit_flip, Mask: 00000100
Tick: 276794000, Cache Block Addr: 486336, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 277874000, Cache Block Addr: 487104, Byte Offset: 11, FaultType: bit_flip, Mask: 00000010
Tick: 281050000, Cache Block Addr: 494720, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 303637000, Cache Block Addr: 515392, Byte Offset: 63, FaultType: bit_flip, Mask: 01000000
Tick: 317687000, Cache Block Addr: 519168, Byte Offset: 24, FaultType: bit_flip, Mask: 00010000
Tick: 344439000, Cache Block Addr: 490688, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 347968000, Cache Block Addr: 473664, Byte Offset: 35, FaultType: bit_flip, Mask: 00000001
Tick: 351140000, Cache Block Addr: 506944, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 353776000, Cache Block Addr: 508800, Byte Offset: 33, FaultType: bit_flip, Mask: 10000000
Tick: 363205000, Cache Block Addr: 504960, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 376392000, Cache Block Addr: 524672, Byte Offset: 2, FaultType: bit_flip, Mask: 00100000
Tick: 384052000, Cache Block Addr: 512640, Byte Offset: 22, FaultType: bit_flip, Mask: 00010000
Tick: 399044000, Cache Block Addr: 523520, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 404024000, Cache Block Addr: 475648, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 434473000, Cache Block Addr: 504960, Byte Offset: 54, FaultType: bit_flip, Mask: 00100000
Tick: 445455000, Cache Block Addr: 513408, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 463778000, Cache Block Addr: 527808, Byte Offset: 60, FaultType: bit_flip, Mask: 00001000
Tick: 468435000, Cache Block Addr: 521600, Byte Offset: 34, FaultType: bit_flip, Mask: 00001000
Tick: 485019000, Cache Block Addr: 489472, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 501259000, Cache Block Addr: 500480, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 501459000, Cache Block Addr: 487616, Byte Offset: 59, FaultType: bit_flip, Mask: 00000100
Tick: 507108000, Cache Block Addr: 484160, Byte Offset: 11, FaultType: bit_flip, Mask: 00000100
Tick: 515860000, Cache Block Addr: 503488, Byte Offset: 19, FaultType: bit_flip, Mask: 00001000
Tick: 525775000, Cache Block Addr: 520768, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 531273000, Cache Block Addr: 509568, Byte Offset: 44, FaultType: bit_flip, Mask: 00010000
Tick: 547855000, Cache Block Addr: 523456, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 552504000, Cache Block Addr: 469376, Byte Offset: 51, FaultType: bit_flip, Mask: 10000000
Tick: 555289000, Cache Block Addr: 472320, Byte Offset: 45, FaultType: bit_flip, Mask: 00000100
Tick: 560528000, Cache Block Addr: 470080, Byte Offset: 9, FaultType: bit_flip, Mask: 10000000
Tick: 561651000, Cache Block Addr: 487872, Byte Offset: 16, FaultType: bit_flip, Mask: 00001000
Tick: 570814000, Cache Block Addr: 477312, Byte Offset: 55, FaultType: bit_flip, Mask: 00000001
Tick: 590044000, Cache Block Addr: 494464, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 590590000, Cache Block Addr: 496832, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 617452000, Cache Block Addr: 521024, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 624569000, Cache Block Addr: 473472, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 633827000, Cache Block Addr: 485632, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 636958000, Cache Block Addr: 527872, Byte Offset: 8, FaultType: bit_flip, Mask: 00000001
Tick: 653259000, Cache Block Addr: 475840, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 653947000, Cache Block Addr: 476864, Byte Offset: 29, FaultType: bit_flip, Mask: 00000010
