Tick: 54741000, Cache Block Addr: 433600, Byte Offset: 38, FaultType: bit_flip, Mask: 00000001
Tick: 78636000, Cache Block Addr: 472704, Byte Offset: 21, FaultType: bit_flip, Mask: 00000010
Tick: 83915000, Cache Block Addr: 421696, Byte Offset: 62, FaultType: bit_flip, Mask: 00100000
Tick: 111420000, Cache Block Addr: 488192, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 129897000, Cache Block Addr: 490432, Byte Offset: 37, FaultType: bit_flip, Mask: 00000100
Tick: 131204000, Cache Block Addr: 501824, Byte Offset: 53, FaultType: bit_flip, Mask: 00000100
Tick: 141223000, Cache Block Addr: 492416, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 166657000, Cache Block Addr: 496832, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 167306000, Cache Block Addr: 513344, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 173514000, Cache Block Addr: 489024, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 181290000, Cache Block Addr: 504064, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 190866000, Cache Block Addr: 499648, Byte Offset: 11, FaultType: bit_flip, Mask: 00000010
Tick: 193480000, Cache Block Addr: 507456, Byte Offset: 48, FaultType: bit_flip, Mask: 10000000
Tick: 214264000, Cache Block Addr: 525696, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 222323000, Cache Block Addr: 524864, Byte Offset: 21, FaultType: bit_flip, Mask: 00000010
Tick: 230201000, Cache Block Addr: 518016, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 242002000, Cache Block Addr: 516736, Byte Offset: 49, FaultType: bit_flip, Mask: 01000000
Tick: 243499000, Cache Block Addr: 476544, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 259194000, Cache Block Addr: 471872, Byte Offset: 27, FaultType: bit_flip, Mask: 00000001
Tick: 261813000, Cache Block Addr: 479360, Byte Offset: 59, FaultType: bit_flip, Mask: 00000010
