Tick: 67343000, Cache Block Addr: 415680, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 70148000, Cache Block Addr: 478144, Byte Offset: 60, FaultType: bit_flip, Mask: 00000100
Tick: 85843000, Cache Block Addr: 474752, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 136577000, Cache Block Addr: 503232, Byte Offset: 20, FaultType: bit_flip, Mask: 00010000
Tick: 148837000, Cache Block Addr: 495232, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 154076000, Cache Block Addr: 491392, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 159937000, Cache Block Addr: 495680, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 162672000, Cache Block Addr: 494080, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
Tick: 170482000, Cache Block Addr: 511104, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 180116000, Cache Block Addr: 488448, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 191911000, Cache Block Addr: 499200, Byte Offset: 48, FaultType: bit_flip, Mask: 00000010
Tick: 198481000, Cache Block Addr: 500800, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 203102000, Cache Block Addr: 519936, Byte Offset: 51, FaultType: bit_flip, Mask: 00000100
Tick: 207705000, Cache Block Addr: 514560, Byte Offset: 41, FaultType: bit_flip, Mask: 10000000
Tick: 219052000, Cache Block Addr: 512128, Byte Offset: 35, FaultType: bit_flip, Mask: 00000001
Tick: 231518000, Cache Block Addr: 513152, Byte Offset: 47, FaultType: bit_flip, Mask: 01000000
Tick: 236805000, Cache Block Addr: 528640, Byte Offset: 20, FaultType: bit_flip, Mask: 00000001
