Tick: 57823000, Cache Block Addr: 422144, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 77528000, Cache Block Addr: 458176, Byte Offset: 56, FaultType: bit_flip, Mask: 00000001
Tick: 84389000, Cache Block Addr: 473088, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
Tick: 87844000, Cache Block Addr: 461952, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 91135000, Cache Block Addr: 481792, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 104995000, Cache Block Addr: 467520, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 146517000, Cache Block Addr: 484864, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 147898000, Cache Block Addr: 483136, Byte Offset: 26, FaultType: bit_flip, Mask: 10000000
Tick: 153416000, Cache Block Addr: 497856, Byte Offset: 20, FaultType: bit_flip, Mask: 00000001
Tick: 192724000, Cache Block Addr: 519680, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 201706000, Cache Block Addr: 504576, Byte Offset: 25, FaultType: bit_flip, Mask: 01000000
Tick: 208080000, Cache Block Addr: 499712, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 221491000, Cache Block Addr: 522240, Byte Offset: 50, FaultType: bit_flip, Mask: 00000001
Tick: 230996000, Cache Block Addr: 510144, Byte Offset: 48, FaultType: bit_flip, Mask: 00000010
Tick: 231111000, Cache Block Addr: 523840, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 235275000, Cache Block Addr: 469440, Byte Offset: 15, FaultType: bit_flip, Mask: 00100000
Tick: 243462000, Cache Block Addr: 472256, Byte Offset: 43, FaultType: bit_flip, Mask: 00100000
Tick: 253046000, Cache Block Addr: 488320, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 259799000, Cache Block Addr: 467520, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 262719000, Cache Block Addr: 475072, Byte Offset: 17, FaultType: bit_flip, Mask: 00000100
Tick: 267602000, Cache Block Addr: 470016, Byte Offset: 10, FaultType: bit_flip, Mask: 00010000
Tick: 280999000, Cache Block Addr: 482112, Byte Offset: 56, FaultType: bit_flip, Mask: 00000001
Tick: 284108000, Cache Block Addr: 497344, Byte Offset: 34, FaultType: bit_flip, Mask: 00001000
Tick: 287894000, Cache Block Addr: 518592, Byte Offset: 53, FaultType: bit_flip, Mask: 01000000
Tick: 289854000, Cache Block Addr: 488576, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 309642000, Cache Block Addr: 530624, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 339650000, Cache Block Addr: 496384, Byte Offset: 17, FaultType: bit_flip, Mask: 00100000
Tick: 342693000, Cache Block Addr: 493824, Byte Offset: 8, FaultType: bit_flip, Mask: 00000001
Tick: 342964000, Cache Block Addr: 469312, Byte Offset: 55, FaultType: bit_flip, Mask: 00000100
Tick: 345015000, Cache Block Addr: 499456, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 349160000, Cache Block Addr: 478656, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 353755000, Cache Block Addr: 478912, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 363682000, Cache Block Addr: 516032, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 363893000, Cache Block Addr: 501504, Byte Offset: 2, FaultType: bit_flip, Mask: 00100000
Tick: 365386000, Cache Block Addr: 488576, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 366644000, Cache Block Addr: 513152, Byte Offset: 49, FaultType: bit_flip, Mask: 10000000
Tick: 374253000, Cache Block Addr: 523584, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 374284000, Cache Block Addr: 512320, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 378522000, Cache Block Addr: 506048, Byte Offset: 22, FaultType: bit_flip, Mask: 00000100
Tick: 384645000, Cache Block Addr: 513280, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
Tick: 398969000, Cache Block Addr: 515776, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 402654000, Cache Block Addr: 485760, Byte Offset: 3, FaultType: bit_flip, Mask: 00010000
Tick: 404758000, Cache Block Addr: 478656, Byte Offset: 18, FaultType: bit_flip, Mask: 00000010
Tick: 406080000, Cache Block Addr: 470528, Byte Offset: 21, FaultType: bit_flip, Mask: 00001000
Tick: 407697000, Cache Block Addr: 473152, Byte Offset: 1, FaultType: bit_flip, Mask: 00010000
Tick: 413031000, Cache Block Addr: 493312, Byte Offset: 53, FaultType: bit_flip, Mask: 00000001
Tick: 413472000, Cache Block Addr: 484864, Byte Offset: 9, FaultType: bit_flip, Mask: 00100000
Tick: 416805000, Cache Block Addr: 467328, Byte Offset: 1, FaultType: bit_flip, Mask: 00001000
Tick: 435176000, Cache Block Addr: 496256, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 436750000, Cache Block Addr: 502336, Byte Offset: 41, FaultType: bit_flip, Mask: 10000000
Tick: 437762000, Cache Block Addr: 493504, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 438907000, Cache Block Addr: 489856, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 443643000, Cache Block Addr: 509184, Byte Offset: 50, FaultType: bit_flip, Mask: 01000000
Tick: 447672000, Cache Block Addr: 499904, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 451200000, Cache Block Addr: 516992, Byte Offset: 58, FaultType: bit_flip, Mask: 00100000
Tick: 455683000, Cache Block Addr: 511808, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 457449000, Cache Block Addr: 514944, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 462186000, Cache Block Addr: 517888, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 480098000, Cache Block Addr: 473088, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 492949000, Cache Block Addr: 489856, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 493869000, Cache Block Addr: 481344, Byte Offset: 63, FaultType: bit_flip, Mask: 00000010
Tick: 506337000, Cache Block Addr: 506752, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 527254000, Cache Block Addr: 497280, Byte Offset: 6, FaultType: bit_flip, Mask: 10000000
Tick: 527432000, Cache Block Addr: 519040, Byte Offset: 6, FaultType: bit_flip, Mask: 10000000
Tick: 546026000, Cache Block Addr: 528448, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 552859000, Cache Block Addr: 531328, Byte Offset: 9, FaultType: bit_flip, Mask: 00000100
Tick: 566139000, Cache Block Addr: 484288, Byte Offset: 51, FaultType: bit_flip, Mask: 00010000
Tick: 575519000, Cache Block Addr: 480704, Byte Offset: 18, FaultType: bit_flip, Mask: 01000000
Tick: 585809000, Cache Block Addr: 480064, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 587769000, Cache Block Addr: 504512, Byte Offset: 42, FaultType: bit_flip, Mask: 00010000
Tick: 592660000, Cache Block Addr: 489152, Byte Offset: 6, FaultType: bit_flip, Mask: 00001000
Tick: 610119000, Cache Block Addr: 525760, Byte Offset: 44, FaultType: bit_flip, Mask: 01000000
Tick: 623718000, Cache Block Addr: 518208, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 624238000, Cache Block Addr: 521600, Byte Offset: 60, FaultType: bit_flip, Mask: 10000000
Tick: 643437000, Cache Block Addr: 473856, Byte Offset: 20, FaultType: bit_flip, Mask: 00000100
Tick: 648506000, Cache Block Addr: 492544, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 654668000, Cache Block Addr: 499072, Byte Offset: 5, FaultType: bit_flip, Mask: 00001000
Tick: 665163000, Cache Block Addr: 487168, Byte Offset: 48, FaultType: bit_flip, Mask: 00000010
Tick: 695216000, Cache Block Addr: 468544, Byte Offset: 11, FaultType: bit_flip, Mask: 00000001
Tick: 706813000, Cache Block Addr: 519296, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 709732000, Cache Block Addr: 529600, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 751647000, Cache Block Addr: 509632, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 757819000, Cache Block Addr: 505792, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 762063000, Cache Block Addr: 511296, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 766539000, Cache Block Addr: 522112, Byte Offset: 46, FaultType: bit_flip, Mask: 10000000
Tick: 773277000, Cache Block Addr: 510208, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 775824000, Cache Block Addr: 516608, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
Tick: 778419000, Cache Block Addr: 471104, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 783812000, Cache Block Addr: 529920, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 791157000, Cache Block Addr: 474560, Byte Offset: 33, FaultType: bit_flip, Mask: 00010000
Tick: 801266000, Cache Block Addr: 492096, Byte Offset: 34, FaultType: bit_flip, Mask: 10000000
Tick: 817996000, Cache Block Addr: 497664, Byte Offset: 11, FaultType: bit_flip, Mask: 00000010
Tick: 832437000, Cache Block Addr: 514816, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 834438000, Cache Block Addr: 512448, Byte Offset: 27, FaultType: bit_flip, Mask: 00100000
Tick: 842327000, Cache Block Addr: 513664, Byte Offset: 62, FaultType: bit_flip, Mask: 00000001
Tick: 850519000, Cache Block Addr: 531968, Byte Offset: 45, FaultType: bit_flip, Mask: 00010000
Tick: 869811000, Cache Block Addr: 523904, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 877668000, Cache Block Addr: 469568, Byte Offset: 54, FaultType: bit_flip, Mask: 00010000
Tick: 881024000, Cache Block Addr: 474112, Byte Offset: 6, FaultType: bit_flip, Mask: 00001000
Tick: 887647000, Cache Block Addr: 483008, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 895138000, Cache Block Addr: 488448, Byte Offset: 47, FaultType: bit_flip, Mask: 00010000
Tick: 907316000, Cache Block Addr: 504320, Byte Offset: 62, FaultType: bit_flip, Mask: 00000100
Tick: 911308000, Cache Block Addr: 515072, Byte Offset: 47, FaultType: bit_flip, Mask: 00100000
