Tick: 62266000, Cache Block Addr: 403456, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 117901000, Cache Block Addr: 449408, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 303794000, Cache Block Addr: 450560, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 576062000, Cache Block Addr: 449280, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 593360000, Cache Block Addr: 449344, Byte Offset: 42, FaultType: bit_flip, Mask: 00100000
Tick: 610120000, Cache Block Addr: 450560, Byte Offset: 40, FaultType: bit_flip, Mask: 00000100
Tick: 807509000, Cache Block Addr: 449216, Byte Offset: 31, FaultType: bit_flip, Mask: 00000010
Tick: 1029211000, Cache Block Addr: 450176, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 1120847000, Cache Block Addr: 450304, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 1171470000, Cache Block Addr: 449344, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
Tick: 1188437000, Cache Block Addr: 450240, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 1298738000, Cache Block Addr: 448896, Byte Offset: 7, FaultType: bit_flip, Mask: 00000001
Tick: 1445337000, Cache Block Addr: 449472, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 1544046000, Cache Block Addr: 450112, Byte Offset: 55, FaultType: bit_flip, Mask: 00001000
Tick: 1549687000, Cache Block Addr: 449536, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 1585276000, Cache Block Addr: 449344, Byte Offset: 43, FaultType: bit_flip, Mask: 00100000
Tick: 1621808000, Cache Block Addr: 449344, Byte Offset: 20, FaultType: bit_flip, Mask: 00010000
Tick: 1952903000, Cache Block Addr: 448960, Byte Offset: 0, FaultType: bit_flip, Mask: 00000100
Tick: 2099325000, Cache Block Addr: 450560, Byte Offset: 36, FaultType: bit_flip, Mask: 00000100
Tick: 2115472000, Cache Block Addr: 448832, Byte Offset: 30, FaultType: bit_flip, Mask: 10000000
