Tick: 106491000, Cache Block Addr: 423552, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 174701000, Cache Block Addr: 424128, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 227698000, Cache Block Addr: 423680, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 278986000, Cache Block Addr: 424576, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 311184000, Cache Block Addr: 423872, Byte Offset: 16, FaultType: bit_flip, Mask: 00001000
Tick: 324876000, Cache Block Addr: 269888, Byte Offset: 7, FaultType: bit_flip, Mask: 00001000
Tick: 429611000, Cache Block Addr: 424768, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 668862000, Cache Block Addr: 423360, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 834660000, Cache Block Addr: 423872, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 894817000, Cache Block Addr: 423232, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
Tick: 977738000, Cache Block Addr: 424128, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 1186755000, Cache Block Addr: 423552, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 1230121000, Cache Block Addr: 423552, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 1233129000, Cache Block Addr: 423040, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 1267479000, Cache Block Addr: 424512, Byte Offset: 37, FaultType: bit_flip, Mask: 00001000
Tick: 1548210000, Cache Block Addr: 424704, Byte Offset: 9, FaultType: bit_flip, Mask: 10000000
Tick: 1565006000, Cache Block Addr: 423552, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 1759248000, Cache Block Addr: 423488, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 2285063000, Cache Block Addr: 423488, Byte Offset: 54, FaultType: bit_flip, Mask: 00010000
Tick: 2337116000, Cache Block Addr: 424832, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 2466744000, Cache Block Addr: 424192, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 2516348000, Cache Block Addr: 423232, Byte Offset: 51, FaultType: bit_flip, Mask: 00000010
Tick: 2547312000, Cache Block Addr: 424960, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 2876714000, Cache Block Addr: 423040, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 3063647000, Cache Block Addr: 424640, Byte Offset: 41, FaultType: bit_flip, Mask: 00000001
Tick: 3591475000, Cache Block Addr: 424000, Byte Offset: 30, FaultType: bit_flip, Mask: 10000000
Tick: 3816203000, Cache Block Addr: 424896, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 3916885000, Cache Block Addr: 424064, Byte Offset: 0, FaultType: bit_flip, Mask: 00000100
Tick: 3926156000, Cache Block Addr: 453888, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 3934171000, Cache Block Addr: 424192, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 3986623000, Cache Block Addr: 424896, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 4307034000, Cache Block Addr: 423424, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 4385222000, Cache Block Addr: 423936, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 4522466000, Cache Block Addr: 423296, Byte Offset: 61, FaultType: bit_flip, Mask: 00001000
Tick: 4524671000, Cache Block Addr: 423360, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
Tick: 4687965000, Cache Block Addr: 424896, Byte Offset: 16, FaultType: bit_flip, Mask: 00000001
Tick: 4712339000, Cache Block Addr: 422976, Byte Offset: 6, FaultType: bit_flip, Mask: 00100000
Tick: 4714489000, Cache Block Addr: 423360, Byte Offset: 45, FaultType: bit_flip, Mask: 00000001
Tick: 4793284000, Cache Block Addr: 423936, Byte Offset: 46, FaultType: bit_flip, Mask: 00001000
Tick: 5009493000, Cache Block Addr: 269888, Byte Offset: 44, FaultType: bit_flip, Mask: 01000000
Tick: 5131081000, Cache Block Addr: 423360, Byte Offset: 22, FaultType: bit_flip, Mask: 00000001
Tick: 5205896000, Cache Block Addr: 423168, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 5238645000, Cache Block Addr: 453888, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 5303924000, Cache Block Addr: 453888, Byte Offset: 36, FaultType: bit_flip, Mask: 01000000
Tick: 5440792000, Cache Block Addr: 269888, Byte Offset: 11, FaultType: bit_flip, Mask: 01000000
Tick: 5483733000, Cache Block Addr: 423488, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 5506038000, Cache Block Addr: 423872, Byte Offset: 11, FaultType: bit_flip, Mask: 00000100
Tick: 5569988000, Cache Block Addr: 422976, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 5637545000, Cache Block Addr: 424064, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 5761413000, Cache Block Addr: 423552, Byte Offset: 42, FaultType: bit_flip, Mask: 00000010
Tick: 5910172000, Cache Block Addr: 423232, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 5933857000, Cache Block Addr: 453888, Byte Offset: 41, FaultType: bit_flip, Mask: 00010000
Tick: 5936222000, Cache Block Addr: 423296, Byte Offset: 43, FaultType: bit_flip, Mask: 10000000
Tick: 5953909000, Cache Block Addr: 424576, Byte Offset: 38, FaultType: bit_flip, Mask: 00010000
