Tick: 64154000, Cache Block Addr: 479616, Byte Offset: 43, FaultType: bit_flip, Mask: 00010000
Tick: 70882000, Cache Block Addr: 469440, Byte Offset: 12, FaultType: bit_flip, Mask: 00000010
Tick: 76165000, Cache Block Addr: 481088, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 80926000, Cache Block Addr: 472704, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 88908000, Cache Block Addr: 474304, Byte Offset: 42, FaultType: bit_flip, Mask: 00001000
Tick: 93063000, Cache Block Addr: 468800, Byte Offset: 16, FaultType: bit_flip, Mask: 00000010
Tick: 95375000, Cache Block Addr: 485824, Byte Offset: 51, FaultType: bit_flip, Mask: 00000100
Tick: 113962000, Cache Block Addr: 481280, Byte Offset: 33, FaultType: bit_flip, Mask: 00100000
Tick: 138288000, Cache Block Addr: 492416, Byte Offset: 7, FaultType: bit_flip, Mask: 00001000
Tick: 157885000, Cache Block Addr: 493760, Byte Offset: 40, FaultType: bit_flip, Mask: 00000010
Tick: 172108000, Cache Block Addr: 499776, Byte Offset: 10, FaultType: bit_flip, Mask: 00000010
Tick: 172369000, Cache Block Addr: 485184, Byte Offset: 47, FaultType: bit_flip, Mask: 00010000
Tick: 186594000, Cache Block Addr: 488320, Byte Offset: 60, FaultType: bit_flip, Mask: 00000100
Tick: 190977000, Cache Block Addr: 492864, Byte Offset: 6, FaultType: bit_flip, Mask: 00010000
Tick: 225561000, Cache Block Addr: 509248, Byte Offset: 34, FaultType: bit_flip, Mask: 00001000
Tick: 228167000, Cache Block Addr: 514688, Byte Offset: 18, FaultType: bit_flip, Mask: 00001000
Tick: 247599000, Cache Block Addr: 468544, Byte Offset: 37, FaultType: bit_flip, Mask: 00001000
Tick: 252564000, Cache Block Addr: 483328, Byte Offset: 9, FaultType: bit_flip, Mask: 00000001
Tick: 255930000, Cache Block Addr: 477504, Byte Offset: 58, FaultType: bit_flip, Mask: 10000000
Tick: 259774000, Cache Block Addr: 468480, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 262424000, Cache Block Addr: 479168, Byte Offset: 24, FaultType: bit_flip, Mask: 10000000
Tick: 264158000, Cache Block Addr: 472576, Byte Offset: 33, FaultType: bit_flip, Mask: 10000000
Tick: 289581000, Cache Block Addr: 504384, Byte Offset: 39, FaultType: bit_flip, Mask: 00001000
Tick: 300607000, Cache Block Addr: 524096, Byte Offset: 27, FaultType: bit_flip, Mask: 00000001
Tick: 319962000, Cache Block Addr: 473088, Byte Offset: 50, FaultType: bit_flip, Mask: 00100000
Tick: 321058000, Cache Block Addr: 531456, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 325281000, Cache Block Addr: 473792, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 330430000, Cache Block Addr: 477504, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 336695000, Cache Block Addr: 476800, Byte Offset: 17, FaultType: bit_flip, Mask: 00010000
Tick: 348879000, Cache Block Addr: 482688, Byte Offset: 44, FaultType: bit_flip, Mask: 00001000
Tick: 352438000, Cache Block Addr: 487488, Byte Offset: 24, FaultType: bit_flip, Mask: 00010000
Tick: 355206000, Cache Block Addr: 490176, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 379330000, Cache Block Addr: 531072, Byte Offset: 19, FaultType: bit_flip, Mask: 00000100
Tick: 396075000, Cache Block Addr: 531328, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 397122000, Cache Block Addr: 521984, Byte Offset: 36, FaultType: bit_flip, Mask: 00010000
Tick: 409269000, Cache Block Addr: 530816, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 410361000, Cache Block Addr: 526528, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 423588000, Cache Block Addr: 502464, Byte Offset: 46, FaultType: bit_flip, Mask: 00100000
Tick: 442169000, Cache Block Addr: 494528, Byte Offset: 31, FaultType: bit_flip, Mask: 00000010
Tick: 447597000, Cache Block Addr: 491968, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
