Tick: 76530000, Cache Block Addr: 411904, Byte Offset: 48, FaultType: bit_flip, Mask: 00100000
Tick: 78947000, Cache Block Addr: 476992, Byte Offset: 24, FaultType: bit_flip, Mask: 00010000
Tick: 82657000, Cache Block Addr: 461952, Byte Offset: 49, FaultType: bit_flip, Mask: 01000000
Tick: 101466000, Cache Block Addr: 416384, Byte Offset: 53, FaultType: bit_flip, Mask: 00001000
Tick: 109297000, Cache Block Addr: 475200, Byte Offset: 62, FaultType: bit_flip, Mask: 00000100
Tick: 128267000, Cache Block Addr: 483584, Byte Offset: 42, FaultType: bit_flip, Mask: 00000010
Tick: 129184000, Cache Block Addr: 469568, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 134250000, Cache Block Addr: 476416, Byte Offset: 39, FaultType: bit_flip, Mask: 00010000
Tick: 171891000, Cache Block Addr: 492032, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 179423000, Cache Block Addr: 511936, Byte Offset: 5, FaultType: bit_flip, Mask: 00000001
Tick: 179946000, Cache Block Addr: 505600, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 182790000, Cache Block Addr: 491456, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 200622000, Cache Block Addr: 522048, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 202426000, Cache Block Addr: 513856, Byte Offset: 2, FaultType: bit_flip, Mask: 00000100
Tick: 213661000, Cache Block Addr: 503872, Byte Offset: 26, FaultType: bit_flip, Mask: 00010000
Tick: 217773000, Cache Block Addr: 509632, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
