Tick: 130784000, Cache Block Addr: 448768, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 213716000, Cache Block Addr: 450432, Byte Offset: 9, FaultType: bit_flip, Mask: 00100000
Tick: 248171000, Cache Block Addr: 450176, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 306727000, Cache Block Addr: 449920, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 637463000, Cache Block Addr: 449600, Byte Offset: 43, FaultType: bit_flip, Mask: 00001000
Tick: 640478000, Cache Block Addr: 449088, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 721009000, Cache Block Addr: 449344, Byte Offset: 0, FaultType: bit_flip, Mask: 10000000
Tick: 872120000, Cache Block Addr: 450432, Byte Offset: 57, FaultType: bit_flip, Mask: 00100000
Tick: 897937000, Cache Block Addr: 449920, Byte Offset: 51, FaultType: bit_flip, Mask: 00010000
Tick: 1149060000, Cache Block Addr: 449088, Byte Offset: 5, FaultType: bit_flip, Mask: 00000100
Tick: 1225288000, Cache Block Addr: 449152, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 1365490000, Cache Block Addr: 449216, Byte Offset: 23, FaultType: bit_flip, Mask: 00010000
Tick: 1378784000, Cache Block Addr: 448832, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 1385657000, Cache Block Addr: 449600, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 1532370000, Cache Block Addr: 449408, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 1711304000, Cache Block Addr: 449088, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 1739879000, Cache Block Addr: 449472, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 1749029000, Cache Block Addr: 449920, Byte Offset: 11, FaultType: bit_flip, Mask: 00010000
Tick: 1962560000, Cache Block Addr: 448896, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 1971140000, Cache Block Addr: 449664, Byte Offset: 19, FaultType: bit_flip, Mask: 00000001
Tick: 2027418000, Cache Block Addr: 449600, Byte Offset: 60, FaultType: bit_flip, Mask: 10000000
Tick: 2087922000, Cache Block Addr: 450688, Byte Offset: 28, FaultType: bit_flip, Mask: 10000000
Tick: 2093431000, Cache Block Addr: 450688, Byte Offset: 40, FaultType: bit_flip, Mask: 00000001
Tick: 2173750000, Cache Block Addr: 478272, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
