Tick: 52132000, Cache Block Addr: 95168, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 52832000, Cache Block Addr: 69504, Byte Offset: 61, FaultType: bit_flip, Mask: 00000010
Tick: 53416000, Cache Block Addr: 99392, Byte Offset: 9, FaultType: bit_flip, Mask: 00000010
Tick: 54600000, Cache Block Addr: 84928, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 55678000, Cache Block Addr: 97408, Byte Offset: 5, FaultType: bit_flip, Mask: 00001000
Tick: 56851000, Cache Block Addr: 98368, Byte Offset: 30, FaultType: bit_flip, Mask: 00010000
Tick: 57653000, Cache Block Addr: 81408, Byte Offset: 32, FaultType: bit_flip, Mask: 01000000
Tick: 58348000, Cache Block Addr: 76800, Byte Offset: 1, FaultType: bit_flip, Mask: 00000100
Tick: 59712000, Cache Block Addr: 85504, Byte Offset: 32, FaultType: bit_flip, Mask: 10000000
Tick: 60086000, Cache Block Addr: 83008, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 60379000, Cache Block Addr: 96768, Byte Offset: 50, FaultType: bit_flip, Mask: 00001000
Tick: 61046000, Cache Block Addr: 85952, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 61377000, Cache Block Addr: 105536, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 62035000, Cache Block Addr: 102336, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 62330000, Cache Block Addr: 82048, Byte Offset: 34, FaultType: bit_flip, Mask: 00000010
Tick: 64374000, Cache Block Addr: 92608, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 64408000, Cache Block Addr: 108032, Byte Offset: 42, FaultType: bit_flip, Mask: 01000000
Tick: 65375000, Cache Block Addr: 110144, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 68651000, Cache Block Addr: 113344, Byte Offset: 29, FaultType: bit_flip, Mask: 00000100
Tick: 70305000, Cache Block Addr: 98112, Byte Offset: 3, FaultType: bit_flip, Mask: 00000010
Tick: 73036000, Cache Block Addr: 99584, Byte Offset: 18, FaultType: bit_flip, Mask: 00001000
Tick: 73372000, Cache Block Addr: 93440, Byte Offset: 29, FaultType: bit_flip, Mask: 00000010
Tick: 73830000, Cache Block Addr: 89856, Byte Offset: 41, FaultType: bit_flip, Mask: 01000000
Tick: 77556000, Cache Block Addr: 109760, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 78121000, Cache Block Addr: 106816, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 79228000, Cache Block Addr: 94912, Byte Offset: 38, FaultType: bit_flip, Mask: 00000010
Tick: 80531000, Cache Block Addr: 106112, Byte Offset: 52, FaultType: bit_flip, Mask: 00100000
Tick: 80666000, Cache Block Addr: 46528, Byte Offset: 42, FaultType: bit_flip, Mask: 00000010
Tick: 82150000, Cache Block Addr: 103936, Byte Offset: 63, FaultType: bit_flip, Mask: 00000100
Tick: 82278000, Cache Block Addr: 122496, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 82318000, Cache Block Addr: 118912, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 85481000, Cache Block Addr: 108544, Byte Offset: 6, FaultType: bit_flip, Mask: 00010000
Tick: 86184000, Cache Block Addr: 104000, Byte Offset: 17, FaultType: bit_flip, Mask: 00000010
Tick: 87378000, Cache Block Addr: 116800, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 88075000, Cache Block Addr: 65088, Byte Offset: 18, FaultType: bit_flip, Mask: 10000000
Tick: 88573000, Cache Block Addr: 121024, Byte Offset: 28, FaultType: bit_flip, Mask: 00000001
Tick: 90863000, Cache Block Addr: 115264, Byte Offset: 35, FaultType: bit_flip, Mask: 00100000
Tick: 91627000, Cache Block Addr: 116736, Byte Offset: 23, FaultType: bit_flip, Mask: 00001000
Tick: 91666000, Cache Block Addr: 62144, Byte Offset: 12, FaultType: bit_flip, Mask: 00000010
Tick: 91764000, Cache Block Addr: 122368, Byte Offset: 38, FaultType: bit_flip, Mask: 00000100
Tick: 91809000, Cache Block Addr: 103488, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
