Tick: 73469000, Cache Block Addr: 423616, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 165325000, Cache Block Addr: 424320, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 169336000, Cache Block Addr: 423232, Byte Offset: 28, FaultType: bit_flip, Mask: 00100000
Tick: 396873000, Cache Block Addr: 424000, Byte Offset: 19, FaultType: bit_flip, Mask: 00001000
Tick: 573502000, Cache Block Addr: 422976, Byte Offset: 62, FaultType: bit_flip, Mask: 00000100
Tick: 574579000, Cache Block Addr: 424768, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 701215000, Cache Block Addr: 424640, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 838818000, Cache Block Addr: 423040, Byte Offset: 22, FaultType: bit_flip, Mask: 00000100
Tick: 905090000, Cache Block Addr: 423360, Byte Offset: 15, FaultType: bit_flip, Mask: 00100000
Tick: 1057990000, Cache Block Addr: 424960, Byte Offset: 15, FaultType: bit_flip, Mask: 00100000
Tick: 1341997000, Cache Block Addr: 424704, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 1527542000, Cache Block Addr: 424448, Byte Offset: 57, FaultType: bit_flip, Mask: 10000000
Tick: 1560231000, Cache Block Addr: 269888, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 1718911000, Cache Block Addr: 424064, Byte Offset: 26, FaultType: bit_flip, Mask: 00100000
Tick: 1817415000, Cache Block Addr: 423680, Byte Offset: 48, FaultType: bit_flip, Mask: 00001000
Tick: 1872482000, Cache Block Addr: 423296, Byte Offset: 53, FaultType: bit_flip, Mask: 10000000
Tick: 1972456000, Cache Block Addr: 424960, Byte Offset: 16, FaultType: bit_flip, Mask: 10000000
Tick: 2044064000, Cache Block Addr: 269888, Byte Offset: 24, FaultType: bit_flip, Mask: 00000001
Tick: 2159823000, Cache Block Addr: 423360, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 2344182000, Cache Block Addr: 423360, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 2385610000, Cache Block Addr: 424384, Byte Offset: 29, FaultType: bit_flip, Mask: 00001000
Tick: 2396619000, Cache Block Addr: 423936, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 2499199000, Cache Block Addr: 453888, Byte Offset: 18, FaultType: bit_flip, Mask: 10000000
Tick: 2519097000, Cache Block Addr: 424576, Byte Offset: 1, FaultType: bit_flip, Mask: 01000000
Tick: 2562659000, Cache Block Addr: 424512, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 2737877000, Cache Block Addr: 424832, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 2945297000, Cache Block Addr: 423040, Byte Offset: 57, FaultType: bit_flip, Mask: 00000100
Tick: 3068351000, Cache Block Addr: 424960, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 3078007000, Cache Block Addr: 423360, Byte Offset: 9, FaultType: bit_flip, Mask: 10000000
Tick: 3143912000, Cache Block Addr: 424192, Byte Offset: 34, FaultType: bit_flip, Mask: 00000001
Tick: 3214527000, Cache Block Addr: 423744, Byte Offset: 45, FaultType: bit_flip, Mask: 00000001
Tick: 3263891000, Cache Block Addr: 424192, Byte Offset: 40, FaultType: bit_flip, Mask: 01000000
Tick: 3288664000, Cache Block Addr: 453888, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 3490710000, Cache Block Addr: 424640, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 3586593000, Cache Block Addr: 423424, Byte Offset: 26, FaultType: bit_flip, Mask: 00100000
Tick: 3631860000, Cache Block Addr: 423936, Byte Offset: 44, FaultType: bit_flip, Mask: 00000010
Tick: 3722660000, Cache Block Addr: 423680, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 3800016000, Cache Block Addr: 269888, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 3803395000, Cache Block Addr: 424640, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 3927777000, Cache Block Addr: 424512, Byte Offset: 58, FaultType: bit_flip, Mask: 00010000
Tick: 3949752000, Cache Block Addr: 424320, Byte Offset: 29, FaultType: bit_flip, Mask: 01000000
Tick: 3957664000, Cache Block Addr: 423488, Byte Offset: 49, FaultType: bit_flip, Mask: 00001000
Tick: 4168522000, Cache Block Addr: 424576, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 4208250000, Cache Block Addr: 424768, Byte Offset: 57, FaultType: bit_flip, Mask: 00000001
Tick: 4411222000, Cache Block Addr: 453888, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 4544327000, Cache Block Addr: 423488, Byte Offset: 54, FaultType: bit_flip, Mask: 00000001
Tick: 4771571000, Cache Block Addr: 423168, Byte Offset: 50, FaultType: bit_flip, Mask: 00100000
Tick: 4831583000, Cache Block Addr: 423168, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 4947167000, Cache Block Addr: 453888, Byte Offset: 62, FaultType: bit_flip, Mask: 00000100
Tick: 5117771000, Cache Block Addr: 424768, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 5238126000, Cache Block Addr: 424256, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 5264136000, Cache Block Addr: 423808, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 5380601000, Cache Block Addr: 423488, Byte Offset: 38, FaultType: bit_flip, Mask: 00000100
Tick: 5677039000, Cache Block Addr: 423104, Byte Offset: 46, FaultType: bit_flip, Mask: 00001000
Tick: 5754877000, Cache Block Addr: 453888, Byte Offset: 46, FaultType: bit_flip, Mask: 00001000
Tick: 5887712000, Cache Block Addr: 423936, Byte Offset: 41, FaultType: bit_flip, Mask: 00000010
Tick: 5926605000, Cache Block Addr: 423872, Byte Offset: 47, FaultType: bit_flip, Mask: 00100000
Tick: 5934997000, Cache Block Addr: 424960, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 5988279000, Cache Block Addr: 451776, Byte Offset: 44, FaultType: bit_flip, Mask: 00001000
