Tick: 69736000, Cache Block Addr: 472128, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 81653000, Cache Block Addr: 480768, Byte Offset: 60, FaultType: bit_flip, Mask: 00001000
Tick: 93807000, Cache Block Addr: 483200, Byte Offset: 60, FaultType: bit_flip, Mask: 00001000
Tick: 94446000, Cache Block Addr: 480256, Byte Offset: 1, FaultType: bit_flip, Mask: 00000010
Tick: 98228000, Cache Block Addr: 469504, Byte Offset: 35, FaultType: bit_flip, Mask: 01000000
Tick: 115689000, Cache Block Addr: 474368, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 121474000, Cache Block Addr: 484800, Byte Offset: 5, FaultType: bit_flip, Mask: 00000001
Tick: 123880000, Cache Block Addr: 489600, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 139662000, Cache Block Addr: 490688, Byte Offset: 26, FaultType: bit_flip, Mask: 00010000
Tick: 140054000, Cache Block Addr: 496064, Byte Offset: 34, FaultType: bit_flip, Mask: 00000010
Tick: 157330000, Cache Block Addr: 496704, Byte Offset: 52, FaultType: bit_flip, Mask: 00010000
Tick: 177203000, Cache Block Addr: 486080, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 184653000, Cache Block Addr: 500736, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 189360000, Cache Block Addr: 500544, Byte Offset: 26, FaultType: bit_flip, Mask: 00100000
Tick: 189486000, Cache Block Addr: 506880, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 207806000, Cache Block Addr: 526656, Byte Offset: 60, FaultType: bit_flip, Mask: 00001000
Tick: 208228000, Cache Block Addr: 522560, Byte Offset: 16, FaultType: bit_flip, Mask: 00010000
Tick: 208974000, Cache Block Addr: 511744, Byte Offset: 34, FaultType: bit_flip, Mask: 00000010
Tick: 211926000, Cache Block Addr: 514176, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 225480000, Cache Block Addr: 532096, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 240662000, Cache Block Addr: 516800, Byte Offset: 62, FaultType: bit_flip, Mask: 00100000
Tick: 248390000, Cache Block Addr: 531072, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 272554000, Cache Block Addr: 485824, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 274244000, Cache Block Addr: 488960, Byte Offset: 31, FaultType: bit_flip, Mask: 00010000
Tick: 275256000, Cache Block Addr: 481344, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 276302000, Cache Block Addr: 500480, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 281011000, Cache Block Addr: 509120, Byte Offset: 4, FaultType: bit_flip, Mask: 01000000
Tick: 282085000, Cache Block Addr: 507648, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 282211000, Cache Block Addr: 485120, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 285053000, Cache Block Addr: 488256, Byte Offset: 32, FaultType: bit_flip, Mask: 00100000
