Tick: 52092000, Cache Block Addr: 73856, Byte Offset: 35, FaultType: bit_flip, Mask: 00000100
Tick: 52099000, Cache Block Addr: 74112, Byte Offset: 37, FaultType: bit_flip, Mask: 00000100
Tick: 52104000, Cache Block Addr: 100096, Byte Offset: 38, FaultType: bit_flip, Mask: 00000010
Tick: 52108000, Cache Block Addr: 90176, Byte Offset: 23, FaultType: bit_flip, Mask: 00001000
Tick: 52131000, Cache Block Addr: 86400, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 52141000, Cache Block Addr: 92224, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 52142000, Cache Block Addr: 93184, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 52147000, Cache Block Addr: 96064, Byte Offset: 0, FaultType: bit_flip, Mask: 00100000
Tick: 52151000, Cache Block Addr: 94400, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 52171000, Cache Block Addr: 99008, Byte Offset: 47, FaultType: bit_flip, Mask: 00100000
Tick: 52178000, Cache Block Addr: 88064, Byte Offset: 22, FaultType: bit_flip, Mask: 01000000
Tick: 52182000, Cache Block Addr: 87168, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 52184000, Cache Block Addr: 95680, Byte Offset: 7, FaultType: bit_flip, Mask: 00000001
Tick: 52189000, Cache Block Addr: 90560, Byte Offset: 18, FaultType: bit_flip, Mask: 00000010
Tick: 52197000, Cache Block Addr: 79616, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 52198000, Cache Block Addr: 69440, Byte Offset: 63, FaultType: bit_flip, Mask: 00000010
Tick: 52208000, Cache Block Addr: 83264, Byte Offset: 42, FaultType: bit_flip, Mask: 00100000
Tick: 52242000, Cache Block Addr: 73472, Byte Offset: 59, FaultType: bit_flip, Mask: 00001000
Tick: 52261000, Cache Block Addr: 75840, Byte Offset: 40, FaultType: bit_flip, Mask: 00100000
Tick: 52266000, Cache Block Addr: 89792, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 52282000, Cache Block Addr: 92864, Byte Offset: 56, FaultType: bit_flip, Mask: 00001000
Tick: 52342000, Cache Block Addr: 86400, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
