run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
3,OK,0,3,-,2026-05-10T02:15:14+00:00,2026-05-10T02:15:17+00:00
1,CRASH,137,30,exit_137,2026-05-10T02:14:56+00:00,2026-05-10T02:15:26+00:00
2,CRASH,137,30,exit_137,2026-05-10T02:15:12+00:00,2026-05-10T02:15:42+00:00
4,CRASH,137,30,exit_137,2026-05-10T02:15:15+00:00,2026-05-10T02:15:45+00:00
5,CRASH,137,30,exit_137,2026-05-10T02:15:15+00:00,2026-05-10T02:15:45+00:00
6,CRASH,137,30,exit_137,2026-05-10T02:15:17+00:00,2026-05-10T02:15:47+00:00
7,CRASH,137,30,exit_137,2026-05-10T02:15:21+00:00,2026-05-10T02:15:51+00:00
8,CRASH,137,30,exit_137,2026-05-10T02:15:26+00:00,2026-05-10T02:15:56+00:00
9,CRASH,137,30,exit_137,2026-05-10T02:15:42+00:00,2026-05-10T02:16:12+00:00
10,CRASH,137,30,exit_137,2026-05-10T02:15:45+00:00,2026-05-10T02:16:15+00:00
