Tick: 52942000, Cache Block Addr: 470528, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 98736000, Cache Block Addr: 477888, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 117568000, Cache Block Addr: 486272, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 125904000, Cache Block Addr: 479104, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 127285000, Cache Block Addr: 477184, Byte Offset: 56, FaultType: bit_flip, Mask: 00000010
Tick: 145334000, Cache Block Addr: 502208, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 167007000, Cache Block Addr: 489216, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 167043000, Cache Block Addr: 484480, Byte Offset: 45, FaultType: bit_flip, Mask: 00001000
Tick: 174255000, Cache Block Addr: 502912, Byte Offset: 29, FaultType: bit_flip, Mask: 10000000
Tick: 176865000, Cache Block Addr: 504256, Byte Offset: 37, FaultType: bit_flip, Mask: 10000000
Tick: 189483000, Cache Block Addr: 502272, Byte Offset: 61, FaultType: bit_flip, Mask: 00000010
Tick: 206862000, Cache Block Addr: 510656, Byte Offset: 32, FaultType: bit_flip, Mask: 10000000
Tick: 210855000, Cache Block Addr: 527168, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 213717000, Cache Block Addr: 500480, Byte Offset: 37, FaultType: bit_flip, Mask: 00000010
Tick: 222334000, Cache Block Addr: 518848, Byte Offset: 1, FaultType: bit_flip, Mask: 00000001
