Tick: 59771000, Cache Block Addr: 416192, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 77949000, Cache Block Addr: 469824, Byte Offset: 49, FaultType: bit_flip, Mask: 00100000
Tick: 93092000, Cache Block Addr: 457984, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 93775000, Cache Block Addr: 490304, Byte Offset: 20, FaultType: bit_flip, Mask: 00000100
Tick: 99624000, Cache Block Addr: 470336, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 111851000, Cache Block Addr: 473728, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 139639000, Cache Block Addr: 480896, Byte Offset: 6, FaultType: bit_flip, Mask: 10000000
Tick: 143257000, Cache Block Addr: 484544, Byte Offset: 19, FaultType: bit_flip, Mask: 00010000
Tick: 168571000, Cache Block Addr: 500096, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 171785000, Cache Block Addr: 511168, Byte Offset: 49, FaultType: bit_flip, Mask: 00000001
Tick: 178588000, Cache Block Addr: 492864, Byte Offset: 18, FaultType: bit_flip, Mask: 00000100
Tick: 208054000, Cache Block Addr: 523392, Byte Offset: 11, FaultType: bit_flip, Mask: 01000000
Tick: 211294000, Cache Block Addr: 515904, Byte Offset: 19, FaultType: bit_flip, Mask: 00100000
Tick: 219572000, Cache Block Addr: 517184, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 219835000, Cache Block Addr: 505280, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 255553000, Cache Block Addr: 531840, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 256540000, Cache Block Addr: 492352, Byte Offset: 1, FaultType: bit_flip, Mask: 01000000
Tick: 260406000, Cache Block Addr: 475008, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
Tick: 264058000, Cache Block Addr: 483840, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 264235000, Cache Block Addr: 490304, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 269602000, Cache Block Addr: 490496, Byte Offset: 57, FaultType: bit_flip, Mask: 01000000
Tick: 281927000, Cache Block Addr: 485312, Byte Offset: 40, FaultType: bit_flip, Mask: 00100000
Tick: 304792000, Cache Block Addr: 530432, Byte Offset: 33, FaultType: bit_flip, Mask: 01000000
Tick: 335990000, Cache Block Addr: 474176, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 344646000, Cache Block Addr: 498560, Byte Offset: 0, FaultType: bit_flip, Mask: 00000001
Tick: 371923000, Cache Block Addr: 523776, Byte Offset: 27, FaultType: bit_flip, Mask: 00010000
Tick: 382439000, Cache Block Addr: 522176, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 384836000, Cache Block Addr: 469504, Byte Offset: 31, FaultType: bit_flip, Mask: 00000010
Tick: 401571000, Cache Block Addr: 531008, Byte Offset: 19, FaultType: bit_flip, Mask: 00000100
Tick: 407000000, Cache Block Addr: 485120, Byte Offset: 39, FaultType: bit_flip, Mask: 01000000
Tick: 419173000, Cache Block Addr: 480640, Byte Offset: 29, FaultType: bit_flip, Mask: 00000100
Tick: 428791000, Cache Block Addr: 482560, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 432091000, Cache Block Addr: 483904, Byte Offset: 39, FaultType: bit_flip, Mask: 00000100
Tick: 435268000, Cache Block Addr: 511488, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 437247000, Cache Block Addr: 496448, Byte Offset: 40, FaultType: bit_flip, Mask: 00000010
Tick: 455991000, Cache Block Addr: 517760, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 483586000, Cache Block Addr: 524992, Byte Offset: 49, FaultType: bit_flip, Mask: 00000010
Tick: 489048000, Cache Block Addr: 475584, Byte Offset: 19, FaultType: bit_flip, Mask: 01000000
Tick: 494068000, Cache Block Addr: 487616, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 495011000, Cache Block Addr: 486720, Byte Offset: 19, FaultType: bit_flip, Mask: 00000001
Tick: 511123000, Cache Block Addr: 497664, Byte Offset: 12, FaultType: bit_flip, Mask: 00001000
