Tick: 54660000, Cache Block Addr: 87424, Byte Offset: 14, FaultType: bit_flip, Mask: 00100000
Tick: 63127000, Cache Block Addr: 83072, Byte Offset: 35, FaultType: bit_flip, Mask: 00000100
Tick: 85982000, Cache Block Addr: 125312, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 92164000, Cache Block Addr: 104320, Byte Offset: 14, FaultType: bit_flip, Mask: 00100000
Tick: 92444000, Cache Block Addr: 108288, Byte Offset: 8, FaultType: bit_flip, Mask: 00100000
Tick: 106754000, Cache Block Addr: 63424, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
Tick: 122348000, Cache Block Addr: 94784, Byte Offset: 17, FaultType: bit_flip, Mask: 00000100
Tick: 124132000, Cache Block Addr: 71488, Byte Offset: 11, FaultType: bit_flip, Mask: 10000000
Tick: 127418000, Cache Block Addr: 89920, Byte Offset: 46, FaultType: bit_flip, Mask: 00000100
Tick: 131984000, Cache Block Addr: 92928, Byte Offset: 51, FaultType: bit_flip, Mask: 00010000
Tick: 138089000, Cache Block Addr: 106112, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 142160000, Cache Block Addr: 103744, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 153553000, Cache Block Addr: 104832, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 157942000, Cache Block Addr: 66432, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 158542000, Cache Block Addr: 102912, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 162232000, Cache Block Addr: 120192, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 166699000, Cache Block Addr: 122240, Byte Offset: 29, FaultType: bit_flip, Mask: 00000001
Tick: 177209000, Cache Block Addr: 73408, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 192800000, Cache Block Addr: 73024, Byte Offset: 4, FaultType: bit_flip, Mask: 00000001
Tick: 201312000, Cache Block Addr: 83584, Byte Offset: 9, FaultType: bit_flip, Mask: 00000010
Tick: 207178000, Cache Block Addr: 102016, Byte Offset: 12, FaultType: bit_flip, Mask: 01000000
Tick: 207484000, Cache Block Addr: 97664, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 213230000, Cache Block Addr: 100608, Byte Offset: 28, FaultType: bit_flip, Mask: 00000100
Tick: 216746000, Cache Block Addr: 110400, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 225965000, Cache Block Addr: 66176, Byte Offset: 29, FaultType: bit_flip, Mask: 01000000
Tick: 230792000, Cache Block Addr: 122496, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 233622000, Cache Block Addr: 121216, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 236116000, Cache Block Addr: 74880, Byte Offset: 50, FaultType: bit_flip, Mask: 00000010
Tick: 239624000, Cache Block Addr: 79936, Byte Offset: 46, FaultType: bit_flip, Mask: 00000001
Tick: 243530000, Cache Block Addr: 69632, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 252051000, Cache Block Addr: 80768, Byte Offset: 42, FaultType: bit_flip, Mask: 00100000
Tick: 254675000, Cache Block Addr: 92992, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 263322000, Cache Block Addr: 108544, Byte Offset: 46, FaultType: bit_flip, Mask: 00000100
Tick: 264246000, Cache Block Addr: 105664, Byte Offset: 9, FaultType: bit_flip, Mask: 00100000
Tick: 264510000, Cache Block Addr: 107712, Byte Offset: 53, FaultType: bit_flip, Mask: 10000000
Tick: 270669000, Cache Block Addr: 108160, Byte Offset: 41, FaultType: bit_flip, Mask: 00010000
Tick: 315848000, Cache Block Addr: 90432, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 326706000, Cache Block Addr: 93184, Byte Offset: 23, FaultType: bit_flip, Mask: 01000000
Tick: 342829000, Cache Block Addr: 109184, Byte Offset: 31, FaultType: bit_flip, Mask: 00000010
