Tick: 52090000, Cache Block Addr: 79104, Byte Offset: 34, FaultType: bit_flip, Mask: 00000001
Tick: 52107000, Cache Block Addr: 84096, Byte Offset: 33, FaultType: bit_flip, Mask: 00000010
Tick: 52111000, Cache Block Addr: 97728, Byte Offset: 6, FaultType: bit_flip, Mask: 00001000
Tick: 52111000, Cache Block Addr: 75776, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 52112000, Cache Block Addr: 99520, Byte Offset: 52, FaultType: bit_flip, Mask: 01000000
Tick: 52113000, Cache Block Addr: 80192, Byte Offset: 24, FaultType: bit_flip, Mask: 10000000
Tick: 52122000, Cache Block Addr: 82112, Byte Offset: 22, FaultType: bit_flip, Mask: 00010000
Tick: 52135000, Cache Block Addr: 70016, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 52144000, Cache Block Addr: 77760, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 52185000, Cache Block Addr: 71872, Byte Offset: 15, FaultType: bit_flip, Mask: 00000100
Tick: 52195000, Cache Block Addr: 95424, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 52207000, Cache Block Addr: 84544, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 52207000, Cache Block Addr: 68928, Byte Offset: 50, FaultType: bit_flip, Mask: 00001000
Tick: 52207000, Cache Block Addr: 73792, Byte Offset: 47, FaultType: bit_flip, Mask: 01000000
Tick: 52226000, Cache Block Addr: 90112, Byte Offset: 59, FaultType: bit_flip, Mask: 01000000
Tick: 52236000, Cache Block Addr: 95808, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 52271000, Cache Block Addr: 89152, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 52284000, Cache Block Addr: 99072, Byte Offset: 1, FaultType: bit_flip, Mask: 01000000
Tick: 52302000, Cache Block Addr: 73280, Byte Offset: 55, FaultType: bit_flip, Mask: 00001000
Tick: 52312000, Cache Block Addr: 81216, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 52315000, Cache Block Addr: 85312, Byte Offset: 55, FaultType: bit_flip, Mask: 00100000
Tick: 52321000, Cache Block Addr: 96192, Byte Offset: 36, FaultType: bit_flip, Mask: 00001000
Tick: 52324000, Cache Block Addr: 79040, Byte Offset: 8, FaultType: bit_flip, Mask: 00010000
Tick: 52327000, Cache Block Addr: 71744, Byte Offset: 45, FaultType: bit_flip, Mask: 00100000
Tick: 52349000, Cache Block Addr: 94656, Byte Offset: 56, FaultType: bit_flip, Mask: 00000010
Tick: 52358000, Cache Block Addr: 70208, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 52372000, Cache Block Addr: 87552, Byte Offset: 33, FaultType: bit_flip, Mask: 00010000
Tick: 52375000, Cache Block Addr: 76416, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 52377000, Cache Block Addr: 81600, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 52383000, Cache Block Addr: 98816, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 52385000, Cache Block Addr: 84928, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 52387000, Cache Block Addr: 100352, Byte Offset: 11, FaultType: bit_flip, Mask: 00001000
Tick: 52387000, Cache Block Addr: 91584, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 52403000, Cache Block Addr: 78976, Byte Offset: 18, FaultType: bit_flip, Mask: 00001000
Tick: 52403000, Cache Block Addr: 73344, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 52437000, Cache Block Addr: 92544, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 52441000, Cache Block Addr: 84864, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 52458000, Cache Block Addr: 88128, Byte Offset: 20, FaultType: bit_flip, Mask: 10000000
Tick: 52468000, Cache Block Addr: 95616, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 52471000, Cache Block Addr: 75072, Byte Offset: 22, FaultType: bit_flip, Mask: 00000100
Tick: 52490000, Cache Block Addr: 85056, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 52502000, Cache Block Addr: 90176, Byte Offset: 55, FaultType: bit_flip, Mask: 00000010
Tick: 52510000, Cache Block Addr: 90624, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 52511000, Cache Block Addr: 87040, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 52517000, Cache Block Addr: 80256, Byte Offset: 53, FaultType: bit_flip, Mask: 00000001
Tick: 52539000, Cache Block Addr: 92928, Byte Offset: 49, FaultType: bit_flip, Mask: 00000001
Tick: 52570000, Cache Block Addr: 98688, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 52572000, Cache Block Addr: 77312, Byte Offset: 5, FaultType: bit_flip, Mask: 00000001
Tick: 52585000, Cache Block Addr: 76672, Byte Offset: 49, FaultType: bit_flip, Mask: 00010000
Tick: 52617000, Cache Block Addr: 86656, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 52617000, Cache Block Addr: 100672, Byte Offset: 52, FaultType: bit_flip, Mask: 10000000
Tick: 52625000, Cache Block Addr: 97344, Byte Offset: 51, FaultType: bit_flip, Mask: 00100000
Tick: 52630000, Cache Block Addr: 85888, Byte Offset: 20, FaultType: bit_flip, Mask: 00000001
Tick: 52645000, Cache Block Addr: 99200, Byte Offset: 34, FaultType: bit_flip, Mask: 00010000
Tick: 52648000, Cache Block Addr: 74624, Byte Offset: 54, FaultType: bit_flip, Mask: 01000000
Tick: 52655000, Cache Block Addr: 83072, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 52656000, Cache Block Addr: 77184, Byte Offset: 60, FaultType: bit_flip, Mask: 00000100
Tick: 52662000, Cache Block Addr: 90880, Byte Offset: 27, FaultType: bit_flip, Mask: 00010000
Tick: 52670000, Cache Block Addr: 74560, Byte Offset: 46, FaultType: bit_flip, Mask: 10000000
Tick: 52679000, Cache Block Addr: 72064, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 52685000, Cache Block Addr: 83776, Byte Offset: 7, FaultType: bit_flip, Mask: 00000001
Tick: 52711000, Cache Block Addr: 93952, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 52724000, Cache Block Addr: 97856, Byte Offset: 26, FaultType: bit_flip, Mask: 10000000
Tick: 52726000, Cache Block Addr: 100544, Byte Offset: 33, FaultType: bit_flip, Mask: 00000010
Tick: 52778000, Cache Block Addr: 95744, Byte Offset: 8, FaultType: bit_flip, Mask: 00000010
Tick: 52778000, Cache Block Addr: 68608, Byte Offset: 30, FaultType: bit_flip, Mask: 00000001
Tick: 52787000, Cache Block Addr: 93312, Byte Offset: 29, FaultType: bit_flip, Mask: 00000001
Tick: 52789000, Cache Block Addr: 96128, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 52789000, Cache Block Addr: 73984, Byte Offset: 60, FaultType: bit_flip, Mask: 00000001
Tick: 52807000, Cache Block Addr: 95744, Byte Offset: 36, FaultType: bit_flip, Mask: 00000010
Tick: 52808000, Cache Block Addr: 95680, Byte Offset: 5, FaultType: bit_flip, Mask: 00000010
Tick: 52824000, Cache Block Addr: 89472, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 52837000, Cache Block Addr: 90496, Byte Offset: 39, FaultType: bit_flip, Mask: 00010000
Tick: 52847000, Cache Block Addr: 93248, Byte Offset: 30, FaultType: bit_flip, Mask: 00001000
Tick: 52849000, Cache Block Addr: 43584, Byte Offset: 24, FaultType: bit_flip, Mask: 00000001
Tick: 52852000, Cache Block Addr: 93056, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 52857000, Cache Block Addr: 93376, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 52857000, Cache Block Addr: 70464, Byte Offset: 50, FaultType: bit_flip, Mask: 00000001
Tick: 52869000, Cache Block Addr: 98176, Byte Offset: 57, FaultType: bit_flip, Mask: 00010000
