run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,OK,0,5,-,2026-05-10T02:17:20+00:00,2026-05-10T02:17:25+00:00
3,OK,0,5,-,2026-05-10T02:17:20+00:00,2026-05-10T02:17:25+00:00
2,OK,0,5,-,2026-05-10T02:17:20+00:00,2026-05-10T02:17:25+00:00
4,OK,0,4,-,2026-05-10T02:17:22+00:00,2026-05-10T02:17:26+00:00
5,OK,0,5,-,2026-05-10T02:17:22+00:00,2026-05-10T02:17:27+00:00
6,OK,0,5,-,2026-05-10T02:17:24+00:00,2026-05-10T02:17:29+00:00
8,OK,0,5,-,2026-05-10T02:17:25+00:00,2026-05-10T02:17:30+00:00
9,OK,0,5,-,2026-05-10T02:17:25+00:00,2026-05-10T02:17:30+00:00
10,OK,0,5,-,2026-05-10T02:17:26+00:00,2026-05-10T02:17:31+00:00
7,CRASH,137,30,exit_137,2026-05-10T02:17:25+00:00,2026-05-10T02:17:55+00:00
