Tick: 52077000, Cache Block Addr: 91136, Byte Offset: 35, FaultType: bit_flip, Mask: 00010000
Tick: 52092000, Cache Block Addr: 83904, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 52093000, Cache Block Addr: 74944, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 52097000, Cache Block Addr: 76032, Byte Offset: 44, FaultType: bit_flip, Mask: 00010000
Tick: 52116000, Cache Block Addr: 69952, Byte Offset: 21, FaultType: bit_flip, Mask: 00000010
Tick: 52125000, Cache Block Addr: 93568, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 52143000, Cache Block Addr: 83072, Byte Offset: 29, FaultType: bit_flip, Mask: 00100000
Tick: 52152000, Cache Block Addr: 80576, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
Tick: 52169000, Cache Block Addr: 90688, Byte Offset: 11, FaultType: bit_flip, Mask: 00001000
Tick: 52179000, Cache Block Addr: 74752, Byte Offset: 27, FaultType: bit_flip, Mask: 10000000
Tick: 52186000, Cache Block Addr: 83328, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 52201000, Cache Block Addr: 97152, Byte Offset: 8, FaultType: bit_flip, Mask: 00010000
Tick: 52232000, Cache Block Addr: 91392, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 52234000, Cache Block Addr: 94464, Byte Offset: 35, FaultType: bit_flip, Mask: 00001000
Tick: 52243000, Cache Block Addr: 75328, Byte Offset: 11, FaultType: bit_flip, Mask: 00000001
Tick: 52244000, Cache Block Addr: 89088, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 52248000, Cache Block Addr: 60992, Byte Offset: 23, FaultType: bit_flip, Mask: 00100000
Tick: 52252000, Cache Block Addr: 77952, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 52252000, Cache Block Addr: 95872, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 52255000, Cache Block Addr: 82752, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 52257000, Cache Block Addr: 91584, Byte Offset: 52, FaultType: bit_flip, Mask: 01000000
Tick: 52264000, Cache Block Addr: 73856, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 52290000, Cache Block Addr: 83392, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 52296000, Cache Block Addr: 79040, Byte Offset: 43, FaultType: bit_flip, Mask: 01000000
Tick: 52311000, Cache Block Addr: 89344, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 52316000, Cache Block Addr: 80192, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 52316000, Cache Block Addr: 72960, Byte Offset: 54, FaultType: bit_flip, Mask: 10000000
Tick: 52329000, Cache Block Addr: 96320, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 52338000, Cache Block Addr: 71296, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 52342000, Cache Block Addr: 87744, Byte Offset: 31, FaultType: bit_flip, Mask: 01000000
Tick: 52342000, Cache Block Addr: 89408, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 52343000, Cache Block Addr: 70080, Byte Offset: 43, FaultType: bit_flip, Mask: 01000000
Tick: 52363000, Cache Block Addr: 84224, Byte Offset: 5, FaultType: bit_flip, Mask: 00100000
Tick: 52363000, Cache Block Addr: 89984, Byte Offset: 46, FaultType: bit_flip, Mask: 01000000
