Tick: 53778000, Cache Block Addr: 424640, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 67308000, Cache Block Addr: 424960, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 106175000, Cache Block Addr: 424320, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 518879000, Cache Block Addr: 423552, Byte Offset: 39, FaultType: bit_flip, Mask: 00100000
Tick: 675769000, Cache Block Addr: 423552, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 908502000, Cache Block Addr: 424256, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 922574000, Cache Block Addr: 424448, Byte Offset: 31, FaultType: bit_flip, Mask: 10000000
Tick: 958892000, Cache Block Addr: 424960, Byte Offset: 35, FaultType: bit_flip, Mask: 10000000
Tick: 1005100000, Cache Block Addr: 424832, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 1056095000, Cache Block Addr: 423616, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 1254199000, Cache Block Addr: 424576, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 1280760000, Cache Block Addr: 422976, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 1292485000, Cache Block Addr: 423040, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 1309793000, Cache Block Addr: 423488, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 1541518000, Cache Block Addr: 423872, Byte Offset: 57, FaultType: bit_flip, Mask: 01000000
Tick: 1611331000, Cache Block Addr: 423808, Byte Offset: 37, FaultType: bit_flip, Mask: 00000100
Tick: 1887845000, Cache Block Addr: 423168, Byte Offset: 41, FaultType: bit_flip, Mask: 00000001
Tick: 1993667000, Cache Block Addr: 423808, Byte Offset: 51, FaultType: bit_flip, Mask: 00100000
Tick: 2053454000, Cache Block Addr: 453888, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 2259820000, Cache Block Addr: 423744, Byte Offset: 50, FaultType: bit_flip, Mask: 00000010
Tick: 2677708000, Cache Block Addr: 424576, Byte Offset: 42, FaultType: bit_flip, Mask: 00000001
Tick: 2862400000, Cache Block Addr: 424000, Byte Offset: 50, FaultType: bit_flip, Mask: 00100000
Tick: 2989972000, Cache Block Addr: 424192, Byte Offset: 18, FaultType: bit_flip, Mask: 00000100
Tick: 3122916000, Cache Block Addr: 424320, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 3152604000, Cache Block Addr: 424256, Byte Offset: 27, FaultType: bit_flip, Mask: 00001000
Tick: 3172375000, Cache Block Addr: 424384, Byte Offset: 51, FaultType: bit_flip, Mask: 00010000
Tick: 3299668000, Cache Block Addr: 423424, Byte Offset: 55, FaultType: bit_flip, Mask: 00000001
Tick: 3454939000, Cache Block Addr: 423552, Byte Offset: 21, FaultType: bit_flip, Mask: 00000001
Tick: 3474541000, Cache Block Addr: 424512, Byte Offset: 62, FaultType: bit_flip, Mask: 00000100
Tick: 3485175000, Cache Block Addr: 423232, Byte Offset: 35, FaultType: bit_flip, Mask: 00001000
Tick: 3509311000, Cache Block Addr: 453888, Byte Offset: 2, FaultType: bit_flip, Mask: 00000100
Tick: 3621077000, Cache Block Addr: 424320, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 4087627000, Cache Block Addr: 424128, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 4207832000, Cache Block Addr: 424512, Byte Offset: 24, FaultType: bit_flip, Mask: 00010000
Tick: 4219228000, Cache Block Addr: 424192, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 4724742000, Cache Block Addr: 423424, Byte Offset: 46, FaultType: bit_flip, Mask: 00100000
Tick: 4746238000, Cache Block Addr: 424064, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 4805519000, Cache Block Addr: 423296, Byte Offset: 5, FaultType: bit_flip, Mask: 00000100
Tick: 4810879000, Cache Block Addr: 424768, Byte Offset: 30, FaultType: bit_flip, Mask: 10000000
Tick: 4967545000, Cache Block Addr: 423744, Byte Offset: 15, FaultType: bit_flip, Mask: 00010000
Tick: 5367295000, Cache Block Addr: 424960, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 5545735000, Cache Block Addr: 424768, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 5551421000, Cache Block Addr: 424576, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 5568082000, Cache Block Addr: 424832, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 5876298000, Cache Block Addr: 424384, Byte Offset: 4, FaultType: bit_flip, Mask: 01000000
Tick: 5971534000, Cache Block Addr: 424384, Byte Offset: 17, FaultType: bit_flip, Mask: 00010000
