Tick: 61804000, Cache Block Addr: 475136, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 69926000, Cache Block Addr: 480000, Byte Offset: 52, FaultType: bit_flip, Mask: 01000000
Tick: 72244000, Cache Block Addr: 473984, Byte Offset: 18, FaultType: bit_flip, Mask: 00001000
Tick: 101580000, Cache Block Addr: 471744, Byte Offset: 42, FaultType: bit_flip, Mask: 01000000
Tick: 115023000, Cache Block Addr: 495872, Byte Offset: 27, FaultType: bit_flip, Mask: 00010000
Tick: 143978000, Cache Block Addr: 487552, Byte Offset: 6, FaultType: bit_flip, Mask: 00010000
Tick: 144993000, Cache Block Addr: 495040, Byte Offset: 62, FaultType: bit_flip, Mask: 00000001
Tick: 151371000, Cache Block Addr: 477632, Byte Offset: 52, FaultType: bit_flip, Mask: 00010000
Tick: 161069000, Cache Block Addr: 493696, Byte Offset: 13, FaultType: bit_flip, Mask: 00000100
Tick: 163919000, Cache Block Addr: 488128, Byte Offset: 32, FaultType: bit_flip, Mask: 00000100
Tick: 177994000, Cache Block Addr: 499328, Byte Offset: 40, FaultType: bit_flip, Mask: 01000000
Tick: 192191000, Cache Block Addr: 519808, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 193989000, Cache Block Addr: 516864, Byte Offset: 43, FaultType: bit_flip, Mask: 00010000
Tick: 194233000, Cache Block Addr: 508608, Byte Offset: 26, FaultType: bit_flip, Mask: 10000000
Tick: 198085000, Cache Block Addr: 523776, Byte Offset: 36, FaultType: bit_flip, Mask: 00000010
Tick: 212529000, Cache Block Addr: 502656, Byte Offset: 60, FaultType: bit_flip, Mask: 01000000
Tick: 221172000, Cache Block Addr: 523264, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 226351000, Cache Block Addr: 514432, Byte Offset: 30, FaultType: bit_flip, Mask: 00000010
Tick: 227837000, Cache Block Addr: 530368, Byte Offset: 27, FaultType: bit_flip, Mask: 10000000
