Tick: 66178000, Cache Block Addr: 412480, Byte Offset: 6, FaultType: bit_flip, Mask: 00000010
Tick: 68896000, Cache Block Addr: 412096, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 71868000, Cache Block Addr: 478912, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 86825000, Cache Block Addr: 478528, Byte Offset: 42, FaultType: bit_flip, Mask: 00001000
Tick: 104721000, Cache Block Addr: 475200, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 110543000, Cache Block Addr: 489472, Byte Offset: 56, FaultType: bit_flip, Mask: 00000100
Tick: 119694000, Cache Block Addr: 482240, Byte Offset: 36, FaultType: bit_flip, Mask: 01000000
Tick: 122026000, Cache Block Addr: 451136, Byte Offset: 29, FaultType: bit_flip, Mask: 00000100
Tick: 129943000, Cache Block Addr: 489024, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 138049000, Cache Block Addr: 502528, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 143050000, Cache Block Addr: 482560, Byte Offset: 53, FaultType: bit_flip, Mask: 00000010
Tick: 148208000, Cache Block Addr: 421696, Byte Offset: 21, FaultType: bit_flip, Mask: 00010000
Tick: 156790000, Cache Block Addr: 506624, Byte Offset: 63, FaultType: bit_flip, Mask: 00000001
Tick: 165543000, Cache Block Addr: 505664, Byte Offset: 50, FaultType: bit_flip, Mask: 01000000
Tick: 166991000, Cache Block Addr: 502848, Byte Offset: 4, FaultType: bit_flip, Mask: 00000001
Tick: 198807000, Cache Block Addr: 522240, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 225124000, Cache Block Addr: 514304, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 228082000, Cache Block Addr: 509120, Byte Offset: 16, FaultType: bit_flip, Mask: 00010000
Tick: 266535000, Cache Block Addr: 492864, Byte Offset: 24, FaultType: bit_flip, Mask: 00000001
Tick: 274127000, Cache Block Addr: 490048, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 288867000, Cache Block Addr: 497216, Byte Offset: 44, FaultType: bit_flip, Mask: 01000000
Tick: 292020000, Cache Block Addr: 509696, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 294519000, Cache Block Addr: 521792, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 333293000, Cache Block Addr: 528768, Byte Offset: 38, FaultType: bit_flip, Mask: 00100000
Tick: 333525000, Cache Block Addr: 491136, Byte Offset: 25, FaultType: bit_flip, Mask: 00001000
Tick: 355149000, Cache Block Addr: 501952, Byte Offset: 0, FaultType: bit_flip, Mask: 00100000
Tick: 360629000, Cache Block Addr: 495168, Byte Offset: 42, FaultType: bit_flip, Mask: 00001000
Tick: 409434000, Cache Block Addr: 474112, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 415587000, Cache Block Addr: 496832, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 431129000, Cache Block Addr: 481664, Byte Offset: 35, FaultType: bit_flip, Mask: 00100000
Tick: 435621000, Cache Block Addr: 492672, Byte Offset: 30, FaultType: bit_flip, Mask: 10000000
Tick: 440631000, Cache Block Addr: 504192, Byte Offset: 1, FaultType: bit_flip, Mask: 00000100
Tick: 470479000, Cache Block Addr: 526656, Byte Offset: 61, FaultType: bit_flip, Mask: 00001000
Tick: 479874000, Cache Block Addr: 526976, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 487665000, Cache Block Addr: 483584, Byte Offset: 52, FaultType: bit_flip, Mask: 00100000
Tick: 507631000, Cache Block Addr: 486784, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 528688000, Cache Block Addr: 507200, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 547415000, Cache Block Addr: 512384, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 590321000, Cache Block Addr: 482240, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 602250000, Cache Block Addr: 493696, Byte Offset: 19, FaultType: bit_flip, Mask: 01000000
Tick: 609143000, Cache Block Addr: 506304, Byte Offset: 49, FaultType: bit_flip, Mask: 00000100
Tick: 612750000, Cache Block Addr: 531072, Byte Offset: 62, FaultType: bit_flip, Mask: 00000001
Tick: 643142000, Cache Block Addr: 474112, Byte Offset: 41, FaultType: bit_flip, Mask: 00010000
Tick: 659152000, Cache Block Addr: 485248, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 685626000, Cache Block Addr: 521216, Byte Offset: 29, FaultType: bit_flip, Mask: 00000010
Tick: 706086000, Cache Block Addr: 478144, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 718051000, Cache Block Addr: 475712, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 722798000, Cache Block Addr: 480064, Byte Offset: 35, FaultType: bit_flip, Mask: 00010000
