Tick: 70091000, Cache Block Addr: 468544, Byte Offset: 52, FaultType: bit_flip, Mask: 00100000
Tick: 98013000, Cache Block Addr: 481088, Byte Offset: 63, FaultType: bit_flip, Mask: 00000100
Tick: 113174000, Cache Block Addr: 480256, Byte Offset: 11, FaultType: bit_flip, Mask: 00000001
Tick: 114981000, Cache Block Addr: 471872, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 138994000, Cache Block Addr: 499072, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 142018000, Cache Block Addr: 480384, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 147104000, Cache Block Addr: 488384, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 149978000, Cache Block Addr: 499264, Byte Offset: 12, FaultType: bit_flip, Mask: 10000000
Tick: 150711000, Cache Block Addr: 501632, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 166098000, Cache Block Addr: 507712, Byte Offset: 9, FaultType: bit_flip, Mask: 00000001
Tick: 168882000, Cache Block Addr: 492032, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 213912000, Cache Block Addr: 503040, Byte Offset: 26, FaultType: bit_flip, Mask: 00010000
Tick: 220845000, Cache Block Addr: 520320, Byte Offset: 56, FaultType: bit_flip, Mask: 10000000
Tick: 223340000, Cache Block Addr: 526592, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 232272000, Cache Block Addr: 468160, Byte Offset: 38, FaultType: bit_flip, Mask: 00100000
Tick: 242029000, Cache Block Addr: 524352, Byte Offset: 30, FaultType: bit_flip, Mask: 00010000
Tick: 243129000, Cache Block Addr: 479808, Byte Offset: 18, FaultType: bit_flip, Mask: 00000010
Tick: 252954000, Cache Block Addr: 473024, Byte Offset: 18, FaultType: bit_flip, Mask: 00000001
Tick: 254891000, Cache Block Addr: 516608, Byte Offset: 39, FaultType: bit_flip, Mask: 00000100
Tick: 260334000, Cache Block Addr: 479744, Byte Offset: 5, FaultType: bit_flip, Mask: 00001000
Tick: 282276000, Cache Block Addr: 472832, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 290184000, Cache Block Addr: 513472, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 290314000, Cache Block Addr: 525952, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 305165000, Cache Block Addr: 525568, Byte Offset: 55, FaultType: bit_flip, Mask: 00010000
