run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
2,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:12+00:00,2026-05-11T00:43:15+00:00
3,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:13+00:00,2026-05-11T00:43:15+00:00
5,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:15+00:00,2026-05-11T00:43:17+00:00
4,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:15+00:00,2026-05-11T00:43:17+00:00
7,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:17+00:00,2026-05-11T00:43:19+00:00
8,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:17+00:00,2026-05-11T00:43:19+00:00
9,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:19+00:00,2026-05-11T00:43:21+00:00
10,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:19+00:00,2026-05-11T00:43:21+00:00
13,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:22+00:00,2026-05-11T00:43:24+00:00
14,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:24+00:00,2026-05-11T00:43:26+00:00
1,CRASH,137,15,exit_137,2026-05-11T00:43:12+00:00,2026-05-11T00:43:27+00:00
15,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:26+00:00,2026-05-11T00:43:28+00:00
16,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:26+00:00,2026-05-11T00:43:28+00:00
6,CRASH,137,15,exit_137,2026-05-11T00:43:15+00:00,2026-05-11T00:43:30+00:00
18,OK,0,2,-,2026-05-11T00:43:28+00:00,2026-05-11T00:43:30+00:00
19,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:28+00:00,2026-05-11T00:43:31+00:00
21,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:30+00:00,2026-05-11T00:43:32+00:00
20,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:30+00:00,2026-05-11T00:43:33+00:00
22,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:31+00:00,2026-05-11T00:43:33+00:00
23,OK,0,2,-,2026-05-11T00:43:32+00:00,2026-05-11T00:43:34+00:00
25,OK,0,3,-,2026-05-11T00:43:33+00:00,2026-05-11T00:43:36+00:00
11,CRASH,137,15,exit_137,2026-05-11T00:43:21+00:00,2026-05-11T00:43:36+00:00
12,CRASH,137,15,exit_137,2026-05-11T00:43:21+00:00,2026-05-11T00:43:36+00:00
27,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:36+00:00,2026-05-11T00:43:38+00:00
29,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:36+00:00,2026-05-11T00:43:38+00:00
28,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:36+00:00,2026-05-11T00:43:38+00:00
31,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:38+00:00,2026-05-11T00:43:40+00:00
30,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:38+00:00,2026-05-11T00:43:40+00:00
32,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:38+00:00,2026-05-11T00:43:40+00:00
17,CRASH,137,15,exit_137,2026-05-11T00:43:27+00:00,2026-05-11T00:43:42+00:00
35,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:40+00:00,2026-05-11T00:43:43+00:00
33,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:40+00:00,2026-05-11T00:43:43+00:00
36,OK,0,2,-,2026-05-11T00:43:42+00:00,2026-05-11T00:43:44+00:00
37,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:43+00:00,2026-05-11T00:43:45+00:00
39,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:43:44+00:00,2026-05-11T00:43:46+00:00
24,CRASH,137,15,exit_137,2026-05-11T00:43:33+00:00,2026-05-11T00:43:48+00:00
40,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:43:45+00:00,2026-05-11T00:43:48+00:00
26,CRASH,137,15,exit_137,2026-05-11T00:43:34+00:00,2026-05-11T00:43:49+00:00
34,CRASH,137,15,exit_137,2026-05-11T00:43:40+00:00,2026-05-11T00:43:55+00:00
38,CRASH,137,15,exit_137,2026-05-11T00:43:43+00:00,2026-05-11T00:43:58+00:00
