run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,OK,0,5,-,2026-05-11T00:44:21+00:00,2026-05-11T00:44:26+00:00
2,OK,0,4,-,2026-05-11T00:44:22+00:00,2026-05-11T00:44:26+00:00
3,OK,0,5,-,2026-05-11T00:44:22+00:00,2026-05-11T00:44:27+00:00
4,OK,0,5,-,2026-05-11T00:44:23+00:00,2026-05-11T00:44:28+00:00
5,OK,0,5,-,2026-05-11T00:44:24+00:00,2026-05-11T00:44:29+00:00
6,OK,0,5,-,2026-05-11T00:44:25+00:00,2026-05-11T00:44:30+00:00
8,OK,0,5,-,2026-05-11T00:44:26+00:00,2026-05-11T00:44:31+00:00
7,OK,0,5,-,2026-05-11T00:44:26+00:00,2026-05-11T00:44:31+00:00
9,OK,0,5,-,2026-05-11T00:44:27+00:00,2026-05-11T00:44:32+00:00
10,OK,0,5,-,2026-05-11T00:44:28+00:00,2026-05-11T00:44:33+00:00
11,OK,0,5,-,2026-05-11T00:44:29+00:00,2026-05-11T00:44:34+00:00
12,OK,0,5,-,2026-05-11T00:44:30+00:00,2026-05-11T00:44:35+00:00
13,OK,0,5,-,2026-05-11T00:44:31+00:00,2026-05-11T00:44:36+00:00
14,OK,0,5,-,2026-05-11T00:44:31+00:00,2026-05-11T00:44:36+00:00
15,OK,0,5,-,2026-05-11T00:44:32+00:00,2026-05-11T00:44:37+00:00
16,OK,0,5,-,2026-05-11T00:44:33+00:00,2026-05-11T00:44:38+00:00
17,OK,0,5,-,2026-05-11T00:44:34+00:00,2026-05-11T00:44:39+00:00
18,OK,0,4,-,2026-05-11T00:44:35+00:00,2026-05-11T00:44:39+00:00
19,OK,0,5,-,2026-05-11T00:44:36+00:00,2026-05-11T00:44:41+00:00
20,OK,0,5,-,2026-05-11T00:44:36+00:00,2026-05-11T00:44:41+00:00
21,OK,0,5,-,2026-05-11T00:44:37+00:00,2026-05-11T00:44:42+00:00
22,OK,0,5,-,2026-05-11T00:44:38+00:00,2026-05-11T00:44:43+00:00
23,OK,0,5,-,2026-05-11T00:44:39+00:00,2026-05-11T00:44:44+00:00
24,OK,0,5,-,2026-05-11T00:44:39+00:00,2026-05-11T00:44:44+00:00
26,OK,0,5,-,2026-05-11T00:44:41+00:00,2026-05-11T00:44:46+00:00
27,OK,0,4,-,2026-05-11T00:44:42+00:00,2026-05-11T00:44:46+00:00
28,OK,0,4,-,2026-05-11T00:44:43+00:00,2026-05-11T00:44:47+00:00
29,OK,0,4,-,2026-05-11T00:44:44+00:00,2026-05-11T00:44:48+00:00
31,OK,0,4,-,2026-05-11T00:44:46+00:00,2026-05-11T00:44:50+00:00
32,OK,0,5,-,2026-05-11T00:44:46+00:00,2026-05-11T00:44:51+00:00
33,OK,0,5,-,2026-05-11T00:44:47+00:00,2026-05-11T00:44:52+00:00
34,OK,0,5,-,2026-05-11T00:44:48+00:00,2026-05-11T00:44:53+00:00
35,OK,0,5,-,2026-05-11T00:44:50+00:00,2026-05-11T00:44:55+00:00
25,CRASH,137,15,exit_137,2026-05-11T00:44:41+00:00,2026-05-11T00:44:56+00:00
36,OK,0,5,-,2026-05-11T00:44:51+00:00,2026-05-11T00:44:56+00:00
37,OK,0,5,-,2026-05-11T00:44:52+00:00,2026-05-11T00:44:57+00:00
38,OK,0,5,-,2026-05-11T00:44:53+00:00,2026-05-11T00:44:58+00:00
30,CRASH,137,15,exit_137,2026-05-11T00:44:44+00:00,2026-05-11T00:44:59+00:00
39,OK,0,5,-,2026-05-11T00:44:55+00:00,2026-05-11T00:45:00+00:00
40,OK,0,5,-,2026-05-11T00:44:56+00:00,2026-05-11T00:45:01+00:00
