Tick: 52548000, Cache Block Addr: 85888, Byte Offset: 31, FaultType: bit_flip, Mask: 00000001
Tick: 52959000, Cache Block Addr: 86976, Byte Offset: 57, FaultType: bit_flip, Mask: 10000000
Tick: 53748000, Cache Block Addr: 89216, Byte Offset: 60, FaultType: bit_flip, Mask: 10000000
Tick: 54191000, Cache Block Addr: 100608, Byte Offset: 53, FaultType: bit_flip, Mask: 00001000
Tick: 55439000, Cache Block Addr: 76864, Byte Offset: 11, FaultType: bit_flip, Mask: 10000000
Tick: 55682000, Cache Block Addr: 88640, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 56410000, Cache Block Addr: 83968, Byte Offset: 42, FaultType: bit_flip, Mask: 01000000
Tick: 57415000, Cache Block Addr: 98368, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 59162000, Cache Block Addr: 105280, Byte Offset: 13, FaultType: bit_flip, Mask: 00000100
Tick: 62436000, Cache Block Addr: 77056, Byte Offset: 33, FaultType: bit_flip, Mask: 10000000
Tick: 62684000, Cache Block Addr: 82240, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 62852000, Cache Block Addr: 88320, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 64023000, Cache Block Addr: 101440, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 64064000, Cache Block Addr: 84160, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 64664000, Cache Block Addr: 99072, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 65308000, Cache Block Addr: 111040, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 66612000, Cache Block Addr: 112576, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 67861000, Cache Block Addr: 91456, Byte Offset: 43, FaultType: bit_flip, Mask: 00000100
Tick: 68165000, Cache Block Addr: 85248, Byte Offset: 46, FaultType: bit_flip, Mask: 00001000
Tick: 69396000, Cache Block Addr: 86208, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 69484000, Cache Block Addr: 112128, Byte Offset: 44, FaultType: bit_flip, Mask: 00001000
Tick: 73002000, Cache Block Addr: 92096, Byte Offset: 27, FaultType: bit_flip, Mask: 00001000
Tick: 73923000, Cache Block Addr: 88768, Byte Offset: 59, FaultType: bit_flip, Mask: 00000001
Tick: 78570000, Cache Block Addr: 95424, Byte Offset: 56, FaultType: bit_flip, Mask: 00001000
Tick: 80995000, Cache Block Addr: 117184, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 81190000, Cache Block Addr: 119424, Byte Offset: 51, FaultType: bit_flip, Mask: 00000010
Tick: 81378000, Cache Block Addr: 120256, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
Tick: 81989000, Cache Block Addr: 123072, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 86067000, Cache Block Addr: 124608, Byte Offset: 11, FaultType: bit_flip, Mask: 00000001
Tick: 86946000, Cache Block Addr: 101760, Byte Offset: 23, FaultType: bit_flip, Mask: 10000000
Tick: 87868000, Cache Block Addr: 109120, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 89754000, Cache Block Addr: 64448, Byte Offset: 45, FaultType: bit_flip, Mask: 10000000
Tick: 90390000, Cache Block Addr: 111104, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 93113000, Cache Block Addr: 118144, Byte Offset: 5, FaultType: bit_flip, Mask: 00000001
Tick: 93614000, Cache Block Addr: 108096, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
Tick: 95179000, Cache Block Addr: 66816, Byte Offset: 53, FaultType: bit_flip, Mask: 00000001
Tick: 95646000, Cache Block Addr: 66368, Byte Offset: 49, FaultType: bit_flip, Mask: 00000100
Tick: 96317000, Cache Block Addr: 67520, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 96773000, Cache Block Addr: 109248, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 99584000, Cache Block Addr: 125952, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 104521000, Cache Block Addr: 78592, Byte Offset: 43, FaultType: bit_flip, Mask: 00000001
Tick: 104908000, Cache Block Addr: 65792, Byte Offset: 45, FaultType: bit_flip, Mask: 01000000
Tick: 108458000, Cache Block Addr: 64576, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
