Tick: 53447000, Cache Block Addr: 423680, Byte Offset: 20, FaultType: bit_flip, Mask: 00000100
Tick: 317838000, Cache Block Addr: 423936, Byte Offset: 20, FaultType: bit_flip, Mask: 00000001
Tick: 355760000, Cache Block Addr: 424448, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 378526000, Cache Block Addr: 269888, Byte Offset: 24, FaultType: bit_flip, Mask: 00100000
Tick: 397989000, Cache Block Addr: 424320, Byte Offset: 12, FaultType: bit_flip, Mask: 00001000
Tick: 524880000, Cache Block Addr: 424320, Byte Offset: 28, FaultType: bit_flip, Mask: 00010000
Tick: 674018000, Cache Block Addr: 424960, Byte Offset: 35, FaultType: bit_flip, Mask: 00000010
Tick: 775938000, Cache Block Addr: 453888, Byte Offset: 56, FaultType: bit_flip, Mask: 00000010
Tick: 869152000, Cache Block Addr: 424320, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 877472000, Cache Block Addr: 423424, Byte Offset: 54, FaultType: bit_flip, Mask: 10000000
Tick: 1030477000, Cache Block Addr: 424064, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 1041497000, Cache Block Addr: 423424, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
Tick: 1087903000, Cache Block Addr: 423744, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 1131858000, Cache Block Addr: 453888, Byte Offset: 28, FaultType: bit_flip, Mask: 00100000
Tick: 1221211000, Cache Block Addr: 424192, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 1224339000, Cache Block Addr: 423680, Byte Offset: 13, FaultType: bit_flip, Mask: 00000001
Tick: 1260841000, Cache Block Addr: 269888, Byte Offset: 41, FaultType: bit_flip, Mask: 00100000
Tick: 1510028000, Cache Block Addr: 269888, Byte Offset: 10, FaultType: bit_flip, Mask: 00000001
Tick: 1807090000, Cache Block Addr: 423616, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 1868873000, Cache Block Addr: 424768, Byte Offset: 56, FaultType: bit_flip, Mask: 00000001
Tick: 2032655000, Cache Block Addr: 423040, Byte Offset: 28, FaultType: bit_flip, Mask: 00000010
Tick: 2054046000, Cache Block Addr: 424064, Byte Offset: 29, FaultType: bit_flip, Mask: 00000001
Tick: 2125468000, Cache Block Addr: 424064, Byte Offset: 50, FaultType: bit_flip, Mask: 00000100
Tick: 2213931000, Cache Block Addr: 424512, Byte Offset: 14, FaultType: bit_flip, Mask: 01000000
Tick: 2233489000, Cache Block Addr: 423424, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 2313703000, Cache Block Addr: 424192, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 2333537000, Cache Block Addr: 424896, Byte Offset: 28, FaultType: bit_flip, Mask: 00010000
Tick: 2338555000, Cache Block Addr: 424832, Byte Offset: 49, FaultType: bit_flip, Mask: 00000001
Tick: 2462215000, Cache Block Addr: 423872, Byte Offset: 12, FaultType: bit_flip, Mask: 00001000
Tick: 2466912000, Cache Block Addr: 424128, Byte Offset: 21, FaultType: bit_flip, Mask: 10000000
Tick: 2470814000, Cache Block Addr: 424512, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
Tick: 2508671000, Cache Block Addr: 424384, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 2543233000, Cache Block Addr: 424768, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 2654136000, Cache Block Addr: 424896, Byte Offset: 46, FaultType: bit_flip, Mask: 00100000
Tick: 2665377000, Cache Block Addr: 423296, Byte Offset: 9, FaultType: bit_flip, Mask: 00000001
Tick: 2707095000, Cache Block Addr: 423616, Byte Offset: 44, FaultType: bit_flip, Mask: 00000010
Tick: 2841282000, Cache Block Addr: 423104, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 2917001000, Cache Block Addr: 423296, Byte Offset: 14, FaultType: bit_flip, Mask: 10000000
Tick: 2940427000, Cache Block Addr: 423168, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 2970291000, Cache Block Addr: 424448, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 3391194000, Cache Block Addr: 423680, Byte Offset: 5, FaultType: bit_flip, Mask: 00000100
Tick: 3602833000, Cache Block Addr: 424704, Byte Offset: 25, FaultType: bit_flip, Mask: 01000000
Tick: 3824163000, Cache Block Addr: 424832, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 3993419000, Cache Block Addr: 423488, Byte Offset: 60, FaultType: bit_flip, Mask: 00000100
Tick: 4004278000, Cache Block Addr: 424064, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 4096892000, Cache Block Addr: 424768, Byte Offset: 36, FaultType: bit_flip, Mask: 00001000
Tick: 4228543000, Cache Block Addr: 423936, Byte Offset: 21, FaultType: bit_flip, Mask: 00001000
Tick: 4244114000, Cache Block Addr: 424768, Byte Offset: 22, FaultType: bit_flip, Mask: 01000000
Tick: 4254476000, Cache Block Addr: 453888, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 4291568000, Cache Block Addr: 423936, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 4496321000, Cache Block Addr: 424000, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 4659316000, Cache Block Addr: 424384, Byte Offset: 35, FaultType: bit_flip, Mask: 00100000
Tick: 4706833000, Cache Block Addr: 424192, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 4829978000, Cache Block Addr: 423488, Byte Offset: 43, FaultType: bit_flip, Mask: 10000000
Tick: 5093593000, Cache Block Addr: 424448, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 5212887000, Cache Block Addr: 424960, Byte Offset: 36, FaultType: bit_flip, Mask: 00000010
Tick: 5358083000, Cache Block Addr: 269888, Byte Offset: 31, FaultType: bit_flip, Mask: 00000001
Tick: 5623919000, Cache Block Addr: 453888, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
Tick: 5641557000, Cache Block Addr: 423040, Byte Offset: 10, FaultType: bit_flip, Mask: 00000010
Tick: 5647038000, Cache Block Addr: 423552, Byte Offset: 48, FaultType: bit_flip, Mask: 00001000
Tick: 5702423000, Cache Block Addr: 424640, Byte Offset: 27, FaultType: bit_flip, Mask: 00001000
Tick: 5716436000, Cache Block Addr: 423040, Byte Offset: 33, FaultType: bit_flip, Mask: 01000000
Tick: 5747096000, Cache Block Addr: 424320, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 5880208000, Cache Block Addr: 423360, Byte Offset: 44, FaultType: bit_flip, Mask: 00001000
