Tick: 52078000, Cache Block Addr: 93056, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 52087000, Cache Block Addr: 87936, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 52101000, Cache Block Addr: 92544, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 52117000, Cache Block Addr: 78400, Byte Offset: 35, FaultType: bit_flip, Mask: 00000001
Tick: 52118000, Cache Block Addr: 70976, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 52128000, Cache Block Addr: 75584, Byte Offset: 19, FaultType: bit_flip, Mask: 01000000
Tick: 52129000, Cache Block Addr: 76480, Byte Offset: 41, FaultType: bit_flip, Mask: 10000000
Tick: 52130000, Cache Block Addr: 88000, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 52130000, Cache Block Addr: 86272, Byte Offset: 45, FaultType: bit_flip, Mask: 10000000
Tick: 52138000, Cache Block Addr: 96704, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 52141000, Cache Block Addr: 73984, Byte Offset: 3, FaultType: bit_flip, Mask: 00001000
Tick: 52147000, Cache Block Addr: 74304, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 52158000, Cache Block Addr: 75072, Byte Offset: 61, FaultType: bit_flip, Mask: 00001000
Tick: 52180000, Cache Block Addr: 75584, Byte Offset: 63, FaultType: bit_flip, Mask: 00100000
Tick: 52182000, Cache Block Addr: 98432, Byte Offset: 6, FaultType: bit_flip, Mask: 00000001
Tick: 52186000, Cache Block Addr: 73920, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 52192000, Cache Block Addr: 78400, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 52198000, Cache Block Addr: 87552, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 52201000, Cache Block Addr: 89152, Byte Offset: 25, FaultType: bit_flip, Mask: 00001000
Tick: 52205000, Cache Block Addr: 88192, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 52207000, Cache Block Addr: 84736, Byte Offset: 47, FaultType: bit_flip, Mask: 00010000
Tick: 52210000, Cache Block Addr: 91904, Byte Offset: 0, FaultType: bit_flip, Mask: 00100000
Tick: 52219000, Cache Block Addr: 69376, Byte Offset: 63, FaultType: bit_flip, Mask: 00000010
Tick: 52249000, Cache Block Addr: 82880, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 52255000, Cache Block Addr: 73088, Byte Offset: 14, FaultType: bit_flip, Mask: 00000010
Tick: 52255000, Cache Block Addr: 89088, Byte Offset: 4, FaultType: bit_flip, Mask: 00000100
Tick: 52295000, Cache Block Addr: 95936, Byte Offset: 14, FaultType: bit_flip, Mask: 10000000
Tick: 52308000, Cache Block Addr: 70400, Byte Offset: 45, FaultType: bit_flip, Mask: 01000000
Tick: 52318000, Cache Block Addr: 80640, Byte Offset: 18, FaultType: bit_flip, Mask: 01000000
Tick: 52322000, Cache Block Addr: 81792, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 52339000, Cache Block Addr: 85248, Byte Offset: 56, FaultType: bit_flip, Mask: 00000001
Tick: 52345000, Cache Block Addr: 88960, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 52359000, Cache Block Addr: 72512, Byte Offset: 23, FaultType: bit_flip, Mask: 00000010
Tick: 52360000, Cache Block Addr: 88384, Byte Offset: 41, FaultType: bit_flip, Mask: 10000000
Tick: 52366000, Cache Block Addr: 75840, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 52369000, Cache Block Addr: 76736, Byte Offset: 29, FaultType: bit_flip, Mask: 00000010
Tick: 52376000, Cache Block Addr: 76864, Byte Offset: 32, FaultType: bit_flip, Mask: 01000000
Tick: 52390000, Cache Block Addr: 89792, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 52421000, Cache Block Addr: 76608, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 52445000, Cache Block Addr: 96576, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 52471000, Cache Block Addr: 99264, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 52472000, Cache Block Addr: 95360, Byte Offset: 58, FaultType: bit_flip, Mask: 00100000
Tick: 52492000, Cache Block Addr: 69952, Byte Offset: 51, FaultType: bit_flip, Mask: 00000100
Tick: 52502000, Cache Block Addr: 95616, Byte Offset: 58, FaultType: bit_flip, Mask: 00100000
Tick: 52503000, Cache Block Addr: 70080, Byte Offset: 0, FaultType: bit_flip, Mask: 10000000
Tick: 52508000, Cache Block Addr: 97408, Byte Offset: 62, FaultType: bit_flip, Mask: 00000010
Tick: 52509000, Cache Block Addr: 81792, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 52520000, Cache Block Addr: 91328, Byte Offset: 38, FaultType: bit_flip, Mask: 00000001
Tick: 52524000, Cache Block Addr: 89984, Byte Offset: 3, FaultType: bit_flip, Mask: 00010000
