run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,OK,0,5,-,2026-05-11T00:47:43+00:00,2026-05-11T00:47:48+00:00
3,OK,0,5,-,2026-05-11T00:47:43+00:00,2026-05-11T00:47:48+00:00
4,OK,0,5,-,2026-05-11T00:47:44+00:00,2026-05-11T00:47:49+00:00
5,OK,0,5,-,2026-05-11T00:47:45+00:00,2026-05-11T00:47:50+00:00
7,OK,0,5,-,2026-05-11T00:47:48+00:00,2026-05-11T00:47:53+00:00
8,OK,0,5,-,2026-05-11T00:47:48+00:00,2026-05-11T00:47:53+00:00
9,OK,0,5,-,2026-05-11T00:47:49+00:00,2026-05-11T00:47:54+00:00
10,OK,0,4,-,2026-05-11T00:47:50+00:00,2026-05-11T00:47:54+00:00
11,OK,0,5,-,2026-05-11T00:47:53+00:00,2026-05-11T00:47:58+00:00
12,OK,0,5,-,2026-05-11T00:47:53+00:00,2026-05-11T00:47:58+00:00
2,CRASH,137,15,exit_137,2026-05-11T00:47:43+00:00,2026-05-11T00:47:58+00:00
13,OK,0,5,-,2026-05-11T00:47:54+00:00,2026-05-11T00:47:59+00:00
14,OK,0,5,-,2026-05-11T00:47:54+00:00,2026-05-11T00:47:59+00:00
15,OK,0,4,-,2026-05-11T00:47:58+00:00,2026-05-11T00:48:02+00:00
16,OK,0,5,-,2026-05-11T00:47:58+00:00,2026-05-11T00:48:03+00:00
6,CRASH,137,15,exit_137,2026-05-11T00:47:48+00:00,2026-05-11T00:48:03+00:00
18,OK,0,5,-,2026-05-11T00:47:59+00:00,2026-05-11T00:48:04+00:00
19,OK,0,5,-,2026-05-11T00:47:59+00:00,2026-05-11T00:48:04+00:00
20,OK,0,5,-,2026-05-11T00:48:02+00:00,2026-05-11T00:48:07+00:00
21,OK,0,5,-,2026-05-11T00:48:03+00:00,2026-05-11T00:48:08+00:00
22,OK,0,5,-,2026-05-11T00:48:03+00:00,2026-05-11T00:48:08+00:00
23,OK,0,4,-,2026-05-11T00:48:04+00:00,2026-05-11T00:48:08+00:00
24,OK,0,5,-,2026-05-11T00:48:04+00:00,2026-05-11T00:48:09+00:00
25,OK,0,5,-,2026-05-11T00:48:07+00:00,2026-05-11T00:48:12+00:00
26,OK,0,5,-,2026-05-11T00:48:08+00:00,2026-05-11T00:48:13+00:00
27,OK,0,5,-,2026-05-11T00:48:08+00:00,2026-05-11T00:48:13+00:00
28,OK,0,5,-,2026-05-11T00:48:08+00:00,2026-05-11T00:48:13+00:00
17,CRASH,137,15,exit_137,2026-05-11T00:47:58+00:00,2026-05-11T00:48:13+00:00
29,OK,0,5,-,2026-05-11T00:48:09+00:00,2026-05-11T00:48:14+00:00
30,OK,0,5,-,2026-05-11T00:48:12+00:00,2026-05-11T00:48:17+00:00
31,OK,0,5,-,2026-05-11T00:48:13+00:00,2026-05-11T00:48:18+00:00
32,OK,0,5,-,2026-05-11T00:48:13+00:00,2026-05-11T00:48:18+00:00
34,OK,0,5,-,2026-05-11T00:48:13+00:00,2026-05-11T00:48:18+00:00
35,OK,0,5,-,2026-05-11T00:48:14+00:00,2026-05-11T00:48:19+00:00
36,OK,0,5,-,2026-05-11T00:48:17+00:00,2026-05-11T00:48:22+00:00
38,OK,0,5,-,2026-05-11T00:48:18+00:00,2026-05-11T00:48:23+00:00
39,OK,0,5,-,2026-05-11T00:48:18+00:00,2026-05-11T00:48:23+00:00
40,OK,0,5,-,2026-05-11T00:48:19+00:00,2026-05-11T00:48:24+00:00
33,CRASH,137,15,exit_137,2026-05-11T00:48:13+00:00,2026-05-11T00:48:28+00:00
37,CRASH,137,15,exit_137,2026-05-11T00:48:18+00:00,2026-05-11T00:48:33+00:00
