Tick: 59190000, Cache Block Addr: 478784, Byte Offset: 49, FaultType: bit_flip, Mask: 10000000
Tick: 64248000, Cache Block Addr: 478144, Byte Offset: 52, FaultType: bit_flip, Mask: 00000010
Tick: 101208000, Cache Block Addr: 468416, Byte Offset: 21, FaultType: bit_flip, Mask: 00000010
Tick: 105069000, Cache Block Addr: 489728, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 109564000, Cache Block Addr: 410816, Byte Offset: 29, FaultType: bit_flip, Mask: 01000000
Tick: 116000000, Cache Block Addr: 480064, Byte Offset: 0, FaultType: bit_flip, Mask: 00000100
Tick: 126831000, Cache Block Addr: 481856, Byte Offset: 59, FaultType: bit_flip, Mask: 00100000
Tick: 137900000, Cache Block Addr: 499456, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 144374000, Cache Block Addr: 484480, Byte Offset: 31, FaultType: bit_flip, Mask: 00001000
Tick: 144580000, Cache Block Addr: 476544, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 149932000, Cache Block Addr: 499584, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 151503000, Cache Block Addr: 500928, Byte Offset: 57, FaultType: bit_flip, Mask: 00000001
Tick: 167139000, Cache Block Addr: 490880, Byte Offset: 53, FaultType: bit_flip, Mask: 01000000
Tick: 206407000, Cache Block Addr: 515584, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 224774000, Cache Block Addr: 507776, Byte Offset: 60, FaultType: bit_flip, Mask: 01000000
Tick: 248074000, Cache Block Addr: 521344, Byte Offset: 36, FaultType: bit_flip, Mask: 00000010
Tick: 255233000, Cache Block Addr: 478592, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 264013000, Cache Block Addr: 498304, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 271368000, Cache Block Addr: 475328, Byte Offset: 13, FaultType: bit_flip, Mask: 00000001
Tick: 275381000, Cache Block Addr: 476672, Byte Offset: 23, FaultType: bit_flip, Mask: 00100000
Tick: 292931000, Cache Block Addr: 516800, Byte Offset: 63, FaultType: bit_flip, Mask: 00100000
Tick: 294776000, Cache Block Addr: 516608, Byte Offset: 31, FaultType: bit_flip, Mask: 01000000
Tick: 299418000, Cache Block Addr: 507328, Byte Offset: 44, FaultType: bit_flip, Mask: 01000000
Tick: 305975000, Cache Block Addr: 514432, Byte Offset: 27, FaultType: bit_flip, Mask: 00000100
Tick: 320852000, Cache Block Addr: 519744, Byte Offset: 39, FaultType: bit_flip, Mask: 00010000
