Tick: 58005000, Cache Block Addr: 469056, Byte Offset: 14, FaultType: bit_flip, Mask: 00001000
Tick: 66995000, Cache Block Addr: 478784, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 72654000, Cache Block Addr: 458304, Byte Offset: 55, FaultType: bit_flip, Mask: 10000000
Tick: 133247000, Cache Block Addr: 491264, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 141125000, Cache Block Addr: 489600, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 158723000, Cache Block Addr: 501888, Byte Offset: 22, FaultType: bit_flip, Mask: 10000000
Tick: 160191000, Cache Block Addr: 489280, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 162531000, Cache Block Addr: 504192, Byte Offset: 39, FaultType: bit_flip, Mask: 00010000
Tick: 167967000, Cache Block Addr: 510720, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 168335000, Cache Block Addr: 506112, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 176081000, Cache Block Addr: 485760, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 178353000, Cache Block Addr: 511040, Byte Offset: 13, FaultType: bit_flip, Mask: 00001000
Tick: 207345000, Cache Block Addr: 518784, Byte Offset: 13, FaultType: bit_flip, Mask: 00000010
Tick: 220667000, Cache Block Addr: 505216, Byte Offset: 43, FaultType: bit_flip, Mask: 00000001
Tick: 222788000, Cache Block Addr: 507584, Byte Offset: 33, FaultType: bit_flip, Mask: 00010000
Tick: 228951000, Cache Block Addr: 512576, Byte Offset: 29, FaultType: bit_flip, Mask: 00000001
Tick: 243916000, Cache Block Addr: 522944, Byte Offset: 45, FaultType: bit_flip, Mask: 00000001
Tick: 244941000, Cache Block Addr: 524096, Byte Offset: 44, FaultType: bit_flip, Mask: 00100000
Tick: 254483000, Cache Block Addr: 487488, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 257189000, Cache Block Addr: 489856, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 267218000, Cache Block Addr: 501312, Byte Offset: 13, FaultType: bit_flip, Mask: 01000000
Tick: 277157000, Cache Block Addr: 491200, Byte Offset: 35, FaultType: bit_flip, Mask: 01000000
Tick: 279550000, Cache Block Addr: 505920, Byte Offset: 14, FaultType: bit_flip, Mask: 00000100
Tick: 291420000, Cache Block Addr: 521920, Byte Offset: 49, FaultType: bit_flip, Mask: 00000010
Tick: 294525000, Cache Block Addr: 503616, Byte Offset: 11, FaultType: bit_flip, Mask: 00001000
