Tick: 56269000, Cache Block Addr: 421888, Byte Offset: 30, FaultType: bit_flip, Mask: 00000010
Tick: 60850000, Cache Block Addr: 462144, Byte Offset: 30, FaultType: bit_flip, Mask: 00010000
Tick: 81591000, Cache Block Addr: 422400, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 96584000, Cache Block Addr: 474176, Byte Offset: 17, FaultType: bit_flip, Mask: 00100000
Tick: 107049000, Cache Block Addr: 489344, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 107239000, Cache Block Addr: 487296, Byte Offset: 37, FaultType: bit_flip, Mask: 00000100
Tick: 136180000, Cache Block Addr: 497280, Byte Offset: 52, FaultType: bit_flip, Mask: 00000010
Tick: 138819000, Cache Block Addr: 480640, Byte Offset: 27, FaultType: bit_flip, Mask: 10000000
Tick: 159929000, Cache Block Addr: 479872, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 180183000, Cache Block Addr: 486720, Byte Offset: 61, FaultType: bit_flip, Mask: 00000010
Tick: 193256000, Cache Block Addr: 514432, Byte Offset: 58, FaultType: bit_flip, Mask: 00000001
Tick: 214715000, Cache Block Addr: 510720, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 216243000, Cache Block Addr: 508160, Byte Offset: 6, FaultType: bit_flip, Mask: 00000001
Tick: 223127000, Cache Block Addr: 506368, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 225578000, Cache Block Addr: 528448, Byte Offset: 41, FaultType: bit_flip, Mask: 00001000
Tick: 228522000, Cache Block Addr: 504128, Byte Offset: 28, FaultType: bit_flip, Mask: 00010000
Tick: 231535000, Cache Block Addr: 460800, Byte Offset: 15, FaultType: bit_flip, Mask: 00100000
Tick: 234578000, Cache Block Addr: 469440, Byte Offset: 52, FaultType: bit_flip, Mask: 00010000
