Tick: 54080000, Cache Block Addr: 412288, Byte Offset: 22, FaultType: bit_flip, Mask: 00000001
Tick: 63237000, Cache Block Addr: 413696, Byte Offset: 9, FaultType: bit_flip, Mask: 00000100
Tick: 88092000, Cache Block Addr: 472256, Byte Offset: 43, FaultType: bit_flip, Mask: 01000000
Tick: 88637000, Cache Block Addr: 458240, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 89233000, Cache Block Addr: 416192, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 93000000, Cache Block Addr: 451584, Byte Offset: 21, FaultType: bit_flip, Mask: 00100000
Tick: 109271000, Cache Block Addr: 493376, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 113717000, Cache Block Addr: 488448, Byte Offset: 19, FaultType: bit_flip, Mask: 00000001
Tick: 114519000, Cache Block Addr: 476864, Byte Offset: 47, FaultType: bit_flip, Mask: 00001000
Tick: 124670000, Cache Block Addr: 492160, Byte Offset: 46, FaultType: bit_flip, Mask: 00000100
Tick: 145421000, Cache Block Addr: 488896, Byte Offset: 57, FaultType: bit_flip, Mask: 00000010
Tick: 157930000, Cache Block Addr: 508800, Byte Offset: 25, FaultType: bit_flip, Mask: 00001000
Tick: 159402000, Cache Block Addr: 483904, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 186440000, Cache Block Addr: 504832, Byte Offset: 39, FaultType: bit_flip, Mask: 00000100
Tick: 193445000, Cache Block Addr: 516544, Byte Offset: 62, FaultType: bit_flip, Mask: 00100000
Tick: 206430000, Cache Block Addr: 508096, Byte Offset: 13, FaultType: bit_flip, Mask: 00100000
Tick: 207457000, Cache Block Addr: 504448, Byte Offset: 62, FaultType: bit_flip, Mask: 01000000
Tick: 217175000, Cache Block Addr: 521920, Byte Offset: 17, FaultType: bit_flip, Mask: 01000000
Tick: 253476000, Cache Block Addr: 487296, Byte Offset: 54, FaultType: bit_flip, Mask: 00000100
Tick: 283428000, Cache Block Addr: 488960, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 290121000, Cache Block Addr: 493824, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 299787000, Cache Block Addr: 511296, Byte Offset: 27, FaultType: bit_flip, Mask: 00000010
Tick: 305998000, Cache Block Addr: 515136, Byte Offset: 43, FaultType: bit_flip, Mask: 00000001
Tick: 308957000, Cache Block Addr: 467712, Byte Offset: 19, FaultType: bit_flip, Mask: 10000000
Tick: 336133000, Cache Block Addr: 467392, Byte Offset: 24, FaultType: bit_flip, Mask: 00000100
