Tick: 56287000, Cache Block Addr: 476288, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 72438000, Cache Block Addr: 452096, Byte Offset: 12, FaultType: bit_flip, Mask: 00010000
Tick: 74789000, Cache Block Addr: 475584, Byte Offset: 46, FaultType: bit_flip, Mask: 00010000
Tick: 74814000, Cache Block Addr: 471232, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 86501000, Cache Block Addr: 487040, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 91998000, Cache Block Addr: 482112, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 110183000, Cache Block Addr: 484352, Byte Offset: 41, FaultType: bit_flip, Mask: 00010000
Tick: 123675000, Cache Block Addr: 482048, Byte Offset: 60, FaultType: bit_flip, Mask: 00010000
Tick: 128638000, Cache Block Addr: 474560, Byte Offset: 57, FaultType: bit_flip, Mask: 10000000
Tick: 132905000, Cache Block Addr: 471744, Byte Offset: 19, FaultType: bit_flip, Mask: 00000100
Tick: 155264000, Cache Block Addr: 490752, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 163318000, Cache Block Addr: 493440, Byte Offset: 14, FaultType: bit_flip, Mask: 00001000
Tick: 172373000, Cache Block Addr: 500736, Byte Offset: 45, FaultType: bit_flip, Mask: 00001000
Tick: 172661000, Cache Block Addr: 457984, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 180390000, Cache Block Addr: 518272, Byte Offset: 61, FaultType: bit_flip, Mask: 00001000
Tick: 187542000, Cache Block Addr: 495424, Byte Offset: 13, FaultType: bit_flip, Mask: 10000000
Tick: 194167000, Cache Block Addr: 522688, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 206950000, Cache Block Addr: 514752, Byte Offset: 8, FaultType: bit_flip, Mask: 00100000
Tick: 216268000, Cache Block Addr: 503168, Byte Offset: 5, FaultType: bit_flip, Mask: 00000001
Tick: 230528000, Cache Block Addr: 510656, Byte Offset: 23, FaultType: bit_flip, Mask: 10000000
Tick: 237410000, Cache Block Addr: 518912, Byte Offset: 9, FaultType: bit_flip, Mask: 00001000
Tick: 255112000, Cache Block Addr: 531968, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 256861000, Cache Block Addr: 471808, Byte Offset: 16, FaultType: bit_flip, Mask: 00100000
Tick: 282182000, Cache Block Addr: 496832, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 291417000, Cache Block Addr: 518848, Byte Offset: 52, FaultType: bit_flip, Mask: 00010000
Tick: 291593000, Cache Block Addr: 520768, Byte Offset: 46, FaultType: bit_flip, Mask: 01000000
Tick: 295796000, Cache Block Addr: 511360, Byte Offset: 14, FaultType: bit_flip, Mask: 00000001
