run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
1,OK,0,5,-,2026-05-10T02:21:32+00:00,2026-05-10T02:21:37+00:00
2,OK,0,5,-,2026-05-10T02:21:35+00:00,2026-05-10T02:21:40+00:00
3,OK,0,5,-,2026-05-10T02:21:36+00:00,2026-05-10T02:21:41+00:00
4,OK,0,5,-,2026-05-10T02:21:36+00:00,2026-05-10T02:21:41+00:00
5,OK,0,5,-,2026-05-10T02:21:37+00:00,2026-05-10T02:21:42+00:00
7,OK,0,4,-,2026-05-10T02:21:41+00:00,2026-05-10T02:21:45+00:00
9,OK,0,5,-,2026-05-10T02:21:42+00:00,2026-05-10T02:21:47+00:00
10,OK,0,6,-,2026-05-10T02:21:45+00:00,2026-05-10T02:21:51+00:00
6,CRASH,137,15,exit_137,2026-05-10T02:21:40+00:00,2026-05-10T02:21:55+00:00
8,CRASH,137,15,exit_137,2026-05-10T02:21:41+00:00,2026-05-10T02:21:56+00:00
