Tick: 52090000, Cache Block Addr: 76736, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 52090000, Cache Block Addr: 92160, Byte Offset: 6, FaultType: bit_flip, Mask: 00000100
Tick: 52231000, Cache Block Addr: 82944, Byte Offset: 39, FaultType: bit_flip, Mask: 01000000
Tick: 52256000, Cache Block Addr: 75584, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 52258000, Cache Block Addr: 71872, Byte Offset: 0, FaultType: bit_flip, Mask: 10000000
Tick: 52421000, Cache Block Addr: 76608, Byte Offset: 14, FaultType: bit_flip, Mask: 00100000
Tick: 52487000, Cache Block Addr: 96320, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 52521000, Cache Block Addr: 83584, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 52719000, Cache Block Addr: 97856, Byte Offset: 59, FaultType: bit_flip, Mask: 00010000
Tick: 52809000, Cache Block Addr: 91776, Byte Offset: 45, FaultType: bit_flip, Mask: 00000100
Tick: 53104000, Cache Block Addr: 79872, Byte Offset: 31, FaultType: bit_flip, Mask: 10000000
Tick: 53138000, Cache Block Addr: 96128, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 53140000, Cache Block Addr: 99392, Byte Offset: 56, FaultType: bit_flip, Mask: 01000000
Tick: 53319000, Cache Block Addr: 74304, Byte Offset: 18, FaultType: bit_flip, Mask: 00000010
Tick: 53351000, Cache Block Addr: 82304, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 53516000, Cache Block Addr: 82560, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 53592000, Cache Block Addr: 70400, Byte Offset: 35, FaultType: bit_flip, Mask: 00001000
Tick: 53657000, Cache Block Addr: 90368, Byte Offset: 46, FaultType: bit_flip, Mask: 00100000
Tick: 53664000, Cache Block Addr: 80768, Byte Offset: 8, FaultType: bit_flip, Mask: 00000100
Tick: 53804000, Cache Block Addr: 88896, Byte Offset: 27, FaultType: bit_flip, Mask: 00100000
Tick: 53931000, Cache Block Addr: 80704, Byte Offset: 5, FaultType: bit_flip, Mask: 00100000
Tick: 54048000, Cache Block Addr: 93376, Byte Offset: 59, FaultType: bit_flip, Mask: 00100000
Tick: 54088000, Cache Block Addr: 77888, Byte Offset: 26, FaultType: bit_flip, Mask: 00000100
Tick: 54266000, Cache Block Addr: 70464, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 54425000, Cache Block Addr: 88512, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 54437000, Cache Block Addr: 92544, Byte Offset: 51, FaultType: bit_flip, Mask: 00000010
Tick: 54452000, Cache Block Addr: 72896, Byte Offset: 42, FaultType: bit_flip, Mask: 00010000
Tick: 54705000, Cache Block Addr: 88640, Byte Offset: 47, FaultType: bit_flip, Mask: 00000100
Tick: 54814000, Cache Block Addr: 98560, Byte Offset: 8, FaultType: bit_flip, Mask: 00000010
