Tick: 93618000, Cache Block Addr: 423808, Byte Offset: 27, FaultType: bit_flip, Mask: 01000000
Tick: 107233000, Cache Block Addr: 453888, Byte Offset: 40, FaultType: bit_flip, Mask: 00000100
Tick: 110889000, Cache Block Addr: 423744, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 248943000, Cache Block Addr: 423488, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 324692000, Cache Block Addr: 423616, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 531232000, Cache Block Addr: 423104, Byte Offset: 16, FaultType: bit_flip, Mask: 00000100
Tick: 583056000, Cache Block Addr: 424256, Byte Offset: 15, FaultType: bit_flip, Mask: 00000100
Tick: 599632000, Cache Block Addr: 423296, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 603399000, Cache Block Addr: 424384, Byte Offset: 47, FaultType: bit_flip, Mask: 01000000
Tick: 683191000, Cache Block Addr: 424384, Byte Offset: 28, FaultType: bit_flip, Mask: 00000100
Tick: 818000000, Cache Block Addr: 424576, Byte Offset: 26, FaultType: bit_flip, Mask: 00000010
Tick: 882309000, Cache Block Addr: 423872, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 932519000, Cache Block Addr: 424064, Byte Offset: 47, FaultType: bit_flip, Mask: 01000000
Tick: 1032155000, Cache Block Addr: 424384, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 1059405000, Cache Block Addr: 269888, Byte Offset: 43, FaultType: bit_flip, Mask: 00001000
Tick: 1074030000, Cache Block Addr: 424960, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 1167353000, Cache Block Addr: 423808, Byte Offset: 43, FaultType: bit_flip, Mask: 00000100
Tick: 1298675000, Cache Block Addr: 269888, Byte Offset: 44, FaultType: bit_flip, Mask: 00000010
Tick: 1383195000, Cache Block Addr: 423744, Byte Offset: 0, FaultType: bit_flip, Mask: 00000100
Tick: 1394188000, Cache Block Addr: 424320, Byte Offset: 19, FaultType: bit_flip, Mask: 00000100
Tick: 1464107000, Cache Block Addr: 424448, Byte Offset: 63, FaultType: bit_flip, Mask: 00000100
Tick: 1492017000, Cache Block Addr: 269888, Byte Offset: 60, FaultType: bit_flip, Mask: 01000000
Tick: 1526911000, Cache Block Addr: 423168, Byte Offset: 38, FaultType: bit_flip, Mask: 00001000
Tick: 1578430000, Cache Block Addr: 424320, Byte Offset: 57, FaultType: bit_flip, Mask: 01000000
Tick: 1746793000, Cache Block Addr: 424896, Byte Offset: 57, FaultType: bit_flip, Mask: 00001000
Tick: 1754577000, Cache Block Addr: 424768, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 1764703000, Cache Block Addr: 424256, Byte Offset: 60, FaultType: bit_flip, Mask: 00000010
Tick: 1780062000, Cache Block Addr: 424896, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 2145131000, Cache Block Addr: 423040, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 2145242000, Cache Block Addr: 423168, Byte Offset: 61, FaultType: bit_flip, Mask: 10000000
Tick: 2520175000, Cache Block Addr: 422976, Byte Offset: 17, FaultType: bit_flip, Mask: 10000000
Tick: 2887619000, Cache Block Addr: 424448, Byte Offset: 0, FaultType: bit_flip, Mask: 00000001
Tick: 2895298000, Cache Block Addr: 423488, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 2983648000, Cache Block Addr: 424064, Byte Offset: 46, FaultType: bit_flip, Mask: 00001000
Tick: 3033751000, Cache Block Addr: 423232, Byte Offset: 14, FaultType: bit_flip, Mask: 00001000
Tick: 3248035000, Cache Block Addr: 424576, Byte Offset: 58, FaultType: bit_flip, Mask: 00010000
