Tick: 149692000, Cache Block Addr: 423296, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
Tick: 217561000, Cache Block Addr: 424768, Byte Offset: 23, FaultType: bit_flip, Mask: 00001000
Tick: 331326000, Cache Block Addr: 423872, Byte Offset: 32, FaultType: bit_flip, Mask: 00000100
Tick: 347212000, Cache Block Addr: 422976, Byte Offset: 30, FaultType: bit_flip, Mask: 01000000
Tick: 409646000, Cache Block Addr: 424448, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 516458000, Cache Block Addr: 424192, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 673656000, Cache Block Addr: 423808, Byte Offset: 47, FaultType: bit_flip, Mask: 00001000
Tick: 752423000, Cache Block Addr: 424512, Byte Offset: 33, FaultType: bit_flip, Mask: 10000000
Tick: 758854000, Cache Block Addr: 269888, Byte Offset: 16, FaultType: bit_flip, Mask: 01000000
Tick: 1053774000, Cache Block Addr: 424704, Byte Offset: 19, FaultType: bit_flip, Mask: 00000010
Tick: 1070903000, Cache Block Addr: 423296, Byte Offset: 42, FaultType: bit_flip, Mask: 00000010
Tick: 1077881000, Cache Block Addr: 424832, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 1322700000, Cache Block Addr: 423296, Byte Offset: 29, FaultType: bit_flip, Mask: 00000100
Tick: 1412951000, Cache Block Addr: 424576, Byte Offset: 30, FaultType: bit_flip, Mask: 00000001
Tick: 1431552000, Cache Block Addr: 422976, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 1486601000, Cache Block Addr: 423936, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 1578087000, Cache Block Addr: 424000, Byte Offset: 23, FaultType: bit_flip, Mask: 00100000
Tick: 1660313000, Cache Block Addr: 423424, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 1745100000, Cache Block Addr: 453888, Byte Offset: 31, FaultType: bit_flip, Mask: 00001000
Tick: 1816446000, Cache Block Addr: 423104, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 1881740000, Cache Block Addr: 423232, Byte Offset: 1, FaultType: bit_flip, Mask: 01000000
Tick: 2131110000, Cache Block Addr: 269888, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 2251185000, Cache Block Addr: 423680, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 2516987000, Cache Block Addr: 423552, Byte Offset: 1, FaultType: bit_flip, Mask: 00000001
Tick: 2574486000, Cache Block Addr: 423488, Byte Offset: 49, FaultType: bit_flip, Mask: 00000010
Tick: 2818797000, Cache Block Addr: 423936, Byte Offset: 12, FaultType: bit_flip, Mask: 00000001
Tick: 2826179000, Cache Block Addr: 424832, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 2846527000, Cache Block Addr: 424064, Byte Offset: 5, FaultType: bit_flip, Mask: 00000010
Tick: 3070729000, Cache Block Addr: 424640, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 3086681000, Cache Block Addr: 424064, Byte Offset: 6, FaultType: bit_flip, Mask: 00001000
Tick: 3088628000, Cache Block Addr: 423104, Byte Offset: 57, FaultType: bit_flip, Mask: 01000000
Tick: 3124882000, Cache Block Addr: 423424, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 3192109000, Cache Block Addr: 424000, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 3203326000, Cache Block Addr: 422976, Byte Offset: 13, FaultType: bit_flip, Mask: 00000001
Tick: 3386655000, Cache Block Addr: 453888, Byte Offset: 36, FaultType: bit_flip, Mask: 00000100
Tick: 3546873000, Cache Block Addr: 423168, Byte Offset: 3, FaultType: bit_flip, Mask: 00100000
Tick: 3713997000, Cache Block Addr: 423744, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 3867897000, Cache Block Addr: 424064, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 4132018000, Cache Block Addr: 269888, Byte Offset: 32, FaultType: bit_flip, Mask: 00000010
Tick: 4159337000, Cache Block Addr: 423936, Byte Offset: 27, FaultType: bit_flip, Mask: 10000000
Tick: 4215710000, Cache Block Addr: 423360, Byte Offset: 18, FaultType: bit_flip, Mask: 00000001
Tick: 4221411000, Cache Block Addr: 424640, Byte Offset: 56, FaultType: bit_flip, Mask: 00010000
Tick: 4247909000, Cache Block Addr: 424576, Byte Offset: 7, FaultType: bit_flip, Mask: 00100000
Tick: 4400685000, Cache Block Addr: 423808, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 4416461000, Cache Block Addr: 424000, Byte Offset: 32, FaultType: bit_flip, Mask: 00000010
Tick: 4693969000, Cache Block Addr: 423936, Byte Offset: 23, FaultType: bit_flip, Mask: 10000000
Tick: 4734067000, Cache Block Addr: 423104, Byte Offset: 39, FaultType: bit_flip, Mask: 10000000
Tick: 4734296000, Cache Block Addr: 453888, Byte Offset: 45, FaultType: bit_flip, Mask: 00010000
Tick: 4808828000, Cache Block Addr: 424960, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 4894454000, Cache Block Addr: 424832, Byte Offset: 63, FaultType: bit_flip, Mask: 01000000
Tick: 5104177000, Cache Block Addr: 424576, Byte Offset: 1, FaultType: bit_flip, Mask: 00001000
Tick: 5188349000, Cache Block Addr: 424192, Byte Offset: 28, FaultType: bit_flip, Mask: 01000000
Tick: 5235471000, Cache Block Addr: 424064, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 5304821000, Cache Block Addr: 423232, Byte Offset: 36, FaultType: bit_flip, Mask: 00000100
Tick: 5353686000, Cache Block Addr: 423680, Byte Offset: 25, FaultType: bit_flip, Mask: 10000000
Tick: 5361179000, Cache Block Addr: 423552, Byte Offset: 30, FaultType: bit_flip, Mask: 00001000
