Tick: 75480000, Cache Block Addr: 417472, Byte Offset: 61, FaultType: bit_flip, Mask: 00100000
Tick: 90457000, Cache Block Addr: 449472, Byte Offset: 50, FaultType: bit_flip, Mask: 00000100
Tick: 312411000, Cache Block Addr: 449792, Byte Offset: 2, FaultType: bit_flip, Mask: 00010000
Tick: 342715000, Cache Block Addr: 449664, Byte Offset: 45, FaultType: bit_flip, Mask: 00010000
Tick: 397496000, Cache Block Addr: 449344, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 517544000, Cache Block Addr: 449664, Byte Offset: 2, FaultType: bit_flip, Mask: 00000100
Tick: 817552000, Cache Block Addr: 449024, Byte Offset: 13, FaultType: bit_flip, Mask: 00000010
Tick: 882163000, Cache Block Addr: 449088, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 1345279000, Cache Block Addr: 450112, Byte Offset: 53, FaultType: bit_flip, Mask: 00000010
Tick: 1449658000, Cache Block Addr: 449792, Byte Offset: 22, FaultType: bit_flip, Mask: 00001000
Tick: 1576884000, Cache Block Addr: 449600, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 1623620000, Cache Block Addr: 450112, Byte Offset: 39, FaultType: bit_flip, Mask: 00001000
Tick: 1716171000, Cache Block Addr: 449728, Byte Offset: 40, FaultType: bit_flip, Mask: 00001000
Tick: 1853527000, Cache Block Addr: 449664, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 1982526000, Cache Block Addr: 449984, Byte Offset: 57, FaultType: bit_flip, Mask: 10000000
Tick: 2039231000, Cache Block Addr: 449792, Byte Offset: 29, FaultType: bit_flip, Mask: 10000000
Tick: 2095677000, Cache Block Addr: 450240, Byte Offset: 38, FaultType: bit_flip, Mask: 10000000
Tick: 2136753000, Cache Block Addr: 449344, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
