Tick: 54020000, Cache Block Addr: 462272, Byte Offset: 48, FaultType: bit_flip, Mask: 00000001
Tick: 88226000, Cache Block Addr: 451200, Byte Offset: 45, FaultType: bit_flip, Mask: 10000000
Tick: 96185000, Cache Block Addr: 458752, Byte Offset: 52, FaultType: bit_flip, Mask: 00000010
Tick: 97668000, Cache Block Addr: 477952, Byte Offset: 52, FaultType: bit_flip, Mask: 00000001
Tick: 102249000, Cache Block Addr: 480832, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 105295000, Cache Block Addr: 493504, Byte Offset: 61, FaultType: bit_flip, Mask: 01000000
Tick: 110030000, Cache Block Addr: 482496, Byte Offset: 60, FaultType: bit_flip, Mask: 10000000
Tick: 112217000, Cache Block Addr: 472768, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 127573000, Cache Block Addr: 488704, Byte Offset: 58, FaultType: bit_flip, Mask: 01000000
Tick: 132410000, Cache Block Addr: 470720, Byte Offset: 25, FaultType: bit_flip, Mask: 00010000
Tick: 136038000, Cache Block Addr: 486080, Byte Offset: 60, FaultType: bit_flip, Mask: 01000000
Tick: 140017000, Cache Block Addr: 481664, Byte Offset: 40, FaultType: bit_flip, Mask: 00001000
Tick: 142943000, Cache Block Addr: 497088, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
Tick: 143643000, Cache Block Addr: 494144, Byte Offset: 13, FaultType: bit_flip, Mask: 00000010
Tick: 151954000, Cache Block Addr: 498048, Byte Offset: 34, FaultType: bit_flip, Mask: 00000001
Tick: 153725000, Cache Block Addr: 508672, Byte Offset: 58, FaultType: bit_flip, Mask: 00000100
Tick: 164819000, Cache Block Addr: 495552, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 174548000, Cache Block Addr: 488768, Byte Offset: 35, FaultType: bit_flip, Mask: 00010000
Tick: 182172000, Cache Block Addr: 509056, Byte Offset: 0, FaultType: bit_flip, Mask: 00000010
Tick: 189944000, Cache Block Addr: 505600, Byte Offset: 8, FaultType: bit_flip, Mask: 00000010
Tick: 190136000, Cache Block Addr: 457984, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 191431000, Cache Block Addr: 503424, Byte Offset: 19, FaultType: bit_flip, Mask: 00010000
Tick: 198093000, Cache Block Addr: 515968, Byte Offset: 2, FaultType: bit_flip, Mask: 10000000
Tick: 207447000, Cache Block Addr: 514688, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 210575000, Cache Block Addr: 518784, Byte Offset: 35, FaultType: bit_flip, Mask: 00000100
Tick: 256748000, Cache Block Addr: 478464, Byte Offset: 34, FaultType: bit_flip, Mask: 10000000
Tick: 257043000, Cache Block Addr: 530240, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 262485000, Cache Block Addr: 475520, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 289998000, Cache Block Addr: 523200, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 294091000, Cache Block Addr: 498368, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 294602000, Cache Block Addr: 521728, Byte Offset: 43, FaultType: bit_flip, Mask: 10000000
