Tick: 52836000, Cache Block Addr: 458240, Byte Offset: 47, FaultType: bit_flip, Mask: 10000000
Tick: 73647000, Cache Block Addr: 470592, Byte Offset: 32, FaultType: bit_flip, Mask: 00000001
Tick: 78159000, Cache Block Addr: 473472, Byte Offset: 28, FaultType: bit_flip, Mask: 10000000
Tick: 78729000, Cache Block Addr: 476800, Byte Offset: 4, FaultType: bit_flip, Mask: 00100000
Tick: 88287000, Cache Block Addr: 481920, Byte Offset: 15, FaultType: bit_flip, Mask: 01000000
Tick: 96164000, Cache Block Addr: 485120, Byte Offset: 56, FaultType: bit_flip, Mask: 00100000
Tick: 116321000, Cache Block Addr: 468736, Byte Offset: 42, FaultType: bit_flip, Mask: 00000010
Tick: 129697000, Cache Block Addr: 492416, Byte Offset: 27, FaultType: bit_flip, Mask: 10000000
Tick: 131014000, Cache Block Addr: 489728, Byte Offset: 4, FaultType: bit_flip, Mask: 00000010
Tick: 148617000, Cache Block Addr: 483712, Byte Offset: 47, FaultType: bit_flip, Mask: 00000010
Tick: 158497000, Cache Block Addr: 487104, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 184790000, Cache Block Addr: 499712, Byte Offset: 46, FaultType: bit_flip, Mask: 10000000
Tick: 200688000, Cache Block Addr: 522560, Byte Offset: 39, FaultType: bit_flip, Mask: 00000010
Tick: 200814000, Cache Block Addr: 505856, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 201422000, Cache Block Addr: 499648, Byte Offset: 34, FaultType: bit_flip, Mask: 10000000
Tick: 205055000, Cache Block Addr: 524544, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 213559000, Cache Block Addr: 512960, Byte Offset: 31, FaultType: bit_flip, Mask: 00000001
