Tick: 54491000, Cache Block Addr: 90368, Byte Offset: 1, FaultType: bit_flip, Mask: 01000000
Tick: 55254000, Cache Block Addr: 77120, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 55425000, Cache Block Addr: 94720, Byte Offset: 36, FaultType: bit_flip, Mask: 00001000
Tick: 56700000, Cache Block Addr: 81728, Byte Offset: 22, FaultType: bit_flip, Mask: 00000010
Tick: 58051000, Cache Block Addr: 78336, Byte Offset: 3, FaultType: bit_flip, Mask: 00001000
Tick: 58053000, Cache Block Addr: 104448, Byte Offset: 62, FaultType: bit_flip, Mask: 00000001
Tick: 58106000, Cache Block Addr: 98112, Byte Offset: 5, FaultType: bit_flip, Mask: 00001000
Tick: 58369000, Cache Block Addr: 91968, Byte Offset: 48, FaultType: bit_flip, Mask: 01000000
Tick: 58898000, Cache Block Addr: 84288, Byte Offset: 34, FaultType: bit_flip, Mask: 00001000
Tick: 60880000, Cache Block Addr: 107840, Byte Offset: 42, FaultType: bit_flip, Mask: 01000000
Tick: 61766000, Cache Block Addr: 87680, Byte Offset: 20, FaultType: bit_flip, Mask: 00001000
Tick: 62475000, Cache Block Addr: 80000, Byte Offset: 18, FaultType: bit_flip, Mask: 01000000
Tick: 63411000, Cache Block Addr: 85504, Byte Offset: 48, FaultType: bit_flip, Mask: 00000100
Tick: 63446000, Cache Block Addr: 97920, Byte Offset: 1, FaultType: bit_flip, Mask: 00000100
Tick: 63806000, Cache Block Addr: 86080, Byte Offset: 29, FaultType: bit_flip, Mask: 00010000
Tick: 64058000, Cache Block Addr: 82880, Byte Offset: 35, FaultType: bit_flip, Mask: 00001000
Tick: 64778000, Cache Block Addr: 96640, Byte Offset: 18, FaultType: bit_flip, Mask: 00001000
Tick: 66217000, Cache Block Addr: 82304, Byte Offset: 40, FaultType: bit_flip, Mask: 00010000
Tick: 66704000, Cache Block Addr: 86272, Byte Offset: 54, FaultType: bit_flip, Mask: 00001000
Tick: 68308000, Cache Block Addr: 85952, Byte Offset: 57, FaultType: bit_flip, Mask: 00000100
Tick: 68820000, Cache Block Addr: 92352, Byte Offset: 61, FaultType: bit_flip, Mask: 00000001
Tick: 69050000, Cache Block Addr: 60928, Byte Offset: 9, FaultType: bit_flip, Mask: 00000001
Tick: 70892000, Cache Block Addr: 93120, Byte Offset: 52, FaultType: bit_flip, Mask: 00000100
Tick: 71720000, Cache Block Addr: 93504, Byte Offset: 8, FaultType: bit_flip, Mask: 10000000
Tick: 72321000, Cache Block Addr: 98112, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
