Tick: 56604000, Cache Block Addr: 477632, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 73904000, Cache Block Addr: 412480, Byte Offset: 15, FaultType: bit_flip, Mask: 10000000
Tick: 79345000, Cache Block Addr: 468800, Byte Offset: 50, FaultType: bit_flip, Mask: 10000000
Tick: 86954000, Cache Block Addr: 482816, Byte Offset: 34, FaultType: bit_flip, Mask: 00010000
Tick: 97082000, Cache Block Addr: 458944, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 106230000, Cache Block Addr: 484288, Byte Offset: 19, FaultType: bit_flip, Mask: 00000001
Tick: 110934000, Cache Block Addr: 467328, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 123131000, Cache Block Addr: 468096, Byte Offset: 18, FaultType: bit_flip, Mask: 01000000
Tick: 124494000, Cache Block Addr: 493632, Byte Offset: 54, FaultType: bit_flip, Mask: 00000010
Tick: 131077000, Cache Block Addr: 481408, Byte Offset: 46, FaultType: bit_flip, Mask: 00000010
Tick: 138058000, Cache Block Addr: 481088, Byte Offset: 0, FaultType: bit_flip, Mask: 00001000
Tick: 149686000, Cache Block Addr: 498048, Byte Offset: 2, FaultType: bit_flip, Mask: 00001000
Tick: 155179000, Cache Block Addr: 508416, Byte Offset: 2, FaultType: bit_flip, Mask: 00100000
Tick: 173758000, Cache Block Addr: 507200, Byte Offset: 3, FaultType: bit_flip, Mask: 00010000
Tick: 194219000, Cache Block Addr: 517440, Byte Offset: 23, FaultType: bit_flip, Mask: 00001000
Tick: 197552000, Cache Block Addr: 520384, Byte Offset: 32, FaultType: bit_flip, Mask: 00100000
Tick: 203834000, Cache Block Addr: 496256, Byte Offset: 21, FaultType: bit_flip, Mask: 00010000
Tick: 204943000, Cache Block Addr: 496640, Byte Offset: 49, FaultType: bit_flip, Mask: 00000001
Tick: 207312000, Cache Block Addr: 506880, Byte Offset: 6, FaultType: bit_flip, Mask: 00000100
Tick: 214072000, Cache Block Addr: 509184, Byte Offset: 10, FaultType: bit_flip, Mask: 00000001
Tick: 247162000, Cache Block Addr: 470528, Byte Offset: 35, FaultType: bit_flip, Mask: 10000000
Tick: 248563000, Cache Block Addr: 521152, Byte Offset: 37, FaultType: bit_flip, Mask: 00001000
Tick: 263586000, Cache Block Addr: 497216, Byte Offset: 9, FaultType: bit_flip, Mask: 10000000
Tick: 269812000, Cache Block Addr: 479424, Byte Offset: 28, FaultType: bit_flip, Mask: 00000010
Tick: 276993000, Cache Block Addr: 508480, Byte Offset: 7, FaultType: bit_flip, Mask: 00000100
Tick: 285709000, Cache Block Addr: 511552, Byte Offset: 21, FaultType: bit_flip, Mask: 00010000
Tick: 287805000, Cache Block Addr: 507584, Byte Offset: 27, FaultType: bit_flip, Mask: 00010000
Tick: 307801000, Cache Block Addr: 510400, Byte Offset: 3, FaultType: bit_flip, Mask: 01000000
Tick: 314193000, Cache Block Addr: 514752, Byte Offset: 55, FaultType: bit_flip, Mask: 00001000
Tick: 316412000, Cache Block Addr: 530752, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 319417000, Cache Block Addr: 467264, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 332022000, Cache Block Addr: 469568, Byte Offset: 50, FaultType: bit_flip, Mask: 00000001
Tick: 337128000, Cache Block Addr: 531328, Byte Offset: 5, FaultType: bit_flip, Mask: 00000010
Tick: 345015000, Cache Block Addr: 482240, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 385468000, Cache Block Addr: 468224, Byte Offset: 17, FaultType: bit_flip, Mask: 00000100
Tick: 388334000, Cache Block Addr: 467264, Byte Offset: 1, FaultType: bit_flip, Mask: 00000010
Tick: 402986000, Cache Block Addr: 527232, Byte Offset: 54, FaultType: bit_flip, Mask: 00010000
Tick: 404256000, Cache Block Addr: 526912, Byte Offset: 33, FaultType: bit_flip, Mask: 00100000
Tick: 414131000, Cache Block Addr: 487808, Byte Offset: 2, FaultType: bit_flip, Mask: 00000010
Tick: 415092000, Cache Block Addr: 485440, Byte Offset: 12, FaultType: bit_flip, Mask: 00001000
Tick: 415598000, Cache Block Addr: 478016, Byte Offset: 60, FaultType: bit_flip, Mask: 00000001
Tick: 431386000, Cache Block Addr: 478272, Byte Offset: 12, FaultType: bit_flip, Mask: 00000010
Tick: 438928000, Cache Block Addr: 516160, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 453562000, Cache Block Addr: 502144, Byte Offset: 28, FaultType: bit_flip, Mask: 10000000
Tick: 458034000, Cache Block Addr: 503296, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 458662000, Cache Block Addr: 506624, Byte Offset: 18, FaultType: bit_flip, Mask: 00100000
Tick: 461513000, Cache Block Addr: 511680, Byte Offset: 50, FaultType: bit_flip, Mask: 00001000
Tick: 468491000, Cache Block Addr: 524992, Byte Offset: 40, FaultType: bit_flip, Mask: 00010000
Tick: 474565000, Cache Block Addr: 523776, Byte Offset: 53, FaultType: bit_flip, Mask: 00001000
Tick: 477766000, Cache Block Addr: 526272, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 482082000, Cache Block Addr: 524928, Byte Offset: 20, FaultType: bit_flip, Mask: 00000001
Tick: 500565000, Cache Block Addr: 482432, Byte Offset: 51, FaultType: bit_flip, Mask: 10000000
Tick: 516980000, Cache Block Addr: 495616, Byte Offset: 51, FaultType: bit_flip, Mask: 01000000
Tick: 518389000, Cache Block Addr: 501632, Byte Offset: 44, FaultType: bit_flip, Mask: 00000010
Tick: 534035000, Cache Block Addr: 523840, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 555437000, Cache Block Addr: 473472, Byte Offset: 17, FaultType: bit_flip, Mask: 10000000
