Tick: 52172000, Cache Block Addr: 84032, Byte Offset: 51, FaultType: bit_flip, Mask: 00100000
Tick: 52221000, Cache Block Addr: 96256, Byte Offset: 5, FaultType: bit_flip, Mask: 00100000
Tick: 52295000, Cache Block Addr: 81408, Byte Offset: 52, FaultType: bit_flip, Mask: 10000000
Tick: 52338000, Cache Block Addr: 84224, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 52645000, Cache Block Addr: 97280, Byte Offset: 40, FaultType: bit_flip, Mask: 00000001
Tick: 52793000, Cache Block Addr: 86016, Byte Offset: 58, FaultType: bit_flip, Mask: 00100000
Tick: 52857000, Cache Block Addr: 91840, Byte Offset: 32, FaultType: bit_flip, Mask: 01000000
Tick: 52896000, Cache Block Addr: 94016, Byte Offset: 38, FaultType: bit_flip, Mask: 01000000
Tick: 53021000, Cache Block Addr: 71296, Byte Offset: 25, FaultType: bit_flip, Mask: 00000001
Tick: 53114000, Cache Block Addr: 80000, Byte Offset: 26, FaultType: bit_flip, Mask: 00000001
Tick: 53412000, Cache Block Addr: 93760, Byte Offset: 32, FaultType: bit_flip, Mask: 00100000
Tick: 53497000, Cache Block Addr: 75968, Byte Offset: 1, FaultType: bit_flip, Mask: 10000000
Tick: 53550000, Cache Block Addr: 101184, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 53613000, Cache Block Addr: 98112, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 53749000, Cache Block Addr: 75904, Byte Offset: 5, FaultType: bit_flip, Mask: 00010000
Tick: 53935000, Cache Block Addr: 76672, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 53945000, Cache Block Addr: 83648, Byte Offset: 17, FaultType: bit_flip, Mask: 00010000
Tick: 53955000, Cache Block Addr: 85184, Byte Offset: 37, FaultType: bit_flip, Mask: 00000001
Tick: 54040000, Cache Block Addr: 94912, Byte Offset: 43, FaultType: bit_flip, Mask: 00010000
Tick: 54064000, Cache Block Addr: 98304, Byte Offset: 63, FaultType: bit_flip, Mask: 10000000
Tick: 54095000, Cache Block Addr: 101184, Byte Offset: 18, FaultType: bit_flip, Mask: 00100000
Tick: 54209000, Cache Block Addr: 80448, Byte Offset: 12, FaultType: bit_flip, Mask: 00000100
Tick: 54328000, Cache Block Addr: 76544, Byte Offset: 59, FaultType: bit_flip, Mask: 01000000
Tick: 54416000, Cache Block Addr: 99712, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 54888000, Cache Block Addr: 101632, Byte Offset: 30, FaultType: bit_flip, Mask: 00000100
Tick: 55115000, Cache Block Addr: 97344, Byte Offset: 31, FaultType: bit_flip, Mask: 00100000
