Tick: 55697000, Cache Block Addr: 468544, Byte Offset: 57, FaultType: bit_flip, Mask: 00001000
Tick: 65711000, Cache Block Addr: 466368, Byte Offset: 25, FaultType: bit_flip, Mask: 00000010
Tick: 86006000, Cache Block Addr: 478720, Byte Offset: 41, FaultType: bit_flip, Mask: 00100000
Tick: 95059000, Cache Block Addr: 480128, Byte Offset: 47, FaultType: bit_flip, Mask: 00000001
Tick: 104097000, Cache Block Addr: 484032, Byte Offset: 50, FaultType: bit_flip, Mask: 00000010
Tick: 110452000, Cache Block Addr: 479552, Byte Offset: 43, FaultType: bit_flip, Mask: 10000000
Tick: 118075000, Cache Block Addr: 470080, Byte Offset: 51, FaultType: bit_flip, Mask: 10000000
Tick: 136491000, Cache Block Addr: 475840, Byte Offset: 34, FaultType: bit_flip, Mask: 00010000
Tick: 141129000, Cache Block Addr: 496256, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 150191000, Cache Block Addr: 497536, Byte Offset: 34, FaultType: bit_flip, Mask: 00000100
Tick: 165345000, Cache Block Addr: 489216, Byte Offset: 63, FaultType: bit_flip, Mask: 00001000
Tick: 180402000, Cache Block Addr: 501504, Byte Offset: 20, FaultType: bit_flip, Mask: 00000010
Tick: 198215000, Cache Block Addr: 511104, Byte Offset: 50, FaultType: bit_flip, Mask: 00000010
Tick: 199068000, Cache Block Addr: 512640, Byte Offset: 48, FaultType: bit_flip, Mask: 00000010
Tick: 214866000, Cache Block Addr: 508928, Byte Offset: 6, FaultType: bit_flip, Mask: 00000100
Tick: 217066000, Cache Block Addr: 501056, Byte Offset: 10, FaultType: bit_flip, Mask: 10000000
Tick: 219070000, Cache Block Addr: 512512, Byte Offset: 54, FaultType: bit_flip, Mask: 00001000
Tick: 259931000, Cache Block Addr: 491200, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
Tick: 282987000, Cache Block Addr: 483008, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 284141000, Cache Block Addr: 499776, Byte Offset: 27, FaultType: bit_flip, Mask: 00001000
Tick: 302308000, Cache Block Addr: 511552, Byte Offset: 31, FaultType: bit_flip, Mask: 10000000
Tick: 311639000, Cache Block Addr: 524992, Byte Offset: 34, FaultType: bit_flip, Mask: 01000000
Tick: 313274000, Cache Block Addr: 518272, Byte Offset: 52, FaultType: bit_flip, Mask: 10000000
Tick: 313849000, Cache Block Addr: 517312, Byte Offset: 17, FaultType: bit_flip, Mask: 10000000
Tick: 320087000, Cache Block Addr: 476480, Byte Offset: 56, FaultType: bit_flip, Mask: 00000001
Tick: 347232000, Cache Block Addr: 490304, Byte Offset: 27, FaultType: bit_flip, Mask: 00000010
Tick: 352685000, Cache Block Addr: 484160, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 361871000, Cache Block Addr: 509632, Byte Offset: 46, FaultType: bit_flip, Mask: 01000000
Tick: 363373000, Cache Block Addr: 502656, Byte Offset: 22, FaultType: bit_flip, Mask: 00100000
Tick: 363499000, Cache Block Addr: 502848, Byte Offset: 6, FaultType: bit_flip, Mask: 10000000
Tick: 364923000, Cache Block Addr: 506560, Byte Offset: 32, FaultType: bit_flip, Mask: 00000100
Tick: 383267000, Cache Block Addr: 519488, Byte Offset: 47, FaultType: bit_flip, Mask: 10000000
Tick: 386362000, Cache Block Addr: 521408, Byte Offset: 44, FaultType: bit_flip, Mask: 00000001
Tick: 417703000, Cache Block Addr: 467072, Byte Offset: 43, FaultType: bit_flip, Mask: 00000010
Tick: 444727000, Cache Block Addr: 497344, Byte Offset: 63, FaultType: bit_flip, Mask: 00000100
Tick: 453864000, Cache Block Addr: 518976, Byte Offset: 23, FaultType: bit_flip, Mask: 00000001
Tick: 466632000, Cache Block Addr: 473984, Byte Offset: 59, FaultType: bit_flip, Mask: 10000000
Tick: 468391000, Cache Block Addr: 528768, Byte Offset: 32, FaultType: bit_flip, Mask: 00010000
Tick: 468418000, Cache Block Addr: 514240, Byte Offset: 56, FaultType: bit_flip, Mask: 00100000
Tick: 471980000, Cache Block Addr: 528128, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 473990000, Cache Block Addr: 530240, Byte Offset: 0, FaultType: bit_flip, Mask: 00000010
Tick: 533018000, Cache Block Addr: 524224, Byte Offset: 32, FaultType: bit_flip, Mask: 00000001
Tick: 538871000, Cache Block Addr: 515648, Byte Offset: 39, FaultType: bit_flip, Mask: 10000000
Tick: 590163000, Cache Block Addr: 488896, Byte Offset: 12, FaultType: bit_flip, Mask: 00000010
Tick: 593241000, Cache Block Addr: 494784, Byte Offset: 55, FaultType: bit_flip, Mask: 10000000
Tick: 600997000, Cache Block Addr: 498816, Byte Offset: 17, FaultType: bit_flip, Mask: 00000100
Tick: 642267000, Cache Block Addr: 530752, Byte Offset: 10, FaultType: bit_flip, Mask: 00010000
Tick: 657084000, Cache Block Addr: 483264, Byte Offset: 21, FaultType: bit_flip, Mask: 00100000
