stat,value,pct,cum_pct
simSeconds,0.006003,,
simTicks,6002577000.0,,
finalTick,6002577000.0,,
simFreq,1000000000000.0,,
hostSeconds,384.88,,
hostTickRate,15595879.0,,
hostMemory,8530780.0,,
simInsts,25197405.0,,
simOps,25197413.0,,
hostInstRate,65468.0,,
hostOpRate,65468.0,,
system.chaos.numFaultsInjected,55.0,,
system.chaos.numBitFlips,55.0,,
system.chaos.numStuckAtZero,0.0,,
system.chaos.numStuckAtOne,0.0,,
system.chaos.numPermanentFaults,0.0,,
system.clk_domain.clock,1000.0,,
system.clk_domain.voltage_domain.voltage,1.0,,
system.cpu.numCycles,6002578.0,,
system.cpu.cpi,0.238222,,
system.cpu.ipc,4.197764,,
system.cpu.numWorkItemsStarted,0.0,,
system.cpu.numWorkItemsCompleted,0.0,,
system.cpu.instsAdded,25400405.0,,
system.cpu.nonSpecInstsAdded,137.0,,
system.cpu.instsIssued,26203788.0,,
system.cpu.squashedInstsIssued,1636.0,,
system.cpu.squashedInstsExamined,203128.0,,
system.cpu.squashedOperandsExamined,150207.0,,
system.cpu.squashedNonSpecRemoved,75.0,,
system.cpu.numIssuedDist::samples,5992336.0,,
system.cpu.numIssuedDist::mean,4.372884,,
system.cpu.numIssuedDist::stdev,2.161484,,
system.cpu.numIssuedDist::underflows,0.0,0.0,0.0
system.cpu.numIssuedDist::0,295416.0,4.93,4.93
system.cpu.numIssuedDist::1,386537.0,6.45,11.38
system.cpu.numIssuedDist::2,776522.0,12.96,24.34
system.cpu.numIssuedDist::3,379870.0,6.34,30.68
system.cpu.numIssuedDist::4,1096924.0,18.31,48.98
system.cpu.numIssuedDist::5,1091747.0,18.22,67.2
system.cpu.numIssuedDist::6,855952.0,14.28,81.49
system.cpu.numIssuedDist::7,732490.0,12.22,93.71
system.cpu.numIssuedDist::8,376878.0,6.29,100.0
system.cpu.numIssuedDist::overflows,0.0,0.0,100.0
system.cpu.numIssuedDist::min_value,0.0,,
system.cpu.numIssuedDist::max_value,8.0,,
system.cpu.numIssuedDist::total,5992336.0,,
system.cpu.statFuBusy::No_OpClass,0.0,0.0,0.0
system.cpu.statFuBusy::IntAlu,51085.0,7.17,7.17
system.cpu.statFuBusy::IntMult,30.0,0.0,7.17
system.cpu.statFuBusy::IntDiv,1.0,0.0,7.17
system.cpu.statFuBusy::ByteMult,0.0,0.0,7.17
system.cpu.statFuBusy::ByteDiv,0.0,0.0,7.17
system.cpu.statFuBusy::FloatAdd,0.0,0.0,7.17
system.cpu.statFuBusy::FloatCmp,0.0,0.0,7.17
system.cpu.statFuBusy::FloatCvt,0.0,0.0,7.17
system.cpu.statFuBusy::FloatMult,47997.0,6.73,13.91
system.cpu.statFuBusy::FloatMultAcc,0.0,0.0,13.91
system.cpu.statFuBusy::FloatDiv,0.0,0.0,13.91
system.cpu.statFuBusy::FloatMisc,0.0,0.0,13.91
system.cpu.statFuBusy::FloatSqrt,0.0,0.0,13.91
system.cpu.statFuBusy::SimdAdd,0.0,0.0,13.91
system.cpu.statFuBusy::SimdAddAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdAlu,0.0,0.0,13.91
system.cpu.statFuBusy::SimdCmp,0.0,0.0,13.91
system.cpu.statFuBusy::SimdCvt,0.0,0.0,13.91
system.cpu.statFuBusy::SimdMisc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdMult,0.0,0.0,13.91
system.cpu.statFuBusy::SimdMultAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdMatMultAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdShift,0.0,0.0,13.91
system.cpu.statFuBusy::SimdShiftAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdDiv,0.0,0.0,13.91
system.cpu.statFuBusy::SimdSqrt,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatAdd,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatAlu,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatCmp,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatCvt,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatDiv,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatMisc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatMult,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatMultAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatMatMultAcc,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatSqrt,0.0,0.0,13.91
system.cpu.statFuBusy::SimdReduceAdd,0.0,0.0,13.91
system.cpu.statFuBusy::SimdReduceAlu,0.0,0.0,13.91
system.cpu.statFuBusy::SimdReduceCmp,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatReduceAdd,0.0,0.0,13.91
system.cpu.statFuBusy::SimdFloatReduceCmp,0.0,0.0,13.91
system.cpu.statFuBusy::SimdAes,0.0,0.0,13.91
system.cpu.statFuBusy::SimdAesMix,0.0,0.0,13.91
system.cpu.statFuBusy::SimdSha1Hash,0.0,0.0,13.91
system.cpu.statFuBusy::SimdSha1Hash2,0.0,0.0,13.91
system.cpu.statFuBusy::SimdSha256Hash,0.0,0.0,13.91
system.cpu.statFuBusy::SimdSha256Hash2,0.0,0.0,13.91
system.cpu.statFuBusy::SimdShaSigma2,0.0,0.0,13.91
system.cpu.statFuBusy::SimdShaSigma3,0.0,0.0,13.91
system.cpu.statFuBusy::SimdPredAlu,0.0,0.0,13.91
system.cpu.statFuBusy::Matrix,0.0,0.0,13.91
system.cpu.statFuBusy::MatrixMov,0.0,0.0,13.91
system.cpu.statFuBusy::MatrixOP,0.0,0.0,13.91
system.cpu.statFuBusy::MemRead,415298.0,58.27,72.17
system.cpu.statFuBusy::MemWrite,314.0,0.04,72.22
system.cpu.statFuBusy::FloatMemRead,198016.0,27.78,100.0
