Tick: 53415000, Cache Block Addr: 467200, Byte Offset: 2, FaultType: bit_flip, Mask: 01000000
Tick: 55020000, Cache Block Addr: 466048, Byte Offset: 41, FaultType: bit_flip, Mask: 00100000
Tick: 55298000, Cache Block Addr: 472512, Byte Offset: 8, FaultType: bit_flip, Mask: 00100000
Tick: 81078000, Cache Block Addr: 479936, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 83599000, Cache Block Addr: 475904, Byte Offset: 61, FaultType: bit_flip, Mask: 00000100
Tick: 83749000, Cache Block Addr: 467520, Byte Offset: 4, FaultType: bit_flip, Mask: 01000000
Tick: 85146000, Cache Block Addr: 472768, Byte Offset: 52, FaultType: bit_flip, Mask: 01000000
Tick: 89285000, Cache Block Addr: 480320, Byte Offset: 5, FaultType: bit_flip, Mask: 01000000
Tick: 90067000, Cache Block Addr: 489472, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
Tick: 116918000, Cache Block Addr: 491072, Byte Offset: 5, FaultType: bit_flip, Mask: 00100000
Tick: 120283000, Cache Block Addr: 497088, Byte Offset: 2, FaultType: bit_flip, Mask: 00000001
Tick: 129981000, Cache Block Addr: 469760, Byte Offset: 6, FaultType: bit_flip, Mask: 01000000
Tick: 142374000, Cache Block Addr: 484992, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 147156000, Cache Block Addr: 415360, Byte Offset: 5, FaultType: bit_flip, Mask: 00000010
Tick: 153037000, Cache Block Addr: 487936, Byte Offset: 42, FaultType: bit_flip, Mask: 00000001
Tick: 180101000, Cache Block Addr: 490048, Byte Offset: 40, FaultType: bit_flip, Mask: 00100000
Tick: 222457000, Cache Block Addr: 526400, Byte Offset: 17, FaultType: bit_flip, Mask: 00001000
Tick: 231043000, Cache Block Addr: 460800, Byte Offset: 0, FaultType: bit_flip, Mask: 10000000
Tick: 232535000, Cache Block Addr: 474048, Byte Offset: 56, FaultType: bit_flip, Mask: 00001000
