Tick: 53624000, Cache Block Addr: 411648, Byte Offset: 26, FaultType: bit_flip, Mask: 00001000
Tick: 84887000, Cache Block Addr: 417856, Byte Offset: 15, FaultType: bit_flip, Mask: 00000100
Tick: 91695000, Cache Block Addr: 479872, Byte Offset: 3, FaultType: bit_flip, Mask: 00000001
Tick: 96667000, Cache Block Addr: 422848, Byte Offset: 31, FaultType: bit_flip, Mask: 00001000
Tick: 121526000, Cache Block Addr: 479808, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 125508000, Cache Block Addr: 492864, Byte Offset: 7, FaultType: bit_flip, Mask: 00010000
Tick: 145710000, Cache Block Addr: 488448, Byte Offset: 13, FaultType: bit_flip, Mask: 00010000
Tick: 145764000, Cache Block Addr: 500224, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 149195000, Cache Block Addr: 491136, Byte Offset: 37, FaultType: bit_flip, Mask: 00010000
Tick: 168813000, Cache Block Addr: 499328, Byte Offset: 53, FaultType: bit_flip, Mask: 00010000
Tick: 170412000, Cache Block Addr: 498112, Byte Offset: 19, FaultType: bit_flip, Mask: 00000100
Tick: 180903000, Cache Block Addr: 487936, Byte Offset: 15, FaultType: bit_flip, Mask: 00000001
Tick: 183174000, Cache Block Addr: 498624, Byte Offset: 11, FaultType: bit_flip, Mask: 01000000
Tick: 192981000, Cache Block Addr: 494720, Byte Offset: 55, FaultType: bit_flip, Mask: 00000010
Tick: 226097000, Cache Block Addr: 512960, Byte Offset: 29, FaultType: bit_flip, Mask: 00000100
Tick: 227075000, Cache Block Addr: 523712, Byte Offset: 12, FaultType: bit_flip, Mask: 00100000
Tick: 229508000, Cache Block Addr: 468928, Byte Offset: 57, FaultType: bit_flip, Mask: 00100000
Tick: 230638000, Cache Block Addr: 530368, Byte Offset: 52, FaultType: bit_flip, Mask: 00001000
Tick: 234248000, Cache Block Addr: 527360, Byte Offset: 63, FaultType: bit_flip, Mask: 00010000
Tick: 235078000, Cache Block Addr: 528640, Byte Offset: 50, FaultType: bit_flip, Mask: 00010000
Tick: 250035000, Cache Block Addr: 470784, Byte Offset: 45, FaultType: bit_flip, Mask: 00000010
Tick: 269080000, Cache Block Addr: 484864, Byte Offset: 38, FaultType: bit_flip, Mask: 00000100
Tick: 282652000, Cache Block Addr: 508352, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 282873000, Cache Block Addr: 497728, Byte Offset: 37, FaultType: bit_flip, Mask: 01000000
Tick: 297018000, Cache Block Addr: 512448, Byte Offset: 44, FaultType: bit_flip, Mask: 00000100
Tick: 313638000, Cache Block Addr: 472704, Byte Offset: 8, FaultType: bit_flip, Mask: 00010000
Tick: 314148000, Cache Block Addr: 524992, Byte Offset: 62, FaultType: bit_flip, Mask: 00000001
Tick: 327070000, Cache Block Addr: 520192, Byte Offset: 24, FaultType: bit_flip, Mask: 00000010
Tick: 348612000, Cache Block Addr: 481216, Byte Offset: 53, FaultType: bit_flip, Mask: 00000100
Tick: 348869000, Cache Block Addr: 496640, Byte Offset: 53, FaultType: bit_flip, Mask: 00100000
Tick: 357438000, Cache Block Addr: 484032, Byte Offset: 29, FaultType: bit_flip, Mask: 00001000
Tick: 359969000, Cache Block Addr: 505216, Byte Offset: 59, FaultType: bit_flip, Mask: 10000000
Tick: 366028000, Cache Block Addr: 505088, Byte Offset: 11, FaultType: bit_flip, Mask: 00000001
Tick: 370981000, Cache Block Addr: 517504, Byte Offset: 34, FaultType: bit_flip, Mask: 00000001
Tick: 377121000, Cache Block Addr: 507648, Byte Offset: 9, FaultType: bit_flip, Mask: 01000000
Tick: 377167000, Cache Block Addr: 505088, Byte Offset: 27, FaultType: bit_flip, Mask: 00100000
Tick: 402085000, Cache Block Addr: 467456, Byte Offset: 38, FaultType: bit_flip, Mask: 00000001
Tick: 415938000, Cache Block Addr: 478528, Byte Offset: 31, FaultType: bit_flip, Mask: 10000000
Tick: 445667000, Cache Block Addr: 490560, Byte Offset: 31, FaultType: bit_flip, Mask: 00000100
Tick: 458324000, Cache Block Addr: 525696, Byte Offset: 58, FaultType: bit_flip, Mask: 00001000
Tick: 460187000, Cache Block Addr: 517440, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 474059000, Cache Block Addr: 478208, Byte Offset: 15, FaultType: bit_flip, Mask: 00001000
Tick: 486960000, Cache Block Addr: 482304, Byte Offset: 0, FaultType: bit_flip, Mask: 10000000
Tick: 500582000, Cache Block Addr: 484288, Byte Offset: 33, FaultType: bit_flip, Mask: 00000001
Tick: 503791000, Cache Block Addr: 503040, Byte Offset: 9, FaultType: bit_flip, Mask: 00010000
Tick: 507862000, Cache Block Addr: 502144, Byte Offset: 24, FaultType: bit_flip, Mask: 00000001
Tick: 521303000, Cache Block Addr: 490304, Byte Offset: 10, FaultType: bit_flip, Mask: 00001000
Tick: 539345000, Cache Block Addr: 532288, Byte Offset: 63, FaultType: bit_flip, Mask: 00000010
Tick: 545027000, Cache Block Addr: 467008, Byte Offset: 15, FaultType: bit_flip, Mask: 00000100
Tick: 562823000, Cache Block Addr: 480832, Byte Offset: 36, FaultType: bit_flip, Mask: 00000010
Tick: 566330000, Cache Block Addr: 471552, Byte Offset: 59, FaultType: bit_flip, Mask: 00000100
Tick: 579231000, Cache Block Addr: 496128, Byte Offset: 3, FaultType: bit_flip, Mask: 00000100
Tick: 584282000, Cache Block Addr: 506944, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 584805000, Cache Block Addr: 480640, Byte Offset: 40, FaultType: bit_flip, Mask: 00000010
Tick: 587017000, Cache Block Addr: 492096, Byte Offset: 4, FaultType: bit_flip, Mask: 00010000
Tick: 612630000, Cache Block Addr: 513984, Byte Offset: 23, FaultType: bit_flip, Mask: 00010000
Tick: 614095000, Cache Block Addr: 510272, Byte Offset: 10, FaultType: bit_flip, Mask: 00100000
Tick: 618506000, Cache Block Addr: 523520, Byte Offset: 40, FaultType: bit_flip, Mask: 10000000
Tick: 625387000, Cache Block Addr: 523776, Byte Offset: 18, FaultType: bit_flip, Mask: 00100000
Tick: 638214000, Cache Block Addr: 529792, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 641968000, Cache Block Addr: 532544, Byte Offset: 36, FaultType: bit_flip, Mask: 00100000
Tick: 650154000, Cache Block Addr: 470912, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 656603000, Cache Block Addr: 501184, Byte Offset: 62, FaultType: bit_flip, Mask: 00001000
Tick: 680838000, Cache Block Addr: 495296, Byte Offset: 16, FaultType: bit_flip, Mask: 00000010
Tick: 685771000, Cache Block Addr: 499072, Byte Offset: 55, FaultType: bit_flip, Mask: 01000000
Tick: 718466000, Cache Block Addr: 490624, Byte Offset: 21, FaultType: bit_flip, Mask: 01000000
Tick: 729580000, Cache Block Addr: 477376, Byte Offset: 45, FaultType: bit_flip, Mask: 10000000
Tick: 742688000, Cache Block Addr: 506816, Byte Offset: 36, FaultType: bit_flip, Mask: 00001000
Tick: 743999000, Cache Block Addr: 489664, Byte Offset: 42, FaultType: bit_flip, Mask: 00000100
