Tick: 71374000, Cache Block Addr: 412928, Byte Offset: 0, FaultType: bit_flip, Mask: 00010000
Tick: 176102000, Cache Block Addr: 450240, Byte Offset: 7, FaultType: bit_flip, Mask: 10000000
Tick: 185139000, Cache Block Addr: 449344, Byte Offset: 55, FaultType: bit_flip, Mask: 10000000
Tick: 264859000, Cache Block Addr: 449984, Byte Offset: 43, FaultType: bit_flip, Mask: 00100000
Tick: 287537000, Cache Block Addr: 450240, Byte Offset: 56, FaultType: bit_flip, Mask: 00000100
Tick: 377775000, Cache Block Addr: 450368, Byte Offset: 62, FaultType: bit_flip, Mask: 00010000
Tick: 713180000, Cache Block Addr: 448960, Byte Offset: 62, FaultType: bit_flip, Mask: 10000000
Tick: 784254000, Cache Block Addr: 448832, Byte Offset: 36, FaultType: bit_flip, Mask: 00010000
Tick: 930885000, Cache Block Addr: 448960, Byte Offset: 43, FaultType: bit_flip, Mask: 01000000
Tick: 962675000, Cache Block Addr: 449344, Byte Offset: 32, FaultType: bit_flip, Mask: 00000010
Tick: 964624000, Cache Block Addr: 449152, Byte Offset: 0, FaultType: bit_flip, Mask: 01000000
Tick: 969688000, Cache Block Addr: 450304, Byte Offset: 61, FaultType: bit_flip, Mask: 00010000
Tick: 984429000, Cache Block Addr: 449856, Byte Offset: 1, FaultType: bit_flip, Mask: 00100000
Tick: 1032741000, Cache Block Addr: 449536, Byte Offset: 8, FaultType: bit_flip, Mask: 01000000
Tick: 1077174000, Cache Block Addr: 450368, Byte Offset: 4, FaultType: bit_flip, Mask: 10000000
Tick: 1286239000, Cache Block Addr: 449280, Byte Offset: 17, FaultType: bit_flip, Mask: 00000001
Tick: 1318993000, Cache Block Addr: 449280, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 1421407000, Cache Block Addr: 450368, Byte Offset: 44, FaultType: bit_flip, Mask: 10000000
Tick: 1423030000, Cache Block Addr: 449600, Byte Offset: 4, FaultType: bit_flip, Mask: 00010000
Tick: 1499351000, Cache Block Addr: 448704, Byte Offset: 9, FaultType: bit_flip, Mask: 00100000
Tick: 1620964000, Cache Block Addr: 448832, Byte Offset: 29, FaultType: bit_flip, Mask: 00000001
Tick: 1703357000, Cache Block Addr: 448832, Byte Offset: 59, FaultType: bit_flip, Mask: 00010000
Tick: 1951213000, Cache Block Addr: 449792, Byte Offset: 19, FaultType: bit_flip, Mask: 00001000
Tick: 2011934000, Cache Block Addr: 450112, Byte Offset: 0, FaultType: bit_flip, Mask: 00000100
