Tick: 54532000, Cache Block Addr: 99968, Byte Offset: 18, FaultType: bit_flip, Mask: 00000001
Tick: 55936000, Cache Block Addr: 97472, Byte Offset: 23, FaultType: bit_flip, Mask: 00000100
Tick: 90576000, Cache Block Addr: 111808, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 115321000, Cache Block Addr: 70272, Byte Offset: 11, FaultType: bit_flip, Mask: 00010000
Tick: 148648000, Cache Block Addr: 95872, Byte Offset: 33, FaultType: bit_flip, Mask: 00001000
Tick: 150272000, Cache Block Addr: 104256, Byte Offset: 43, FaultType: bit_flip, Mask: 00001000
Tick: 184077000, Cache Block Addr: 94336, Byte Offset: 58, FaultType: bit_flip, Mask: 00000010
Tick: 215548000, Cache Block Addr: 119872, Byte Offset: 21, FaultType: bit_flip, Mask: 00000010
Tick: 222560000, Cache Block Addr: 120832, Byte Offset: 61, FaultType: bit_flip, Mask: 00001000
Tick: 224404000, Cache Block Addr: 116736, Byte Offset: 26, FaultType: bit_flip, Mask: 01000000
Tick: 271450000, Cache Block Addr: 108736, Byte Offset: 10, FaultType: bit_flip, Mask: 01000000
Tick: 289358000, Cache Block Addr: 65664, Byte Offset: 36, FaultType: bit_flip, Mask: 10000000
Tick: 290609000, Cache Block Addr: 72064, Byte Offset: 27, FaultType: bit_flip, Mask: 00000001
Tick: 291705000, Cache Block Addr: 117248, Byte Offset: 27, FaultType: bit_flip, Mask: 00000010
Tick: 294880000, Cache Block Addr: 123904, Byte Offset: 52, FaultType: bit_flip, Mask: 00100000
Tick: 295865000, Cache Block Addr: 119936, Byte Offset: 25, FaultType: bit_flip, Mask: 00100000
Tick: 306413000, Cache Block Addr: 125184, Byte Offset: 2, FaultType: bit_flip, Mask: 00100000
Tick: 307997000, Cache Block Addr: 83776, Byte Offset: 30, FaultType: bit_flip, Mask: 00100000
Tick: 308636000, Cache Block Addr: 68672, Byte Offset: 48, FaultType: bit_flip, Mask: 00010000
