run,status,exit_code,wall_seconds,fail_reason,start_iso,end_iso
3,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:45:39+00:00,2026-05-11T00:45:42+00:00
4,OK,0,6,-,2026-05-11T00:45:40+00:00,2026-05-11T00:45:46+00:00
7,OK,0,6,-,2026-05-11T00:45:42+00:00,2026-05-11T00:45:48+00:00
1,CRASH,137,15,exit_137,2026-05-11T00:45:37+00:00,2026-05-11T00:45:52+00:00
2,CRASH,137,15,exit_137,2026-05-11T00:45:38+00:00,2026-05-11T00:45:53+00:00
5,CRASH,137,15,exit_137,2026-05-11T00:45:41+00:00,2026-05-11T00:45:56+00:00
6,CRASH,137,15,exit_137,2026-05-11T00:45:41+00:00,2026-05-11T00:45:56+00:00
8,CRASH,137,15,exit_137,2026-05-11T00:45:46+00:00,2026-05-11T00:46:01+00:00
12,OK,0,6,-,2026-05-11T00:45:56+00:00,2026-05-11T00:46:02+00:00
9,CRASH,137,15,exit_137,2026-05-11T00:45:48+00:00,2026-05-11T00:46:03+00:00
10,CRASH,137,15,exit_137,2026-05-11T00:45:52+00:00,2026-05-11T00:46:07+00:00
11,CRASH,137,15,exit_137,2026-05-11T00:45:53+00:00,2026-05-11T00:46:08+00:00
14,OK,0,7,-,2026-05-11T00:46:01+00:00,2026-05-11T00:46:08+00:00
15,OK,0,7,-,2026-05-11T00:46:02+00:00,2026-05-11T00:46:09+00:00
18,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:08+00:00,2026-05-11T00:46:10+00:00
13,CRASH,137,15,exit_137,2026-05-11T00:45:56+00:00,2026-05-11T00:46:11+00:00
21,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:10+00:00,2026-05-11T00:46:12+00:00
22,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:12+00:00,2026-05-11T00:46:14+00:00
16,CRASH,137,15,exit_137,2026-05-11T00:46:03+00:00,2026-05-11T00:46:18+00:00
23,OK,0,7,-,2026-05-11T00:46:12+00:00,2026-05-11T00:46:19+00:00
17,CRASH,137,15,exit_137,2026-05-11T00:46:07+00:00,2026-05-11T00:46:22+00:00
19,CRASH,137,15,exit_137,2026-05-11T00:46:08+00:00,2026-05-11T00:46:23+00:00
20,CRASH,137,15,exit_137,2026-05-11T00:46:09+00:00,2026-05-11T00:46:24+00:00
27,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:22+00:00,2026-05-11T00:46:24+00:00
25,OK,0,7,-,2026-05-11T00:46:18+00:00,2026-05-11T00:46:25+00:00
28,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:23+00:00,2026-05-11T00:46:25+00:00
26,OK,0,6,-,2026-05-11T00:46:19+00:00,2026-05-11T00:46:25+00:00
32,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:25+00:00,2026-05-11T00:46:27+00:00
33,CRASH,0,3,unrecoverable_dirty,2026-05-11T00:46:25+00:00,2026-05-11T00:46:28+00:00
24,CRASH,137,15,exit_137,2026-05-11T00:46:14+00:00,2026-05-11T00:46:29+00:00
29,OK,0,6,-,2026-05-11T00:46:24+00:00,2026-05-11T00:46:30+00:00
30,OK,0,7,-,2026-05-11T00:46:24+00:00,2026-05-11T00:46:31+00:00
31,OK,0,6,-,2026-05-11T00:46:25+00:00,2026-05-11T00:46:31+00:00
38,CRASH,0,2,unrecoverable_dirty,2026-05-11T00:46:31+00:00,2026-05-11T00:46:33+00:00
35,OK,0,6,-,2026-05-11T00:46:28+00:00,2026-05-11T00:46:34+00:00
36,OK,0,6,-,2026-05-11T00:46:29+00:00,2026-05-11T00:46:35+00:00
40,OK,0,6,-,2026-05-11T00:46:33+00:00,2026-05-11T00:46:39+00:00
34,CRASH,137,15,exit_137,2026-05-11T00:46:27+00:00,2026-05-11T00:46:42+00:00
37,CRASH,137,15,exit_137,2026-05-11T00:46:30+00:00,2026-05-11T00:46:45+00:00
39,CRASH,137,15,exit_137,2026-05-11T00:46:31+00:00,2026-05-11T00:46:46+00:00
